time = 7.1	Re = 0.1
0.188237	0.067566	0
0.229929	0.075910	1
0.269349	0.082086	2
0.305912	0.088110	3
0.341435	0.094349	4
0.398389	0.110210	5
0.441077	0.130727	6
0.455982	0.158804	7
0.464521	0.190897	8
0.448386	0.226112	9
0.429619	0.261801	10
0.399422	0.290431	11
0.367719	0.317149	12
0.330780	0.336905	13
0.293166	0.356562	14
0.251514	0.374805	15
0.206240	0.400768	16
0.180613	0.419441	17
0.155621	0.443526	18
0.127846	0.479307	19
0.113028	0.506731	20
0.098510	0.534604	21
0.080277	0.582278	22
0.069819	0.615768	23
0.059735	0.651817	24
0.055989	0.687325	25
0.007362	0.689062	26
-0.023692	0.699017	27
-0.040052	0.689457	28
-0.067873	0.678074	29
-0.038869	0.688105	30
-0.038382	0.687585	31
-0.068232	0.667502	32
-0.105714	0.650781	33
-0.069478	0.667934	34
-0.038930	0.688094	35
-0.083877	0.655988	36
-0.136578	0.632659	37
-0.191172	0.611076	38
-0.236062	0.591947	39
-0.268797	0.573437	40
-0.302488	0.556623	41
-0.335079	0.539221	42
-0.328737	0.539260	43
-0.373120	0.513170	44
-0.413205	0.486533	45
-0.412172	0.483434	46
-0.439715	0.462184	47
-0.467075	0.440290	48
-0.497647	0.411644	49
-0.526863	0.382325	50
-0.564082	0.338289	51
-0.585071	0.312111	52
-0.607223	0.284660	53
-0.637643	0.242745	54
-0.661322	0.210793	55
-0.688034	0.174935	56
-0.709639	0.140321	57
-0.733600	0.098327	58
-0.751397	0.042495	59
-0.753320	0.007311	60
-0.754862	-0.025925	61
-0.747671	-0.081331	62
-0.732964	-0.130288	63
-0.720889	-0.159651	64
-0.710574	-0.188440	65
-0.698482	-0.216376	66
-0.687693	-0.245190	67
-0.675788	-0.269920	68
-0.664652	-0.297976	69
-0.651889	-0.323617	70
-0.639185	-0.352448	71
-0.627503	-0.372054	72
-0.614785	-0.398692	73
-0.601805	-0.418525	74
-0.587036	-0.445743	75
-0.572600	-0.465665	76
-0.555559	-0.493017	77
-0.539188	-0.513636	78
-0.519497	-0.540708	79
-0.487990	-0.576537	80
-0.453129	-0.612963	81
-0.412344	-0.650717	82
-0.366477	-0.689123	83
-0.326901	-0.717772	84
-0.281700	-0.748124	85
-0.254976	-0.763622	86
-0.228041	-0.779164	87
-0.197278	-0.794473	88
-0.165312	-0.809198	89
-0.109404	-0.828310	90
-0.077434	-0.835850	91
-0.045505	-0.842649	92
-0.013895	-0.845653	93
0.017470	-0.848426	94
0.051340	-0.848274	95
0.084546	-0.847603	96
0.142576	-0.840668	97
0.172240	-0.834839	98
0.201737	-0.829629	99
0.253429	-0.816493	100
0.279930	-0.808363	101
0.307232	-0.801042	102
0.350258	-0.786147	103
0.397927	-0.768512	104
0.440294	-0.750049	105
0.487008	-0.728003	106
0.526269	-0.706391	107
0.566565	-0.682449	108
0.604094	-0.657083	109
0.642538	-0.629139	110
0.675828	-0.601746	111
0.709946	-0.571955	112
0.742323	-0.540006	113
0.774768	-0.505150	114
0.802688	-0.471366	115
0.830822	-0.435113	116
0.855724	-0.398807	117
0.880496	-0.359611	118
0.901269	-0.322143	119
0.922301	-0.281903	120
0.938631	-0.247636	121
0.954252	-0.213436	122
0.975892	-0.167376	123
0.994977	-0.125711	124
