time = 6.9	Re = 0.1
0.187858	0.068805	0
0.227598	0.076838	1
0.265547	0.083002	2
0.300873	0.089024	3
0.335411	0.095204	4
0.391140	0.110756	5
0.433738	0.130636	6
0.449512	0.157831	7
0.459852	0.188468	8
0.445244	0.223026	9
0.428187	0.258187	10
0.398746	0.287636	11
0.367686	0.315481	12
0.330763	0.337058	13
0.293193	0.358538	14
0.251390	0.378793	15
0.206348	0.406477	16
0.180936	0.425879	17
0.156220	0.450336	18
0.128752	0.486059	19
0.114147	0.513020	20
0.099735	0.540163	21
0.081671	0.585996	22
0.071321	0.617579	23
0.061331	0.650451	24
0.047989	0.678536	25
0.002917	0.699386	26
-0.037509	0.691306	27
-0.063695	0.684892	28
-0.038947	0.688199	29
-0.037383	0.686435	30
-0.065756	0.670741	31
-0.096739	0.657023	32
-0.067662	0.672102	33
-0.039112	0.688144	34
-0.078425	0.660131	35
-0.125018	0.639199	36
-0.174717	0.619872	37
-0.216732	0.602513	38
-0.248523	0.585017	39
-0.280905	0.569876	40
-0.312569	0.554236	41
-0.306957	0.553530	42
-0.350528	0.530006	43
-0.390353	0.505820	44
-0.389922	0.502267	45
-0.417648	0.482652	46
-0.445219	0.462465	47
-0.476447	0.435538	48
-0.506334	0.407887	49
-0.544831	0.365520	50
-0.566392	0.340256	51
-0.588824	0.313990	52
-0.619523	0.273353	53
-0.642688	0.243019	54
-0.668127	0.209995	55
-0.688597	0.178565	56
-0.711733	0.143930	57
-0.736449	0.101422	58
-0.746991	0.069529	59
-0.754732	0.037829	60
-0.758340	-0.017274	61
-0.753706	-0.072455	62
-0.744117	-0.107169	63
-0.734598	-0.138570	64
-0.722709	-0.168547	65
-0.712437	-0.197862	66
-0.700928	-0.223439	67
-0.690787	-0.251112	68
-0.678904	-0.277099	69
-0.667707	-0.305625	70
-0.656880	-0.325706	71
-0.645958	-0.352056	72
-0.634111	-0.372444	73
-0.621511	-0.399557	74
-0.608464	-0.420112	75
-0.593914	-0.447582	76
-0.579239	-0.468905	77
-0.562248	-0.496338	78
-0.534222	-0.533368	79
-0.503211	-0.571053	80
-0.466708	-0.610295	81
-0.425791	-0.650121	82
-0.390217	-0.679994	83
-0.350256	-0.711460	84
-0.303352	-0.744030	85
-0.276829	-0.760535	86
-0.249990	-0.777036	87
-0.202929	-0.801128	88
-0.148427	-0.824298	89
-0.091399	-0.841281	90
-0.059085	-0.847612	91
-0.026946	-0.853319	92
0.032456	-0.857321	93
0.064114	-0.856636	94
0.095359	-0.855893	95
0.151225	-0.849183	96
0.179951	-0.843754	97
0.208715	-0.838956	98
0.254455	-0.827701	99
0.304334	-0.814302	100
0.348723	-0.800058	101
0.397156	-0.783337	102
0.438020	-0.766312	103
0.479934	-0.747326	104
0.519357	-0.726883	105
0.559750	-0.704396	106
0.595095	-0.681870	107
0.631336	-0.657433	108
0.666215	-0.630836	109
0.701492	-0.601828	110
0.732312	-0.573331	111
0.763534	-0.542821	112
0.791786	-0.511977	113
0.820300	-0.478852	114
0.844989	-0.446838	115
0.870201	-0.412996	116
0.890469	-0.383988	117
0.910395	-0.354663	118
0.937913	-0.315200	119
0.962624	-0.279121	120
