time = 2.45	Re = 0.1
0.167346	0.108814	0
0.196352	0.121445	1
0.225303	0.134161	2
0.251635	0.148794	3
0.277933	0.163447	4
0.317412	0.199721	5
0.339133	0.245818	6
0.340819	0.303785	7
0.332749	0.338468	8
0.323642	0.374191	9
0.307321	0.414344	10
0.288460	0.456850	11
0.263272	0.503530	12
0.233648	0.554338	13
0.214873	0.582463	14
0.195426	0.611425	15
0.171372	0.643182	16
0.144179	0.677136	17
0.105119	0.714133	18
0.077426	0.729848	19
0.049016	0.743623	20
0.017749	0.747918	21
-0.013078	0.754732	22
-0.072478	0.756926	23
-0.124853	0.748990	24
-0.171182	0.740458	25
-0.213283	0.731750	26
-0.255157	0.724583	27
-0.292920	0.716425	28
-0.332758	0.709233	29
-0.368682	0.701086	30
-0.407487	0.692863	31
-0.441918	0.683993	32
-0.477211	0.673973	33
-0.511202	0.663481	34
-0.545098	0.652119	35
-0.577165	0.639874	36
-0.609387	0.626987	37
-0.640336	0.613146	38
-0.671293	0.598788	39
-0.700787	0.583114	40
-0.730378	0.566954	41
-0.758509	0.549931	42
-0.786567	0.532495	43
-0.833799	0.507129	44
-0.873999	0.488174	45
