time = 1.1	Re = 0.1
0.154047	0.127028	0
0.198263	0.156170	1
0.239848	0.187679	2
0.276585	0.222849	3
0.306533	0.263211	4
0.327898	0.310331	5
0.340451	0.364963	6
0.342181	0.396009	7
0.343615	0.427329	8
0.340801	0.461727	9
0.337049	0.496774	10
0.329254	0.533985	11
0.319881	0.571822	12
0.306370	0.610879	13
0.290531	0.650337	14
0.270307	0.689763	15
0.246993	0.728667	16
0.219368	0.765995	17
0.188988	0.801282	18
0.155906	0.832990	19
0.121869	0.861929	20
0.087435	0.887838	21
0.053850	0.912014	22
0.020766	0.934335	23
-0.010453	0.956019	24
-0.047440	0.998604	25
