time = 1.25	Re = 0.1
0.155737	0.124874	0
0.201228	0.153506	1
0.243857	0.184649	2
0.280881	0.219859	3
0.310005	0.260889	4
0.329300	0.309417	5
0.338562	0.366293	6
0.338206	0.398709	7
0.337219	0.431694	8
0.331675	0.467865	9
0.324828	0.504940	10
0.313486	0.544312	11
0.299918	0.584609	12
0.281552	0.626227	13
0.259749	0.668386	14
0.232286	0.710308	15
0.199999	0.751073	16
0.161895	0.788530	17
0.120149	0.821582	18
0.076698	0.849051	19
0.033705	0.872766	20
-0.008059	0.893245	21
-0.047914	0.912264	22
-0.086401	0.929859	23
-0.122410	0.947578	24
-0.168238	0.986108	25
