time = 0.95	Re = 0.1
0.152325	0.129196	0
0.195312	0.158891	1
0.235895	0.190788	2
0.272391	0.225918	3
0.303119	0.265617	4
0.326510	0.311287	5
0.342332	0.363565	6
0.349994	0.422730	7
0.349877	0.455283	8
0.349300	0.488163	9
0.345054	0.523124	10
0.339794	0.558487	11
0.330978	0.595019	12
0.320687	0.631817	13
0.306814	0.668750	14
0.291117	0.705505	15
0.272110	0.741380	16
0.251321	0.776422	17
0.228126	0.809515	18
0.203914	0.841104	19
0.178450	0.870449	20
0.152897	0.898371	21
0.126853	0.924699	22
0.102040	0.950199	23
0.071346	0.997714	24
