time = 7.4	Re = 0.1
0.188758	0.065818	0
0.233525	0.074599	1
0.275193	0.080785	2
0.313608	0.086813	3
0.350640	0.093185	4
0.380082	0.101332	5
0.409361	0.109538	6
0.451974	0.131113	7
0.465316	0.160685	8
0.470883	0.195157	9
0.452393	0.231399	10
0.431119	0.267733	11
0.399976	0.294942	12
0.367528	0.319789	13
0.330823	0.336667	14
0.293334	0.353505	15
0.252043	0.368699	16
0.206478	0.392053	17
0.180533	0.409604	18
0.155101	0.433058	19
0.126771	0.468897	20
0.111670	0.496937	21
0.096992	0.525829	22
0.078430	0.576315	23
0.067907	0.612654	24
0.057701	0.654017	25
0.035407	0.701087	26
0.002132	0.690165	27
-0.023448	0.688004	28
-0.054821	0.692937	29
-0.039172	0.688311	30
-0.074599	0.669045	31
-0.039114	0.688148	32
-0.038884	0.688026	33
-0.074775	0.661551	34
-0.120916	0.641246	35
-0.076446	0.661515	36
-0.039140	0.688151	37
-0.065699	0.667405	38
-0.093447	0.649693	39
-0.124780	0.635846	40
-0.155606	0.622514	41
-0.186801	0.609792	42
-0.217412	0.597163	43
-0.266240	0.574936	44
-0.300078	0.554630	45
-0.335218	0.535104	46
-0.368692	0.514900	47
-0.361383	0.516094	48
-0.406317	0.486049	49
-0.446208	0.455799	50
-0.444336	0.453442	51
-0.471267	0.429899	52
-0.498059	0.405536	53
-0.527405	0.374596	54
-0.555516	0.343141	55
-0.590988	0.297057	56
-0.611330	0.269651	57
-0.633461	0.240700	58
-0.664454	0.196448	59
-0.689889	0.160981	60
-0.719579	0.117007	61
-0.740346	0.069746	62
-0.749715	0.011018	63
-0.748581	-0.018846	64
-0.748914	-0.050661	65
-0.740643	-0.084170	66
-0.731929	-0.114567	67
-0.714595	-0.158866	68
-0.697919	-0.200957	69
-0.685740	-0.227575	70
-0.674735	-0.255942	71
-0.661938	-0.283116	72
-0.649604	-0.312404	73
-0.636546	-0.336559	74
-0.623165	-0.365023	75
-0.608500	-0.390223	76
-0.592873	-0.419279	77
-0.579555	-0.438047	78
-0.563620	-0.464730	79
-0.548687	-0.483544	80
-0.530267	-0.510492	81
-0.513608	-0.529230	82
-0.492581	-0.556013	83
-0.473606	-0.575389	84
-0.449708	-0.601566	85
-0.412910	-0.635368	86
-0.372125	-0.669919	87
-0.324447	-0.705693	88
-0.297605	-0.723903	89
-0.269976	-0.742319	90
-0.222480	-0.769347	91
-0.194412	-0.783189	92
-0.165948	-0.796797	93
-0.132072	-0.809396	94
-0.096773	-0.820631	95
-0.057369	-0.829161	96
-0.017262	-0.835205	97
0.015166	-0.836485	98
0.047206	-0.837418	99
0.081208	-0.835162	100
0.114349	-0.832347	101
0.144532	-0.826553	102
0.174341	-0.821225	103
0.204747	-0.813399	104
0.234880	-0.806239	105
0.286392	-0.790427	106
0.312723	-0.780969	107
0.340164	-0.772260	108
0.387614	-0.753318	109
0.411914	-0.742145	110
0.437907	-0.731158	111
0.478026	-0.710309	112
0.523172	-0.685221	113
0.562994	-0.659841	114
0.606966	-0.629492	115
0.643278	-0.600613	116
0.680484	-0.568690	117
0.714518	-0.535629	118
0.749180	-0.499137	119
0.778507	-0.464036	120
0.808274	-0.425641	121
0.835733	-0.385134	122
0.862748	-0.340893	123
0.884986	-0.298483	124
0.906477	-0.252546	125
0.924173	-0.207207	126
0.940743	-0.158406	127
0.952969	-0.112918	128
0.963574	-0.064755	129
0.971385	-0.024906	130
0.978371	0.014073	131
0.987888	0.064933	132
0.996392	0.108814	133
