time = 1.2	Re = 0.1
0.155177	0.125590	0
0.200239	0.154388	1
0.242515	0.185649	2
0.279443	0.220841	3
0.308838	0.261657	4
0.328831	0.309717	5
0.339192	0.365857	6
0.339532	0.397825	7
0.339351	0.430266	8
0.334710	0.465859	9
0.328901	0.502265	10
0.318739	0.540927	11
0.306564	0.580405	12
0.289850	0.621157	13
0.270090	0.662417	14
0.245151	0.703506	15
0.216054	0.743698	16
0.181701	0.781335	17
0.143888	0.815521	18
0.103772	0.844760	19
0.063570	0.870489	20
0.024000	0.892924	21
-0.013985	0.913699	22
-0.050919	0.932861	23
-0.085516	0.951940	24
-0.128882	0.992306	25
