time = 1.65	Re = 0.1
0.160085	0.119200	0
0.209164	0.146635	1
0.254792	0.176970	2
0.292594	0.212429	3
0.319503	0.255133	4
0.333137	0.307157	5
0.333430	0.338208	6
0.333515	0.369484	7
0.327605	0.405171	8
0.320333	0.442054	9
0.307732	0.482444	10
0.292672	0.524533	11
0.271939	0.569509	12
0.246934	0.616476	13
0.214255	0.665713	14
0.193777	0.690886	15
0.172518	0.716036	16
0.145493	0.739913	17
0.116468	0.762603	18
0.082831	0.780826	19
0.048861	0.796362	20
0.014290	0.806664	21
-0.019621	0.816389	22
-0.052039	0.822451	23
-0.084242	0.828575	24
-0.143139	0.836023	25
-0.197696	0.842507	26
-0.248889	0.848523	27
-0.297921	0.854996	28
-0.345375	0.860874	29
-0.390964	0.866932	30
-0.425106	0.878561	31
-0.456697	0.890134	32
