time = 5.15	Re = 0.1
0.182844	0.081306	0
0.235468	0.093392	1
0.286613	0.105388	2
0.330511	0.119369	3
0.368505	0.135643	4
0.408163	0.179779	5
0.402814	0.238671	6
0.383572	0.271377	7
0.362251	0.304700	8
0.331045	0.338140	9
0.298604	0.372221	10
0.259712	0.407660	11
0.218726	0.448165	12
0.195415	0.472449	13
0.172691	0.499208	14
0.147486	0.532802	15
0.120675	0.575612	16
0.103605	0.606294	17
0.086124	0.639351	18
0.071701	0.669259	19
0.047887	0.702714	20
0.013968	0.687354	21
-0.027751	0.701184	22
-0.077049	0.692335	23
-0.101290	0.671938	24
-0.133899	0.659093	25
-0.137028	0.651587	26
-0.187035	0.636265	27
-0.192667	0.628788	28
-0.233900	0.614854	29
-0.261612	0.603253	30
-0.289320	0.591647	31
-0.331331	0.569716	32
-0.379514	0.543865	33
-0.415887	0.520547	34
-0.441162	0.504247	35
-0.466442	0.487934	36
-0.489988	0.467652	37
-0.533273	0.432921	38
-0.559056	0.407842	39
-0.598697	0.370059	40
-0.625787	0.339997	41
-0.653408	0.307791	42
-0.679749	0.274354	43
-0.706957	0.237663	44
-0.730534	0.201640	45
-0.754639	0.160632	46
-0.777124	0.111899	47
-0.794208	0.055663	48
-0.800890	0.006548	49
-0.802776	-0.042902	50
-0.798907	-0.095938	51
-0.791106	-0.146781	52
-0.781624	-0.187056	53
-0.771978	-0.226233	54
-0.760044	-0.267939	55
-0.747637	-0.309743	56
-0.735563	-0.343905	57
-0.723425	-0.378506	58
-0.709400	-0.412274	59
-0.694852	-0.446990	60
-0.679448	-0.478708	61
-0.663306	-0.511523	62
-0.645709	-0.542006	63
-0.627054	-0.573845	64
-0.608479	-0.600663	65
-0.588455	-0.629770	66
-0.567495	-0.656349	67
-0.544591	-0.684982	68
-0.521832	-0.709775	69
-0.498155	-0.734829	70
-0.473092	-0.758626	71
-0.447026	-0.782622	72
-0.421030	-0.803729	73
-0.394286	-0.824783	74
-0.365440	-0.844946	75
-0.335480	-0.864939	76
-0.305717	-0.882392	77
-0.275257	-0.899906	78
-0.244047	-0.915563	79
-0.211822	-0.930227	80
-0.180992	-0.942139	81
-0.150759	-0.953849	82
-0.097344	-0.973132	83
-0.064307	-0.987384	84
-0.033406	-1.000918	85
