time = 2	Re = 10
0.143399	0.139915	0
0.176852	0.132355	1
0.208772	0.124963	2
0.246874	0.141817	3
0.269386	0.186407	4
0.273431	0.218801	5
0.276445	0.251993	6
0.272858	0.292338	7
0.266935	0.334762	8
0.255012	0.382775	9
0.239535	0.435059	10
0.228363	0.464736	11
0.217057	0.494781	12
0.202679	0.528759	13
0.187268	0.564388	14
0.166148	0.606003	15
0.139992	0.652768	16
0.119268	0.681417	17
0.094710	0.710459	18
0.053389	0.736622	19
0.008117	0.748436	20
-0.040544	0.747210	21
-0.082356	0.738259	22
-0.114081	0.723156	23
-0.144071	0.711236	24
-0.165976	0.696988	25
-0.192829	0.686201	26
-0.210131	0.674948	27
-0.236749	0.665907	28
-0.276396	0.647492	29
-0.316914	0.631279	30
-0.352155	0.615683	31
-0.389415	0.601494	32
-0.420921	0.587357	33
-0.456700	0.573775	34
-0.484592	0.560788	35
-0.519802	0.546676	36
-0.548177	0.533432	37
-0.576534	0.519939	38
-0.603617	0.506632	39
-0.630699	0.493296	40
-0.679574	0.467382	41
-0.726208	0.441635	42
-0.768381	0.419343	43
-0.808445	0.395408	44
-0.843951	0.378456	45
-0.879008	0.360361	46
-0.936878	0.349620	47
