time = 1	Re = 10
0.142354	0.140781	0
0.193084	0.152240	1
0.229299	0.178903	2
0.257059	0.218693	3
0.277256	0.270002	4
0.283491	0.300573	5
0.289539	0.331342	6
0.291452	0.366304	7
0.292335	0.402184	8
0.289030	0.441178	9
0.283826	0.481536	10
0.273900	0.524295	11
0.260873	0.568654	12
0.241959	0.614742	13
0.217675	0.662251	14
0.185132	0.709672	15
0.164203	0.732506	16
0.143004	0.755161	17
0.117373	0.773979	18
0.091516	0.792158	19
0.063785	0.805190	20
0.036207	0.818063	21
-0.016098	0.834016	22
-0.062034	0.845682	23
-0.100548	0.855442	24
-0.133898	0.866297	25
-0.183739	0.893031	26
-0.212379	0.929148	27
-0.213088	0.977398	28
