time = 8	Re = 10
0.137677	0.154965	0
0.177350	0.123166	1
0.201002	0.095675	2
0.222934	0.066942	3
0.208708	0.099891	4
0.184837	0.131463	5
0.157718	0.164067	6
0.119125	0.190402	7
0.079224	0.211360	8
0.029382	0.221862	9
-0.000794	0.225571	10
-0.031746	0.229578	11
-0.079132	0.226661	12
-0.119223	0.223863	13
-0.171217	0.231218	14
-0.216890	0.252112	15
-0.264171	0.277968	16
-0.317667	0.301067	17
-0.369781	0.308543	18
-0.416428	0.297670	19
-0.463329	0.273765	20
-0.501921	0.239159	21
-0.534994	0.200878	22
-0.563546	0.155457	23
-0.584301	0.113370	24
-0.603643	0.068592	25
-0.615336	0.039038	26
-0.626897	0.009137	27
-0.646731	0.010122	28
-0.649720	0.046165	29
-0.651011	0.082868	30
-0.645658	0.121300	31
-0.639141	0.158790	32
-0.626572	0.204647	33
-0.610279	0.251466	34
-0.588187	0.295492	35
-0.562252	0.339536	36
-0.543933	0.364363	37
-0.525646	0.389013	38
-0.502627	0.414634	39
-0.479159	0.439608	40
-0.446174	0.466984	41
-0.410775	0.493416	42
-0.367239	0.520213	43
-0.318000	0.545886	44
-0.266361	0.564547	45
-0.211499	0.580955	46
-0.169302	0.585559	47
-0.128331	0.588070	48
-0.104420	0.565297	49
-0.083627	0.525248	50
-0.052520	0.486914	51
-0.015348	0.484134	52
0.017468	0.486860	53
0.036635	0.486249	54
0.070744	0.527614	55
0.074030	0.570670	56
0.067548	0.628221	57
0.057581	0.684346	58
0.055663	0.687943	59
0.055595	0.688061	60
0.053315	0.693135	61
0.051769	0.692605	62
0.020245	0.700576	63
-0.016912	0.705217	64
-0.022349	0.700813	65
-0.054273	0.688297	66
-0.086911	0.670349	67
-0.049725	0.691222	68
-0.019833	0.701044	69
-0.015005	0.705632	70
0.022138	0.700242	71
0.051748	0.691918	72
0.053465	0.692961	73
0.054254	0.691196	74
0.054079	0.691601	75
-0.002845	0.704707	76
-0.027180	0.703888	77
0.004996	0.700930	78
0.039397	0.696012	79
0.054907	0.675255	80
0.050983	0.670870	81
0.048747	0.671096	82
0.044808	0.674692	83
0.015640	0.683279	84
-0.016285	0.682259	85
-0.072106	0.662020	86
-0.112212	0.641337	87
-0.149094	0.624922	88
-0.110572	0.642471	89
-0.072297	0.665291	90
-0.017912	0.683031	91
0.013622	0.683568	92
0.043320	0.675518	93
0.048392	0.671283	94
0.051191	0.671761	95
0.056677	0.676832	96
0.018410	0.700620	97
-0.027169	0.702709	98
-0.009874	0.706637	99
0.035364	0.698770	100
0.053821	0.692196	101
0.025464	0.704132	102
-0.019847	0.703201	103
-0.042321	0.703470	104
-0.069289	0.659188	105
-0.104109	0.639994	106
-0.140643	0.623422	107
-0.170002	0.614468	108
-0.199321	0.605507	109
-0.255643	0.586971	110
