time = 1	Re = 10
0.142122	0.140095	0
0.168458	0.165458	1
0.187605	0.192124	2
0.204881	0.220929	3
0.221354	0.254421	4
0.236873	0.294518	5
0.250288	0.343266	6
0.260227	0.402349	7
0.262106	0.436932	8
0.263088	0.473895	9
0.259699	0.514720	10
0.253375	0.558525	11
0.240891	0.605474	12
0.222277	0.654674	13
0.194892	0.704219	14
0.176743	0.728108	15
0.158594	0.751996	16
0.135848	0.772631	17
0.113024	0.793074	18
0.062919	0.825264	19
0.014212	0.849004	20
-0.030884	0.868475	21
-0.071433	0.885290	22
-0.107622	0.902039	23
-0.139735	0.918709	24
-0.167985	0.937038	25
-0.191694	0.956535	26
-0.211559	0.977524	27
