time = 3	Re = 10
0.144979	0.136695	0
0.162530	0.148240	1
0.163210	0.169516	2
0.148793	0.194877	3
0.119915	0.223817	4
0.076329	0.252748	5
0.026261	0.283512	6
-0.013810	0.320706	7
-0.025829	0.344820	8
-0.023723	0.371581	9
0.001280	0.402634	10
0.031944	0.426125	11
0.055607	0.446761	12
0.082617	0.472258	13
0.094866	0.502177	14
0.104444	0.533868	15
0.103503	0.571267	16
0.099089	0.609190	17
0.084252	0.659098	18
0.063350	0.690844	19
0.035453	0.712997	20
0.023841	0.708069	21
-0.034015	0.718204	22
-0.065939	0.708284	23
-0.093855	0.695946	24
-0.119696	0.677518	25
-0.161449	0.661375	26
-0.180075	0.651581	27
-0.223685	0.638852	28
-0.279205	0.618739	29
-0.310999	0.607789	30
-0.342451	0.596342	31
-0.382524	0.577253	32
-0.410093	0.563913	33
-0.437630	0.550467	34
-0.472239	0.529210	35
-0.522237	0.497398	36
-0.555070	0.471396	37
-0.586371	0.444110	38
-0.616695	0.414984	39
-0.645799	0.384490	40
-0.666955	0.358008	41
-0.687978	0.330900	42
-0.708790	0.301148	43
-0.729259	0.270527	44
-0.743839	0.244070	45
-0.758429	0.217580	46
-0.773148	0.187347	47
-0.787692	0.156596	48
-0.808580	0.102949	49
-0.825938	0.047962	50
-0.839330	-0.004698	51
-0.849989	-0.058561	52
-0.856819	-0.108517	53
-0.861511	-0.159468	54
-0.863478	-0.207537	55
-0.863471	-0.256931	56
-0.861032	-0.302017	57
-0.857044	-0.347779	58
-0.851118	-0.392280	59
-0.843687	-0.437079	60
-0.834653	-0.478705	61
-0.823858	-0.521427	62
-0.813927	-0.558436	63
-0.803513	-0.595046	64
