time = 4	Re = 10
0.147379	0.134320	0
0.162932	0.140447	1
0.155735	0.163331	2
0.123572	0.193802	3
0.094164	0.210813	4
0.059681	0.227405	5
0.013197	0.241167	6
-0.030101	0.252259	7
-0.072791	0.266615	8
-0.109855	0.286170	9
-0.138969	0.314817	10
-0.163431	0.345841	11
-0.177596	0.384311	12
-0.174300	0.422021	13
-0.145798	0.452785	14
-0.112157	0.459118	15
-0.082241	0.457047	16
-0.043696	0.450325	17
-0.004632	0.455620	18
0.040899	0.467206	19
0.067717	0.491541	20
0.086030	0.526123	21
0.087181	0.563350	22
0.085555	0.598378	23
0.074095	0.650925	24
0.043146	0.700835	25
0.004955	0.706204	26
-0.042732	0.706682	27
-0.090882	0.680042	28
-0.058638	0.699827	29
-0.102475	0.664792	30
-0.148002	0.644053	31
-0.170803	0.632821	32
-0.227170	0.614646	33
-0.264627	0.598655	34
-0.308573	0.582118	35
-0.349619	0.564226	36
-0.379571	0.547656	37
-0.417630	0.526561	38
-0.453396	0.504342	39
-0.491841	0.475098	40
-0.526771	0.444576	41
-0.563609	0.408140	42
-0.596416	0.370577	43
-0.613707	0.345730	44
-0.631008	0.320821	45
-0.652931	0.285111	46
-0.673452	0.248264	47
-0.694615	0.199973	48
-0.708498	0.163758	49
-0.721599	0.126324	50
-0.734347	0.074900	51
-0.743613	0.023441	52
-0.749715	-0.029068	53
-0.752631	-0.082175	54
-0.751475	-0.123245	55
-0.748891	-0.165591	56
-0.743658	-0.209797	57
-0.736576	-0.255191	58
-0.728182	-0.290278	59
-0.718789	-0.326479	60
-0.706366	-0.365543	61
-0.692307	-0.405570	62
-0.678604	-0.437527	63
-0.664007	-0.470076	64
-0.647754	-0.500921	65
-0.630531	-0.532352	66
-0.612935	-0.560406	67
-0.594665	-0.588902	68
-0.574801	-0.616167	69
-0.554140	-0.643871	70
-0.533846	-0.667697	71
-0.513172	-0.691746	72
-0.490811	-0.714987	73
-0.467904	-0.738465	74
-0.444918	-0.759223	75
-0.421716	-0.780069	76
-0.396360	-0.800359	77
-0.370459	-0.820698	78
-0.345474	-0.837733	79
-0.320447	-0.854758	80
-0.293185	-0.871010	81
-0.265562	-0.887211	82
-0.237181	-0.901427	83
-0.208588	-0.915451	84
-0.178670	-0.927927	85
-0.148638	-0.940194	86
-0.119860	-0.949751	87
-0.091214	-0.959298	88
-0.060808	-0.967454	89
-0.030912	-0.975498	90
0.018704	-0.987537	91
0.065318	-0.998203	92
