time = 2	Re = 10
0.143275	0.138565	0
0.164484	0.156688	1
0.172069	0.178168	2
0.173512	0.203099	3
0.169617	0.231140	4
0.161242	0.263491	5
0.150015	0.301515	6
0.141391	0.347670	7
0.138751	0.377091	8
0.140978	0.413633	9
0.147098	0.464493	10
0.148982	0.502423	11
0.148138	0.547360	12
0.141996	0.577177	13
0.135648	0.607086	14
0.122008	0.642609	15
0.104218	0.680150	16
0.063026	0.722197	17
0.006686	0.741172	18
-0.046960	0.742042	19
-0.092449	0.734472	20
-0.125154	0.722406	21
-0.159505	0.713983	22
-0.185003	0.705424	23
-0.218161	0.699469	24
-0.269871	0.686598	25
-0.322447	0.675312	26
-0.366965	0.663040	27
-0.414112	0.650827	28
-0.453726	0.637642	29
-0.497244	0.623319	30
-0.534104	0.609049	31
-0.570640	0.593234	32
-0.604506	0.577404	33
-0.638191	0.560481	34
-0.668545	0.543527	35
-0.698794	0.526016	36
-0.726792	0.508443	37
-0.754725	0.490541	38
-0.779899	0.472749	39
-0.805051	0.454859	40
-0.852874	0.418683	41
-0.896522	0.383248	42
-0.935821	0.352347	43
