Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_eps	Time: 6.1200	Mesh (Number of cells): 947
0.3380075733 	 0.7891353421 	 0.0385231446 	 0.8584775523 	 319
-0.3380075733 	 -0.7891353421 	 0.0385231843 	 0.8584775523 	 320
0.8723805714 	 0.1482529597 	 -0.0317246310 	 0.8848880163 	 321
-0.8723805714 	 -0.1482529597 	 -0.0317246144 	 0.8848880163 	 322
0.1081278680 	 0.3941216367 	 -0.1093641253 	 0.4086850870 	 323
-0.1081278680 	 -0.3941216367 	 -0.1093661474 	 0.4086850870 	 324
-0.1596015981 	 0.4914818448 	 -0.1421193660 	 0.5167466244 	 325
0.1596015981 	 -0.4914818448 	 -0.1421185116 	 0.5167466244 	 326
-0.3596411016 	 -0.1665218266 	 -0.0385347389 	 0.3963221426 	 327
0.3596411016 	 0.1665218266 	 -0.0385351467 	 0.3963221426 	 328
-0.4566918232 	 -0.8195593932 	 0.0077846058 	 0.9382137392 	 329
0.4566918232 	 0.8195593932 	 0.0077845979 	 0.9382137392 	 330
0.7386544311 	 0.4212385754 	 0.0038174089 	 0.8503248238 	 331
-0.7386544311 	 -0.4212385754 	 0.0038174443 	 0.8503248238 	 332
0.5157584523 	 0.8205565817 	 -0.0051283825 	 0.9691851655 	 333
-0.5157584523 	 -0.8205565817 	 -0.0051283751 	 0.9691851655 	 334
0.1043726204 	 0.4992175467 	 -0.1325842166 	 0.5100115713 	 335
-0.1043726204 	 -0.4992175467 	 -0.1325872260 	 0.5100115713 	 336
0.2720843124 	 0.6876011212 	 0.1301135815 	 0.7394762842 	 337
-0.2720843124 	 -0.6876011212 	 0.1301136478 	 0.7394762842 	 338
0.0800299830 	 0.3390752446 	 -0.0158453126 	 0.3483917618 	 339
-0.0800299830 	 -0.3390752446 	 -0.0158489543 	 0.3483917618 	 340
0.0789535419 	 0.4468070987 	 -0.0283932317 	 0.4537292643 	 341
-0.0789535419 	 -0.4468070987 	 -0.0283981379 	 0.4537292643 	 342
0.9250137281 	 -0.2902224042 	 0.0000307674 	 0.9694737959 	 343
-0.9250137281 	 0.2902224042 	 0.0000307699 	 0.9694737959 	 344
-0.6680270395 	 -0.7027561619 	 0.0018671038 	 0.9696011286 	 345
0.6680270395 	 0.7027561619 	 0.0018670998 	 0.9696011286 	 346
0.9497831408 	 0.2001000890 	 0.0109116717 	 0.9706328143 	 347
-0.9497831408 	 -0.2001000891 	 0.0109116738 	 0.9706328143 	 348
0.7366633791 	 -0.6315195273 	 -0.0008174672 	 0.9703039974 	 349
-0.7366633791 	 0.6315195273 	 -0.0008174632 	 0.9703039974 	 350
0.0780404341 	 0.5504217821 	 -0.0430023703 	 0.5559266566 	 351
-0.0780404341 	 -0.5504217821 	 -0.0430083299 	 0.5559266566 	 352
0.8493440132 	 -0.4701835059 	 -0.0020603144 	 0.9708026483 	 353
-0.8493440132 	 0.4701835059 	 -0.0020603115 	 0.9708026483 	 354
-0.3527164428 	 -0.1182408766 	 -0.0267623251 	 0.3720077874 	 355
0.3527164428 	 0.1182408766 	 -0.0267626396 	 0.3720077874 	 356
0.9645322253 	 -0.0958521340 	 -0.0163750355 	 0.9692832637 	 357
-0.9645322253 	 0.0958521340 	 -0.0163750324 	 0.9692832637 	 358
-0.4388315419 	 -0.3442303034 	 -0.0456497674 	 0.5577343668 	 359
0.4388315419 	 0.3442303034 	 -0.0456501355 	 0.5577343668 	 360
0.8503192460 	 0.4652895728 	 -0.0064390348 	 0.9692972747 	 361
-0.8503192460 	 -0.4652895728 	 -0.0064390316 	 0.9692972747 	 362
-0.1811754494 	 0.3468065581 	 -0.1117770071 	 0.3912790976 	 363
0.1811754494 	 -0.3468065581 	 -0.1117771543 	 0.3912790976 	 364
-0.1046605259 	 -0.6000490714 	 -0.0123471526 	 0.6091081297 	 365
0.1046605259 	 0.6000490714 	 -0.0123439092 	 0.6091081297 	 366
-0.0787040662 	 0.6477933209 	 0.0451273155 	 0.6525569068 	 367
0.0787040662 	 -0.6477933209 	 0.0451339580 	 0.6525569068 	 368
-0.3206785043 	 -0.4240134032 	 -0.0752096624 	 0.5316221113 	 369
0.3206785043 	 0.4240134032 	 -0.0752100508 	 0.5316221113 	 370
-0.0787930895 	 -0.6512132208 	 0.0755245318 	 0.6559626589 	 371
0.0787930895 	 0.6512132208 	 0.0755313277 	 0.6559626589 	 372
-0.0529446677 	 -0.9676617750 	 0.0169064975 	 0.9691091005 	 373
0.0529446677 	 0.9676617750 	 0.0169066059 	 0.9691091005 	 374
-0.4269579219 	 -0.8703944822 	 0.0031129285 	 0.9694738891 	 375
0.4269579219 	 0.8703944822 	 0.0031129242 	 0.9694738891 	 376
0.1470732943 	 -0.9626142337 	 0.0229824363 	 0.9737847384 	 377
-0.1470732943 	 0.9626142337 	 0.0229823938 	 0.9737847384 	 378
0.8253390861 	 0.3740471045 	 0.0202773827 	 0.9061433901 	 379
-0.8253390861 	 -0.3740471045 	 0.0202773878 	 0.9061433901 	 380
-0.3539064002 	 -0.3823341849 	 -0.0682282488 	 0.5209886458 	 381
0.3539064002 	 0.3823341849 	 -0.0682286817 	 0.5209886458 	 382
-0.0778016087 	 0.4458145442 	 -0.0244287533 	 0.4525524259 	 383
0.0778016087 	 -0.4458145442 	 -0.0244239774 	 0.4525524259 	 384
0.3724036139 	 -0.0416143719 	 -0.0412522908 	 0.3747215067 	 385
-0.3724036139 	 0.0416143719 	 -0.0412519742 	 0.3747215067 	 386
0.5951725983 	 0.4520064527 	 -0.0075568642 	 0.7473555078 	 387
-0.5951725983 	 -0.4520064527 	 -0.0075567331 	 0.7473555078 	 388
0.5165358608 	 0.3965194188 	 -0.0255002783 	 0.6511811921 	 389
-0.5165358608 	 -0.3965194188 	 -0.0255000320 	 0.6511811921 	 390
-0.1072606767 	 -0.7004461833 	 0.5403193797 	 0.7086111123 	 391
0.1072606767 	 0.7004461833 	 0.5403221548 	 0.7086111123 	 392
-0.2511608052 	 0.7445029310 	 0.1576022420 	 0.7857266473 	 393
0.2511608052 	 -0.7445029310 	 0.1576024422 	 0.7857266473 	 394
-0.3335942617 	 0.9095647287 	 0.0148541644 	 0.9688101605 	 395
0.3335942617 	 -0.9095647287 	 0.0148541722 	 0.9688101605 	 396
-0.2446437424 	 -0.9390968264 	 0.0166015144 	 0.9704398024 	 397
0.2446437424 	 0.9390968264 	 0.0166015199 	 0.9704398024 	 398
0.4840036257 	 0.4423535356 	 -0.0256155715 	 0.6556951732 	 399
-0.4840036257 	 -0.4423535356 	 -0.0256153110 	 0.6556951732 	 400
0.5128232380 	 -0.8227342822 	 0.0013841976 	 0.9694737606 	 401
-0.5128232380 	 0.8227342822 	 0.0013842011 	 0.9694737606 	 402
0.1631877680 	 0.6999007215 	 0.3569363039 	 0.7186732690 	 403
-0.1631877680 	 -0.6999007215 	 0.3569354628 	 0.7186732690 	 404
0.0789442186 	 0.7496525442 	 0.7897091797 	 0.7537978023 	 405
-0.0789442186 	 -0.7496525442 	 0.7897066301 	 0.7537978023 	 406
-0.1062211826 	 0.6979375870 	 0.4385214070 	 0.7059743728 	 407
0.1062211826 	 -0.6979375870 	 0.4385239752 	 0.7059743728 	 408
-0.3337953305 	 0.3282273678 	 -0.0674332774 	 0.4681372957 	 409
0.3337953305 	 -0.3282273678 	 -0.0674337079 	 0.4681372957 	 410
0.0787561510 	 -0.7478080311 	 0.6405011061 	 0.7519437364 	 411
-0.0787561510 	 0.7478080311 	 0.6404981350 	 0.7519437364 	 412
-0.1944990490 	 0.7458438314 	 0.3042119789 	 0.7707871956 	 413
0.1944990490 	 -0.7458438314 	 0.3042125768 	 0.7707871956 	 414
0.5721970848 	 0.4016657427 	 -0.0135851413 	 0.6991029057 	 415
-0.5721970848 	 -0.4016657427 	 -0.0135849630 	 0.6991029057 	 416
-0.1637611909 	 0.6967947001 	 0.3008065592 	 0.7157797019 	 417
0.1637611909 	 -0.6967947001 	 0.3008075788 	 0.7157797019 	 418
0.4740493614 	 0.5389567043 	 -0.0157244261 	 0.7177723358 	 419
-0.4740493613 	 -0.5389567043 	 -0.0157242288 	 0.7177723358 	 420
0.5011667776 	 -0.5552181807 	 0.0047574347 	 0.7479541210 	 421
-0.5011667776 	 0.5552181807 	 0.0047575840 	 0.7479541210 	 422
0.5069469450 	 0.4934932699 	 -0.0184482706 	 0.7074820227 	 423
-0.5069469450 	 -0.4934932699 	 -0.0184480695 	 0.7074820227 	 424
0.5701815730 	 -0.4001145208 	 -0.0157707116 	 0.6965620259 	 425
-0.5701815730 	 0.4001145208 	 -0.0157705158 	 0.6965620259 	 426
0.4971968493 	 0.5919188339 	 -0.0097331196 	 0.7730282097 	 427
-0.4971968493 	 -0.5919188339 	 -0.0097329847 	 0.7730282097 	 428
-0.3308453694 	 -0.5716271300 	 -0.0033567005 	 0.6604666791 	 429
0.3308453694 	 0.5716271300 	 -0.0033569443 	 0.6604666791 	 430
0.5719950600 	 -0.1595448777 	 -0.0399873871 	 0.5938290298 	 431
-0.5719950600 	 0.1595448777 	 -0.0399871073 	 0.5938290298 	 432
-0.3399531553 	 -0.4743880317 	 -0.0547408377 	 0.5836198698 	 433
0.3399531553 	 0.4743880317 	 -0.0547411766 	 0.5836198698 	 434
-0.3690495197 	 -0.6760727277 	 0.0244706013 	 0.7702414434 	 435
0.3690495197 	 0.6760727277 	 0.0244704664 	 0.7702414434 	 436
-0.4074639487 	 -0.6316175056 	 0.0051674225 	 0.7516432285 	 437
0.4074639487 	 0.6316175056 	 0.0051672559 	 0.7516432285 	 438
0.6486125776 	 -0.1036102519 	 -0.0341841765 	 0.6568358700 	 439
-0.6486125776 	 0.1036102519 	 -0.0341839488 	 0.6568358700 	 440
-0.5300106899 	 0.6002931008 	 0.0082923399 	 0.8007890723 	 441
0.5300106899 	 -0.6002931008 	 0.0082922499 	 0.8007890723 	 442
-0.4070360261 	 -0.3870200670 	 -0.0503652061 	 0.5616608040 	 443
0.4070360261 	 0.3870200669 	 -0.0503655921 	 0.5616608040 	 444
0.2690426083 	 0.4128796189 	 -0.1017160543 	 0.4928016891 	 445
-0.2690426083 	 -0.4128796189 	 -0.1017157221 	 0.4928016891 	 446
0.4642087769 	 0.6405271973 	 -0.0005477320 	 0.7910530191 	 447
-0.4642087769 	 -0.6405271973 	 -0.0005476177 	 0.7910530191 	 448
0.2734868503 	 -0.5819291169 	 0.0214970444 	 0.6429903221 	 449
-0.2734868503 	 0.5819291169 	 0.0214971715 	 0.6429903221 	 450
0.3484262471 	 -0.4237786470 	 -0.0567831434 	 0.5486248184 	 451
-0.3484262471 	 0.4237786470 	 -0.0567827832 	 0.5486248184 	 452
0.5225532122 	 -0.5040811702 	 -0.0063998288 	 0.7260576325 	 453
-0.5225532122 	 0.5040811702 	 -0.0063996549 	 0.7260576325 	 454
0.5625749194 	 0.4966136006 	 -0.0091425568 	 0.7504102933 	 455
-0.5625749194 	 -0.4966136006 	 -0.0091424158 	 0.7504102933 	 456
-0.5148092538 	 0.4058216589 	 -0.0227853321 	 0.6555301569 	 457
0.5148092538 	 -0.4058216589 	 -0.0227855846 	 0.6555301569 	 458
-0.3846072046 	 -0.5804457836 	 -0.0044341017 	 0.6963045379 	 459
0.3846072047 	 0.5804457836 	 -0.0044343310 	 0.6963045379 	 460
0.7244767933 	 -0.0464279715 	 0.0207880232 	 0.7259629333 	 461
-0.7244767933 	 0.0464279715 	 0.0207882138 	 0.7259629333 	 462
-0.4359761265 	 0.4624881750 	 -0.0224393945 	 0.6355867327 	 463
0.4359761265 	 -0.4624881750 	 -0.0224396842 	 0.6355867327 	 464
0.4174261531 	 0.5345798763 	 -0.0202479669 	 0.6782479174 	 465
-0.4174261531 	 -0.5345798763 	 -0.0202477131 	 0.6782479174 	 466
-0.5091725089 	 -0.1546048026 	 -0.0308990003 	 0.5321271359 	 467
0.5091725089 	 0.1546048026 	 -0.0308993005 	 0.5321271359 	 468
-0.1728947183 	 -0.1354639568 	 -0.0095330263 	 0.2196430450 	 469
0.1728947183 	 0.1354639568 	 -0.0095330189 	 0.2196430450 	 470
-0.2169796660 	 0.0395228054 	 -0.0126521943 	 0.2205498302 	 471
0.2169796660 	 -0.0395228054 	 -0.0126521840 	 0.2205498302 	 472
-0.4454366250 	 0.5621624552 	 0.0082428212 	 0.7172450160 	 473
0.4454366250 	 -0.5621624552 	 0.0082426333 	 0.7172450160 	 474
0.3950601054 	 0.0045948107 	 0.1977163510 	 0.3950868249 	 475
-0.3950601054 	 -0.0045948107 	 0.1977163511 	 0.3950868249 	 476
-0.3332131691 	 0.5749983451 	 0.0177097542 	 0.6645706230 	 477
0.3332131691 	 -0.5749983451 	 0.0177095546 	 0.6645706230 	 478
-0.3554323587 	 0.5205997276 	 -0.0158146670 	 0.6303619896 	 479
0.3554323587 	 -0.5205997276 	 -0.0158149379 	 0.6303619896 	 480
-0.4126919305 	 0.5148005853 	 -0.0072422601 	 0.6597986603 	 481
0.4126919305 	 -0.5148005853 	 -0.0072425148 	 0.6597986603 	 482
-0.1630096316 	 0.5897263669 	 0.0327222169 	 0.6118409335 	 483
0.1630096316 	 -0.5897263669 	 0.0327230205 	 0.6118409335 	 484
-0.3250057528 	 0.4734660760 	 -0.0450742701 	 0.5742811720 	 485
0.3250057528 	 -0.4734660760 	 -0.0450745690 	 0.5742811720 	 486
0.3947260528 	 0.4826937021 	 -0.0351657808 	 0.6235397877 	 487
-0.3947260528 	 -0.4826937021 	 -0.0351654629 	 0.6235397877 	 488
-0.4035625837 	 0.4163617357 	 -0.0390145494 	 0.5798446809 	 489
0.4035625837 	 -0.4163617357 	 -0.0390148997 	 0.5798446809 	 490
-0.4274290891 	 0.3657422688 	 -0.0443595268 	 0.5625504719 	 491
0.4274290891 	 -0.3657422688 	 -0.0443598909 	 0.5625504719 	 492
-0.4921368074 	 0.4570898529 	 -0.0146318485 	 0.6716619469 	 493
0.4921368074 	 -0.4570898529 	 -0.0146320894 	 0.6716619469 	 494
0.4025360761 	 -0.0835111462 	 -0.0469543600 	 0.4111075335 	 495
-0.4025360761 	 0.0835111462 	 -0.0469540177 	 0.4111075335 	 496
0.6261516980 	 -0.1534879254 	 -0.0356654130 	 0.6446894541 	 497
-0.6261516980 	 0.1534879254 	 -0.0356651843 	 0.6446894541 	 498
-0.2149249674 	 -0.0491445282 	 -0.0006654326 	 0.2204720533 	 499
0.2149249674 	 0.0491445282 	 -0.0006654800 	 0.2204720533 	 500
0.3182313012 	 0.1960906855 	 -0.0462410019 	 0.3737950214 	 501
-0.3182313012 	 -0.1960906855 	 -0.0462405330 	 0.3737950214 	 502
0.7022670187 	 -0.0954040920 	 -0.0215440789 	 0.7087177904 	 503
-0.7022670187 	 0.0954040920 	 -0.0215439085 	 0.7087177904 	 504
-0.6592934333 	 0.1973616910 	 -0.0345114194 	 0.6882001658 	 505
0.6592934333 	 -0.1973616910 	 -0.0345115977 	 0.6882001658 	 506
0.5389186807 	 -0.1170021582 	 -0.0414081589 	 0.5514733443 	 507
-0.5389186807 	 0.1170021582 	 -0.0414078321 	 0.5514733443 	 508
0.5920000692 	 -0.3493099247 	 -0.0225790044 	 0.6873729013 	 509
-0.5920000692 	 0.3493099247 	 -0.0225788087 	 0.6873729013 	 510
-0.3115209868 	 -0.5216280028 	 -0.0347512440 	 0.6075698302 	 511
0.3115209868 	 0.5216280028 	 -0.0347515138 	 0.6075698302 	 512
-0.4828830201 	 0.3600736843 	 -0.0319408598 	 0.6023529440 	 513
0.4828830201 	 -0.3600736843 	 -0.0319411727 	 0.6023529440 	 514
0.4963288740 	 0.2538033558 	 -0.0363735310 	 0.5574571683 	 515
-0.4963288740 	 -0.2538033558 	 -0.0363732135 	 0.5574571683 	 516
0.4933454461 	 0.3458640849 	 -0.0332624991 	 0.6025045182 	 517
-0.4933454461 	 -0.3458640849 	 -0.0332622003 	 0.6025045182 	 518
0.5436865557 	 0.1108736827 	 -0.0283040627 	 0.5548766028 	 519
-0.5436865557 	 -0.1108736827 	 -0.0283038238 	 0.5548766028 	 520
-0.5500374419 	 0.2093142392 	 -0.0369307054 	 0.5885181715 	 521
0.5500374419 	 -0.2093142392 	 -0.0369309933 	 0.5885181715 	 522
0.4689859937 	 0.0559911464 	 -0.0181435009 	 0.4723164943 	 523
-0.4689859937 	 -0.0559911464 	 -0.0181432482 	 0.4723164943 	 524
0.4279939482 	 0.4374644477 	 -0.0391898889 	 0.6120081395 	 525
-0.4279939482 	 -0.4374644477 	 -0.0391895619 	 0.6120081395 	 526
-0.5862678837 	 0.6763141065 	 0.0057391264 	 0.8950479328 	 527
0.5862678837 	 -0.6763141065 	 0.0057391114 	 0.8950479328 	 528
0.5885354227 	 0.2102690457 	 -0.0254713902 	 0.6249696115 	 529
-0.5885354227 	 -0.2102690457 	 -0.0254711817 	 0.6249696115 	 530
0.5312725384 	 0.2085901868 	 -0.0316213604 	 0.5707542169 	 531
-0.5312725384 	 -0.2085901868 	 -0.0316210870 	 0.5707542169 	 532
-0.1732782614 	 0.1381290399 	 -0.0012982677 	 0.2215964520 	 533
0.1732782614 	 -0.1381290399 	 -0.0012982933 	 0.2215964520 	 534
0.6992725396 	 0.2207964079 	 -0.0230587748 	 0.7333028967 	 535
-0.6992725396 	 -0.2207964079 	 -0.0230586741 	 0.7333028967 	 536
