Coord_x	Coord_y	Velosity_Ux	Velocity_Uy	Velocity_P	Num_el
-0.2304254247 	 -0.0115522375 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 284
-0.2536691557 	 0.9211185566 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 285
0.6526703321 	 0.6972630464 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 286
0.8534219437 	 0.4285815075 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 287
0.7378301493 	 0.6044846876 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 288
0.9499706761 	 0.1077721246 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 289
0.8074332179 	 -0.5386920270 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 290
0.9460310513 	 -0.1334112270 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 291
0.0044515680 	 0.9919281646 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 292
-0.1054146704 	 0.9632973282 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 293
-0.1162697905 	 0.9516777355 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 294
-0.0719109369 	 -0.2197038126 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 295
0.2495402402 	 -0.9024154192 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 296
0.3716550335 	 0.8949623262 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 297
-0.9072457508 	 0.2962946523 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 298
0.9348978340 	 -0.2066783696 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 299
-0.7445472227 	 -0.6543614047 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 300
-0.2361310306 	 -0.0265823646 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 301
0.7918759987 	 -0.5396239205 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 302
0.5258279807 	 -0.8013351257 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 303
0.8025171761 	 -0.5824452039 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 304
0.9509612074 	 0.1248310599 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 305
0.1679455999 	 0.9433416098 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 306
-0.9619942866 	 0.1174482001 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 307
-0.7562326134 	 0.5877864870 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 308
-0.8869934149 	 -0.3653173184 	 0.0000000000 	 0.0000000000 	 0.0000000000 	 309
