Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	-1
0.0005	-5.460720191e-05	4.980463891e-05	-0.5391089316	1	-1
0.001	-0.0003077362548	0.0001075345653	-2.322672767	204.4370728	-1
0.0015	-0.0005721265045	8.590752006e-05	-3.055435096	25.75479165	-1
0.002	-0.0009183627679	4.647540189e-05	-2.482448936	10.30654679	-1
0.0025	-0.001338952652	-8.890366602e-07	-1.299914045	5.09928382	-1
0.003	-0.001808476995	-5.963902375e-05	0.03601490918	6.127205362	-1
0.0035	-0.0022965356	-0.0001287513319	1.262441127	2.376491107	-1
0.004	-0.002774175805	-0.0002052272669	2.265233654	2.749106393	-1
0.0045	-0.003220377196	-0.0002854148646	3.01336692	2.270195877	-1
0.005	-0.003624883883	-0.0003656805226	3.507624965	15.29356166	-1
0.0055	-0.003987328268	-0.0004428832979	3.754079464	5.81790006	-1
0.006	-0.004314318856	-0.0005145250633	3.757620823	3.598685618	-1
0.0065	-0.004616122963	-0.0005787315015	3.525855713	4.677996116	-1
0.007	-0.004903866809	-0.0006341758869	3.075414371	5.089255881	-1
0.0075	-0.005187606482	-0.0006800084441	2.436034376	3.053550118	-1
0.008	-0.005475267996	-0.0007158106169	1.650801048	2.148086359	-1
0.0085	-0.005772281223	-0.0007415698416	0.7729204827	2.409090414	-1
0.009	-0.006081683764	-0.000757661406	-0.1396295371	1.331349021	-1
0.0095	-0.006404491162	-0.0007648238915	-1.030039027	3.18523168	-1
0.01	-0.006740178478	-0.0007641188438	-1.847950205	1.945909337	-1
0.0105	-0.007087170607	-0.0007568708982	-2.553321335	5.057506443	-1
0.011	-0.007443282648	-0.0007445897863	-3.1185844	4.136565761	-1
0.0115	-0.007806083434	-0.0007288796554	-3.529181194	1.077693225	-1
0.012	-0.008173175412	-0.0007113435343	-3.782785529	1.324960681	-1
0.0125	-0.008542395085	-0.0006934914811	-3.887609731	1.382207378	-1
0.013	-0.008911943203	-0.0006766602936	-3.860185343	0.9151945928	-1
0.0135	-0.009280455237	-0.0006619508342	-3.722945332	1.852902245	-1
0.014	-0.009647022597	-0.0006501868177	-3.501849456	2.069552255	-1
0.0145	-0.01001117437	-0.0006418963642	-3.224213253	0.951216298	-1
0.015	-0.01037282892	-0.0006373153855	-2.916834806	1.128737233	-1
0.0155	-0.01073222432	-0.0006364100875	-2.604465678	3.278801125	-1
0.016	-0.01108983628	-0.0006389145927	-2.308641792	1.22993178	-1
0.0165	-0.01144629169	-0.0006443790647	-2.04687079	2.220941277	-1
0.017	-0.0118022853	-0.0006522235557	-1.832160258	0.8126922813	-1
0.0175	-0.01215850556	-0.0006617931417	-1.672861526	0.6649269941	-1
0.018	-0.01251557438	-0.0006724104428	-1.572796116	1.160327838	-1
0.0185	-0.01287400347	-0.0006834224425	-1.531623823	2.603930955	-1
0.019	-0.01323416845	-0.0006942393648	-1.545404582	0.8233560762	-1
0.0195	-0.01359629973	-0.0007043642264	-1.607300855	2.649794765	-1
0.02	-0.01396048828	-0.0007134124864	-1.708364539	1.658812154	-1
0.0205	-0.01432670302	-0.0007211219206	-1.838352896	0.5769335103	-1
0.021	-0.01469481608	-0.0007273534442	-1.986521616	0.7361012643	-1
0.0215	-0.01506463226	-0.000732084055	-2.142349829	1.435841468	-1
0.022	-0.01543591914	-0.0007353934078	-2.296160739	1.093830463	-1
0.0225	-0.01580843478	-0.0007374456978	-2.439612438	1.107977295	-1
0.023	-0.01618195104	-0.000738468608	-2.566044282	0.4373271523	-1
0.0235	-0.01655627099	-0.0007387310169	-2.670675256	0.5967556535	-1
0.024	-0.01693124	-0.0007385210206	-2.750660493	0.5550129453	-1
0.0245	-0.01730675063	-0.0007381256057	-2.805020221	0.7093600972	-1
0.025	-0.01768274206	-0.0007378130186	-2.834461904	1.901755506	-1
0.0255	-0.01805919524	-0.0007378185871	-2.841120317	0.6494833217	-1
0.026	-0.01843612502	-0.0007383344263	-2.828242321	0.5533614194	-1
0.0265	-0.01881357053	-0.0007395031735	-2.79984308	1.092631986	-1
0.027	-0.01919158525	-0.0007414156084	-2.760358924	1.95033671	-1
0.0275	-0.0195702276	-0.0007441118048	-2.714318898	0.7513120329	-1
0.028	-0.01994955291	-0.0007475852778	-2.666053091	0.4591989441	-1
