time = 160	Re = 1	rotation = 25.4647
-0.472540	-0.776324	10607	
-0.615380	-0.058426	6044	
-0.774836	0.522613	7411	
0.657225	-0.173625	5663	
-0.791279	-0.053235	9252	
-0.333095	-0.700577	6647	
0.465648	-0.386169	1163	
-0.577633	0.471722	4587	
0.656357	0.389486	9487	
0.577211	-0.295094	4085	
0.570991	0.451787	9570	
0.597469	-0.455981	3879	
0.199132	0.157701	4716	
0.288046	-0.433250	6976	
-0.484009	-0.564473	5822	
0.424589	-0.651092	4450	
-0.517223	0.347634	3429	
0.842134	0.329663	9873	
0.212162	0.919672	549	
0.651763	0.654882	1476	
0.497698	-0.309118	6512	
-0.504770	-0.491468	7143	
-0.303518	-0.506579	10498	
-0.087298	0.051649	1848	
-0.304408	-0.571690	3643	
0.005836	-0.312768	8242	
-0.213911	-0.599962	6715	
0.196308	-0.200449	5529	
0.200626	0.836104	6336	
0.006012	0.107688	6009	
0.127036	0.129970	9826	
0.554827	-0.265648	1333	
0.396976	-0.051650	7040	
-0.726702	0.425898	1548	
-0.023287	0.511239	3706	
-0.405794	-0.310678	5496	
0.928230	-0.152136	9574	
0.142578	0.241399	9370	
-0.751685	-0.439383	7437	
-0.717927	-0.355098	9938	
-0.593645	0.388803	10298	
0.497486	0.283476	9230	
0.449480	0.642593	6510	
0.270533	-0.899458	9198	
-0.530891	-0.797875	5141	
0.267032	-0.380629	6880	
0.468588	-0.392883	1163	
-0.105897	0.334485	9293	
-0.474578	0.854601	10534	
0.223798	0.080202	7379	
0.401797	0.370921	2875	
-0.551195	-0.171321	3342	
-0.429653	-0.353936	3741	
-0.523427	0.320904	7241	
0.542530	-0.616057	8771	
0.553780	0.303846	5048	
0.940504	0.031241	10040	
-0.252596	0.609574	4276	
-0.443745	-0.681472	9518	
0.232884	-0.032985	10884	
-0.441162	0.396160	4409	
0.190866	-0.810281	4683	
0.716905	0.440636	6806	
-0.810872	0.153634	10942	
0.958638	-0.081261	4384	
-0.145222	0.681533	9207	
0.325009	0.465192	8650	
-0.114807	0.405069	4503	
0.475360	0.665902	934	
0.156341	0.253841	8740	
0.423136	0.324675	2637	
-0.855088	0.212622	10672	
0.728136	-0.634774	7743	
-0.778095	-0.312166	8902	
-0.211150	-0.443375	2260	
0.755687	-0.602503	2199	
-0.377613	0.438224	5373	
-0.462990	-0.276570	1519	
0.605255	-0.340729	10002	
0.379970	-0.143524	373	
0.592265	0.446819	6620	
0.509660	0.022376	563	
0.152210	-0.784077	2381	
0.089189	0.944885	4915	
-0.463438	-0.067619	10890	
0.106522	0.520220	4798	
-0.792241	0.384427	5121	
-0.731147	-0.152245	10322	
0.412377	0.627845	3902	
-0.467924	-0.632742	10124	
0.963682	0.066351	2479	
-0.222340	-0.623888	8666	
0.257915	-0.442521	4354	
-0.643651	0.578931	7822	
0.470161	-0.220738	530	
-0.031343	-0.831752	4974	
0.637289	-0.130972	2767	
-0.716256	-0.196823	2286	
0.363535	0.665314	9579	
0.307961	-0.465441	7877	
0.054847	0.423702	3511	
0.922212	0.234862	5363	
-0.185291	-0.178417	4268	
0.572193	-0.582412	5876	
0.155832	0.104924	10042	
-0.283416	0.816306	7122	
-0.734121	-0.152006	344	
-0.123105	0.487169	2340	
-0.615527	0.171698	7007	
-0.251826	0.143979	9809	
0.791189	0.554613	638	
0.611891	-0.091730	3003	
-0.056881	-0.201777	7322	
-0.427496	0.176874	4433	
0.288530	0.394898	3939	
0.372094	-0.884262	430	
-0.765548	0.284286	9044	
-0.207954	-0.442711	2260	
-0.374846	0.715541	3666	
-0.894982	-0.036903	9067	
0.437701	-0.099690	2543	
-0.494468	-0.087891	9384	
0.259278	0.016340	10559	
0.846042	0.135501	8035	
0.608879	0.475673	8990	
0.134657	-0.958157	6356	
-0.253574	0.848298	9377	
0.571424	0.722866	8412	
0.604885	-0.635916	6279	
0.134353	-0.771577	1927	
0.345622	-0.404281	2078	
-0.001478	0.720414	4022	
-0.864291	-0.184336	1399	
0.560809	0.519627	6053	
0.414140	0.611449	3902	
0.755111	0.455194	9831	
0.383717	-0.240083	2053	
0.375029	0.250351	5856	
0.178969	0.193571	4682	
0.076059	-0.152953	5603	
-0.836998	-0.129772	2918	
0.152239	-0.589167	3238	
0.384121	0.141885	634	
-0.615601	0.393965	3720	
0.154484	-0.474844	8683	
0.191068	0.336656	4930	
-0.953463	-0.029362	10039	
0.964937	0.230511	2270	
-0.782732	0.193255	9803	
0.076306	-0.936353	2665	
0.463661	0.743567	10486	
0.583076	-0.576571	5876	
-0.535152	0.133451	1403	
0.879380	0.025309	9034	
0.520605	-0.053563	7897	
-0.882299	0.115741	9115	
-0.055435	0.418833	5674	
0.157859	-0.803171	4769	
-0.280377	-0.262272	4857	
0.793307	0.239355	5290	
0.445250	0.872135	4277	
-0.617602	0.375249	10239	
0.802979	0.324863	5125	
-0.127412	0.615187	2431	
0.576310	-0.470947	4588	
-0.837530	-0.160481	9022	
-0.778206	-0.226445	955	
0.193326	0.714972	5157	
-0.299128	-0.538850	5329	
-0.930721	-0.308242	3468	
-0.496341	0.187289	2298	
-0.040051	0.415863	4766	
0.352251	-0.629601	1448	
-0.847529	-0.398758	1527	
0.697115	0.597577	10858	
-0.313582	-0.496249	9865	
0.065315	0.274035	1849	
-0.135968	-0.359817	4381	
-0.488469	-0.557442	4131	
-0.776695	-0.312771	8902	
0.102845	-0.274640	8905	
0.691815	-0.433717	10731	
-0.271477	-0.026152	2183	
0.084315	-0.749734	3096	
-0.542897	-0.618477	9218	
0.691221	-0.100330	6729	
-0.346612	-0.362894	645	
0.117691	0.877060	5177	
-0.087576	-0.951425	4916	
0.015266	0.450533	6777	
-0.094896	-0.181788	5995	
0.112739	0.831526	6861	
-0.040900	-0.264242	9086	
-0.030116	0.821649	5560	
-0.234141	-0.815212	6371	
-0.582769	-0.112677	10540	
-0.519931	-0.056930	3646	
-0.703223	-0.289086	1521	
-0.441068	-0.559156	10478	
0.620222	0.295395	9322	
-0.644175	0.398225	4044	
0.100838	0.166766	7889	
0.686083	-0.510413	3016	
0.844997	0.368077	8300	
0.937202	-0.063896	1444	
0.408918	0.010457	2030	
-0.413890	-0.639028	4235	
0.164314	0.112588	5966	
-0.245887	-0.576676	7958	
0.752297	-0.526084	945	
0.285871	-0.731253	5392	
0.237555	0.767047	6604	
-0.567391	0.285298	4086	
-0.229679	-0.213302	1671	
0.217719	0.127446	7806	
-0.158801	-0.507217	1603	
0.070150	0.951697	581	
0.080492	0.792168	3740	
0.176882	0.575295	7279	
0.039604	-0.115487	10927	
-0.172172	-0.201602	6391	
-0.172370	0.298953	5470	
-0.711649	-0.200044	1348	
-0.668171	-0.104019	3121	
-0.183629	0.775872	3830	
0.231636	0.727191	5236	
0.645353	0.253947	4671	
0.494118	0.201200	4693	
0.854243	0.396238	2154	
-0.556448	0.565778	5222	
0.566357	0.663545	5388	
-0.526622	0.122502	984	
-0.426311	-0.855242	2780	
0.299698	-0.034699	596	
0.456129	0.000285	6936	
0.574726	0.446436	9570	
-0.067368	0.842628	7422	
0.644532	0.720231	10420	
-0.915637	-0.350503	4783	
0.293537	0.768221	6058	
0.003976	0.492927	2474	
0.212595	-0.389667	5311	
-0.733579	-0.156528	10322	
0.755470	-0.140676	8128	
-0.021550	0.148088	10200	
-0.295091	-0.237206	11053	
0.531096	-0.113607	983	
0.267396	-0.520040	3990	
0.421023	0.696905	10955	
-0.346195	-0.738496	4152	
-0.431579	-0.176437	1808	
-0.559926	-0.087780	10874	
0.865186	-0.320656	8909	
0.643687	-0.014445	6006	
-0.889478	-0.248797	2006	
0.670923	-0.063381	1729	
0.378081	0.470403	7284	
-0.026962	0.251263	7584	
0.659901	-0.287890	5010	
-0.425217	0.330575	4582	
0.034872	-0.589083	8361	
-0.561780	0.376564	7185	
-0.629915	-0.721271	10205	
0.059144	-0.780704	3758	
-0.132391	-0.879868	524	
0.595838	-0.463739	4588	
0.573132	0.367306	4322	
0.868725	-0.380957	1980	
0.239934	0.160089	6297	
0.238556	0.332673	10154	
-0.786456	0.217334	6198	
-0.236048	-0.442455	3240	
-0.217860	0.214857	6799	
-0.598524	0.242385	3156	
-0.719491	0.267560	7024	
0.672329	0.569258	1926	
-0.667023	-0.652958	1475	
-0.125663	0.848820	7636	
-0.387451	-0.574427	574	
0.095887	-0.814085	4861	
0.454465	-0.800090	10640	
-0.175633	-0.689786	7419	
0.176427	0.680181	780	
0.444614	0.379452	1828	
-0.754377	0.129220	8161	
-0.277104	0.657020	6700	
-0.080427	-0.557187	4226	
0.515110	-0.051467	7897	
-0.695882	-0.483541	8131	
0.963463	-0.057215	3343	
-0.177805	-0.901221	2126	
0.441174	-0.585964	4363	
-0.566783	0.431289	729	
-0.250068	-0.850110	5400	
-0.112309	-0.530290	8243	
0.293599	0.158111	2733	
0.920873	0.071303	9056	
-0.733813	-0.156354	10322	
0.242719	0.520534	7045	
0.625198	-0.050966	2701	
0.192243	-0.470368	3941	
-0.157152	0.942383	6884	
-0.246067	0.823445	6300	
-0.410724	0.501643	8209	
0.830217	-0.505790	5682	
0.342982	0.782451	5475	
0.271835	-0.770426	4518	
-0.550664	-0.375700	7797	
0.503006	-0.095124	7399	
-0.663619	0.270730	10587	
-0.582120	-0.091078	9933	
-0.079446	0.403933	5519	
0.118440	0.407836	2109	
-0.385252	-0.165200	6048	
0.800920	-0.131250	9745	
-0.246847	0.633748	4799	
-0.056458	0.487656	2268	
-0.641058	-0.617974	8538	
0.281982	-0.706937	6615	
-0.345793	0.264209	9957	
0.299922	0.742984	3748	
-0.370810	-0.764287	5538	
0.432528	0.770364	4178	
0.382878	-0.701769	2811	
0.668913	-0.053706	3204	
-0.444232	-0.877831	4278	
0.349633	0.588804	1368	
0.364761	0.681011	9744	
-0.116796	-0.542617	4198	
0.431450	-0.636449	2435	
0.752630	-0.302468	8663	
0.031677	-0.245180	7583	
-0.242862	-0.568696	7958	
0.280949	-0.091951	10488	
-0.394078	0.513502	10113	
-0.287153	-0.777354	6057	
-0.114975	-0.341715	2850	
0.527035	0.670814	3791	
-0.020556	-0.300883	5094	
-0.110215	0.338774	9293	
0.190928	0.000549	2386	
0.105298	0.645967	5620	
-0.787351	-0.037708	1732	
0.120783	0.403524	2109	
0.490940	0.655096	934	
-0.090781	0.079135	1995	
0.026415	0.839479	4973	
0.474674	0.506425	5601	
0.581252	-0.089840	1643	
0.301011	-0.430204	6976	
-0.435996	0.488009	6817	
-0.401933	0.638769	1744	
0.536729	0.268345	4100	
0.685644	0.388720	8434	
-0.536627	-0.548201	8237	
-0.261527	-0.919066	6376	
-0.795041	0.439242	8815	
-0.683305	0.234153	7085	
-0.593245	-0.434732	6619	
-0.375122	0.825829	6685	
0.370620	0.183871	8955	
0.303527	-0.866503	2292	
0.250960	-0.516467	9973	
0.701073	0.673027	4782	
-0.024934	0.212664	3525	
0.871122	0.253267	2005	
-0.004345	0.973896	9341	
0.096330	-0.737904	10349	
-0.775736	0.321769	1329	
0.352745	-0.422151	1834	
-0.684207	-0.526179	6641	
0.939178	0.074783	847	
-0.393016	0.900665	7054	
0.848707	0.205360	11000	
0.263128	0.584557	2623	
-0.531885	0.547244	5678	
-0.325155	-0.519326	2430	
-0.739294	0.042506	725	
0.686994	0.213746	7851	
0.577559	0.443128	2559	
-0.105364	-0.765461	4957	
-0.575451	-0.308965	5103	
-0.559979	0.085959	396	
0.489009	-0.729529	10111	
-0.382420	-0.853062	1158	
-0.738030	0.275062	8574	
-0.094744	-0.980937	8546	
-0.772908	0.559533	10714	
-0.800491	0.471318	9800	
-0.443778	0.744692	6403	
-0.024738	0.429978	5702	
-0.210701	0.344178	1195	
0.830468	-0.385953	8303	
-0.233756	-0.081649	9780	
0.364880	0.664502	9579	
-0.451639	0.339321	7694	
-0.852403	0.247362	8049	
0.827083	0.006436	6514	
0.386475	0.432305	3446	
0.923075	0.044346	10269	
0.501223	0.019165	563	
-0.392509	0.306443	2892	
0.382786	0.408967	2832	
-0.021621	0.217015	3920	
0.735548	0.561228	10305	
-0.593081	0.566267	6761	
0.461861	-0.407185	1381	
-0.741579	0.044105	725	
0.887651	-0.329333	10582	
-0.133938	-0.541595	2670	
0.505359	0.429762	6645	
-0.592091	0.744902	1734	
0.157644	-0.798647	4769	
0.226828	0.262098	5544	
0.140850	0.750542	10390	
0.181047	0.934556	10119	
0.393470	-0.848906	7480	
-0.701157	-0.052109	2181	
-0.433330	-0.667462	10442	
0.384346	0.137620	6173	
-0.317550	0.541949	6677	
0.443222	-0.496454	6907	
0.625865	-0.434591	1690	
0.658041	0.115293	8346	
-0.234658	-0.579349	7958	
0.051519	0.394828	8245	
-0.512694	0.277598	6547	
0.223539	0.572184	6568	
-0.325497	-0.880854	1544	
-0.290674	-0.317890	8282	
0.628909	-0.362502	10240	
0.033835	0.803883	4392	
-0.023408	0.767696	1771	
0.406451	-0.022765	4058	
0.874843	0.374439	1227	
-0.283502	0.144242	6551	
0.204033	0.651291	9582	
0.045853	0.613387	1906	
0.567573	-0.687334	6286	
0.767751	-0.052335	7372	
0.760596	0.070484	8222	
0.715635	-0.510110	458	
0.588797	0.020643	9122	
-0.603400	-0.569365	7643	
-0.385941	0.187577	1930	
0.225950	-0.826541	7534	
-0.697611	0.358934	10142	
0.465215	0.478052	8674	
-0.205313	-0.844554	6335	
-0.095007	-0.251406	8158	
0.388115	-0.049220	7040	
-0.183734	0.787463	4684	
-0.455980	0.631694	5829	
-0.382795	-0.641842	4828	
-0.084115	0.801384	4047	
0.100704	0.472763	8544	
0.135359	0.813015	1933	
-0.508280	0.483617	2489	
0.650133	-0.028246	5960	
-0.163945	0.866010	7632	
0.718379	0.197722	1347	
0.468724	0.641823	9285	
0.389469	0.686452	1640	
-0.812993	0.383807	8136	
0.096746	0.196920	4103	
0.923906	-0.034199	1491	
-0.634162	-0.621995	8538	
0.131983	-0.548999	6617	
0.329925	0.188052	7339	
-0.335292	-0.368569	645	
0.221924	-0.177711	3461	
0.718532	-0.462184	4311	
-0.423141	0.367780	10499	
-0.734947	-0.547124	500	
0.909002	0.273406	772	
0.366018	-0.400785	9883	
-0.740203	0.053767	753	
0.302077	0.764888	5345	
-0.262632	-0.825454	8823	
-0.514669	-0.809128	5141	
-0.021463	0.478897	2834	
0.021614	-0.246427	7583	
0.502867	0.381393	4767	
-0.736554	0.210778	4937	
-0.044700	0.378906	699	
0.817326	0.379784	8224	
-0.342840	0.479052	6809	
0.619722	-0.742271	9023	
-0.585648	0.386112	4093	
0.246113	0.348885	10198	
0.004533	0.822558	3906	
0.235390	-0.411005	7645	
