time = 32	Re = 1	rotation = 5.0928
-0.854835	0.317052	1596	
-0.329114	0.296512	3557	
-0.401519	0.843636	10693	
-0.272572	0.235828	10208	
0.653574	-0.482895	1300	
0.707677	0.323298	5772	
0.396385	0.506241	3801	
-0.479767	-0.582154	3249	
0.708271	-0.352342	1044	
0.451320	-0.078956	2897	
-0.688288	0.296151	1922	
-0.330835	-0.684982	1078	
-0.065695	0.092095	874	
0.083125	0.472604	5215	
-0.491628	0.561771	3640	
-0.655657	-0.407901	10390	
-0.189868	-0.154685	7617	
0.237436	0.868300	6721	
0.452657	-0.828461	6670	
-0.458027	0.805306	10655	
-0.046236	0.611115	1163	
0.397802	-0.571849	8203	
0.545056	0.065627	5226	
0.013596	-0.096510	1848	
0.561385	-0.044746	2876	
0.122260	0.600495	8757	
-0.000277	0.636262	6502	
0.439655	0.015164	8282	
0.471580	-0.715603	10004	
-0.048992	-0.097898	2273	
-0.339411	0.074922	7912	
0.606277	0.242727	7738	
-0.363646	0.472392	2978	
-0.371146	-0.759589	5167	
-0.347752	-0.376619	3706	
0.553539	0.391512	3679	
-0.301658	-0.891540	10101	
0.035351	-0.266550	7390	
0.267634	-0.825224	5121	
0.775047	-0.147571	2466	
0.507925	-0.479133	7106	
-0.581283	0.149733	3358	
0.767083	-0.124703	2695	
-0.790203	-0.505830	2125	
0.217736	-0.936009	5985	
0.120711	0.407481	3641	
0.205400	0.608948	6154	
-0.458691	-0.187391	6100	
0.786185	-0.587187	2314	
-0.547502	0.299497	10331	
-0.053192	-0.224063	3483	
-0.510643	0.434290	2017	
0.624861	0.054190	7283	
-0.148808	-0.187355	5371	
0.347024	0.745118	4471	
0.281944	-0.605207	4718	
0.247837	-0.904939	1275	
0.185024	-0.441818	9219	
0.512259	0.638343	5516	
-0.379180	0.134176	8987	
-0.530867	-0.123272	7013	
-0.367686	-0.745702	5167	
-0.831303	0.073464	7787	
-0.487423	0.666797	4180	
0.964680	0.024399	10419	
-0.115998	-0.679877	7892	
-0.504933	-0.045058	1878	
-0.232861	-0.349666	4502	
-0.573214	0.596861	8095	
0.226906	-0.435223	7623	
-0.446933	-0.518168	5594	
0.198710	0.859428	7790	
0.353039	-0.900791	5081	
-0.620345	-0.548884	2687	
0.128641	0.579229	6060	
0.302734	-0.919842	5176	
-0.187262	-0.272787	5367	
-0.293091	0.377417	3124	
0.081568	-0.698539	729	
0.577169	0.314866	520	
-0.209368	-0.732808	3172	
-0.415267	0.169209	3321	
-0.335849	0.709431	8580	
-0.361078	-0.878702	1529	
-0.325433	0.259955	4539	
-0.359972	-0.446192	8125	
0.198106	0.858669	7790	
0.531660	-0.359198	9155	
0.031355	-0.755548	4659	
-0.203313	0.759148	7114	
0.947086	-0.193020	637	
0.628101	0.116657	9158	
0.121751	0.478101	8385	
0.137343	-0.852511	393	
-0.152674	0.539488	5697	
-0.676942	-0.482719	1933	
-0.097424	0.116649	6329	
-0.633912	0.276870	6824	
-0.725999	0.193724	9487	
0.033185	0.461357	480	
-0.420170	-0.255301	948	
-0.941859	-0.113029	810	
-0.128647	0.246980	9032	
-0.637695	0.537559	1619	
-0.589404	0.201367	2540	
0.490890	-0.704600	5733	
0.621172	-0.420923	10322	
-0.271528	-0.421677	2340	
-0.612004	0.106871	4767	
0.130367	-0.322882	3873	
0.965278	0.069732	5421	
-0.338013	0.401261	5937	
0.624460	0.016275	9142	
-0.088664	-0.240341	8800	
-0.163916	-0.231399	8542	
0.868526	-0.415911	8402	
-0.516849	-0.643423	5515	
0.153198	0.575346	6080	
-0.084863	0.801685	2310	
0.869653	-0.189479	9516	
0.208051	0.082168	4577	
0.431399	-0.256470	8141	
-0.380428	0.193113	2336	
-0.118655	-0.825431	8860	
0.430763	0.661718	3829	
-0.626672	-0.741209	6431	
0.869677	-0.152736	8233	
-0.914423	0.113253	7705	
0.262842	-0.835324	5121	
0.416136	0.663995	2472	
0.068493	0.403648	2486	
-0.181638	0.183708	8343	
0.714370	-0.518392	10132	
-0.394772	-0.671726	2349	
-0.729185	-0.077465	3559	
0.703673	-0.548868	9090	
0.492333	0.376313	1535	
-0.619216	0.066218	2836	
-0.478855	0.115397	3234	
-0.135883	0.281959	6126	
-0.275481	-0.778480	5031	
0.017553	0.391507	4506	
-0.252304	0.231199	1039	
-0.558446	0.495230	8671	
0.242396	0.436737	8683	
-0.024652	-0.319031	7145	
0.402133	-0.866138	10393	
0.289978	0.952927	9260	
0.664329	0.470856	1899	
-0.908196	-0.238518	7849	
0.708278	0.518098	8974	
0.168623	0.802926	6493	
0.257950	-0.435249	7972	
0.659837	0.572378	7463	
0.159340	0.067001	6954	
0.783591	-0.448335	2805	
-0.286607	-0.318171	5702	
-0.476039	0.653823	10217	
