time = 220	Re = 1	rotation = 35.014
-0.593428	0.688532	5999	
0.200385	-0.031270	5273	
-0.935871	-0.061737	10450	
0.579185	-0.004958	5784	
-0.681700	-0.351366	7612	
0.031458	-0.782395	1078	
-0.109543	0.283171	4932	
-0.648799	-0.340193	6911	
0.775995	0.086438	4061	
0.174716	0.150737	6663	
-0.348425	0.662438	2550	
-0.328983	0.681080	6882	
-0.545991	-0.087002	4808	
0.214106	0.480279	2249	
0.629818	0.396159	3630	
0.346351	-0.694198	5678	
0.429301	-0.406051	7155	
-0.828335	-0.340901	9466	
-0.885814	0.326452	6273	
0.845707	0.370115	10923	
-0.147990	0.275640	6800	
0.763354	-0.091692	9906	
-0.184306	0.612557	354	
0.067401	-0.075800	1848	
0.395504	0.178377	1178	
0.150811	0.604175	2621	
-0.006012	0.659395	4552	
0.068454	0.239557	7078	
0.827526	0.226641	9017	
0.082917	-0.085145	7940	
-0.544653	-0.398029	5497	
-0.039444	0.673676	4800	
-0.540469	0.340837	4893	
0.845749	-0.167418	1936	
-0.059425	-0.429403	6690	
-0.197913	0.200764	7196	
0.456522	0.822783	550	
0.118850	-0.216313	5486	
-0.688911	-0.528512	7811	
0.614178	0.502015	6462	
0.689117	-0.147498	7061	
-0.127719	-0.103551	4446	
-0.772667	-0.155667	9479	
0.908642	-0.245427	2000	
0.783771	0.548872	697	
0.110032	0.542444	6542	
-0.188241	0.282933	4884	
0.048495	-0.589605	9988	
0.950906	0.220058	827	
-0.593187	0.099900	9421	
-0.350648	-0.188697	5395	
0.263812	-0.065559	10891	
-0.006906	0.201409	566	
0.431071	-0.363910	5468	
0.682792	-0.442850	6198	
0.156407	0.023030	5378	
0.433732	0.833093	5194	
0.351020	-0.520845	8043	
-0.549483	-0.602762	4151	
0.535815	-0.402592	4934	
-0.081904	-0.289087	6326	
0.799687	0.213218	8278	
-0.693854	-0.473646	3791	
-0.128174	-0.822828	5463	
-0.954532	0.127119	5282	
0.459111	-0.212828	7313	
0.103050	-0.636881	6153	
0.078072	-0.512727	4655	
0.045401	0.823856	5297	
-0.053169	-0.218118	3523	
0.177517	-0.198122	8112	
-0.127174	-0.875580	9289	
-0.883155	0.389470	4139	
-0.288850	-0.774270	2687	
-0.276512	0.415399	2891	
-0.916550	0.305676	1666	
-0.259874	-0.323060	7068	
0.579766	0.174166	7266	
-0.292904	0.093635	3965	
-0.409858	0.284462	7624	
-0.520884	-0.547608	10544	
-0.615600	-0.257101	6645	
-0.065602	0.796325	882	
-0.906300	-0.279561	2390	
-0.440952	0.003630	1685	
0.047449	-0.383477	5987	
-0.377887	-0.798928	5177	
0.746660	-0.076396	10322	
-0.235884	-0.727115	931	
0.644979	0.451663	10124	
-0.921061	-0.282316	638	
0.396405	0.175148	1178	
0.175327	0.492826	3655	
-0.444299	0.743238	7821	
-0.008969	0.268347	616	
0.843079	0.053151	8902	
-0.541246	-0.072228	1893	
0.717659	-0.000615	2704	
0.403790	-0.644753	3915	
0.275400	0.399343	8572	
0.168461	-0.448115	1081	
-0.504475	0.802586	10495	
0.132757	0.114166	5242	
0.449257	-0.680420	2975	
0.482474	-0.150538	966	
0.263041	0.824355	6447	
0.745961	-0.074314	10322	
-0.090765	-0.469541	4176	
0.383973	-0.564026	6419	
0.468341	-0.392923	10118	
-0.567008	-0.781413	3814	
0.540847	0.396042	5498	
-0.487767	0.379209	10634	
0.117289	-0.256880	4850	
0.101293	-0.628105	6153	
-0.087676	0.954001	762	
-0.794905	-0.200738	8324	
-0.274011	0.415440	2891	
0.799248	0.118104	6731	
0.651346	-0.603715	6030	
0.431875	0.507018	1510	
0.411246	0.586483	10211	
-0.618066	0.104493	10398	
-0.608392	0.566540	3248	
-0.289794	0.728855	6651	
-0.526719	0.810490	2199	
-0.783592	-0.405266	8467	
0.876947	0.283353	500	
0.859138	0.183741	8526	
0.469569	-0.615604	1689	
0.286557	0.435754	863	
0.571308	-0.362584	5664	
-0.881820	0.055309	11000	
0.443985	0.638514	6603	
-0.512183	0.531282	2600	
-0.357564	0.806839	6242	
0.343992	0.290376	10532	
-0.375790	-0.574760	780	
-0.575175	-0.243850	5013	
0.550222	0.165639	10811	
-0.578856	-0.582003	2676	
0.068095	0.326820	6987	
-0.392245	-0.019582	4286	
0.093368	0.740753	8895	
0.093683	0.483147	2267	
-0.165363	-0.616088	2872	
0.637642	-0.706441	5005	
0.869340	-0.472964	5898	
-0.551654	0.592753	7114	
0.841553	-0.416476	10930	
-0.368613	0.796573	6242	
0.706035	-0.405536	1769	
-0.258909	-0.625716	4240	
0.714964	0.498867	6136	
-0.248141	0.167194	8041	
0.574500	-0.678517	6000	
0.104578	-0.485599	2264	
-0.089068	-0.814446	4770	
-0.270001	0.214384	3874	
-0.470668	-0.647643	6630	
0.799175	-0.563399	9173	
0.775288	-0.047731	3278	
0.360301	-0.776716	7600	
0.141650	-0.313743	419	
0.710935	0.169152	7305	
-0.181819	-0.808734	5547	
-0.671995	-0.368576	8238	
0.682823	0.212769	642	
0.137456	0.644253	4867	
-0.209159	0.955722	9169	
0.324354	-0.276318	805	
0.121268	-0.482833	8386	
0.509920	-0.000086	620	
-0.453115	-0.817920	2125	
0.903759	-0.194773	9753	
-0.132703	0.631041	6643	
-0.427456	-0.255527	2946	
-0.174446	0.579360	8757	
0.707656	0.209929	384	
-0.372967	-0.735924	1933	
0.398967	0.430065	6941	
0.776916	-0.272580	7718	
-0.620015	0.017979	11017	
0.715996	-0.210663	2868	
0.464350	-0.683751	4202	
-0.309063	0.661517	6929	
0.480082	0.351270	6556	
-0.891060	-0.052871	9873	
0.645624	0.702304	1764	
0.087186	-0.447180	9312	
0.488218	0.455834	516	
-0.523618	-0.654198	8876	
0.371008	0.229935	10900	
-0.251938	0.782108	8846	
-0.406273	0.745693	6858	
0.248631	-0.025977	9469	
0.381234	-0.091129	2135	
0.651312	-0.340997	9632	
0.732404	0.026968	2009	
-0.380319	-0.613684	5143	
0.681931	0.309429	8107	
-0.445690	-0.119015	3094	
-0.440143	-0.735037	6336	
0.767266	-0.503666	10656	
0.517752	0.783513	870	
-0.639513	-0.145349	2098	
-0.792630	0.123990	6429	
0.469468	-0.147716	966	
-0.072412	0.650807	4795	
0.014016	-0.919175	2187	
0.676218	-0.363557	8127	
0.519128	-0.606124	10408	
-0.538768	-0.242588	2508	
0.413298	0.541818	10813	
0.600231	-0.174529	3876	
-0.136307	0.375150	1796	
-0.697706	-0.649046	7849	
-0.299863	-0.738404	4939	
0.314827	-0.364045	4362	
0.407176	0.563374	10301	
0.241012	0.647919	4965	
-0.163614	-0.582648	1413	
0.703472	0.023947	9478	
-0.321560	0.063149	3883	
-0.087929	-0.793080	2382	
0.510369	-0.556384	3575	
-0.751198	0.044965	9833	
0.411887	-0.121493	1992	
0.015369	0.940264	9198	
0.366451	-0.704325	5222	
0.022035	0.876105	7555	
-0.339688	-0.581045	8146	
0.842407	0.447800	9789	
0.350312	-0.605793	618	
-0.191781	-0.686683	7965	
-0.291432	0.691345	5836	
0.209283	-0.819080	6399	
-0.338256	-0.904869	8583	
-0.267042	0.941407	10285	
-0.236343	0.789686	6493	
-0.006741	-0.433186	6596	
0.023852	0.544359	5440	
0.743331	-0.078854	344	
0.713454	0.280096	10063	
-0.100946	-0.129223	4670	
-0.176202	0.666458	352	
0.521936	0.367392	9495	
0.232735	0.349541	2564	
0.497645	0.648007	6057	
-0.435767	-0.692204	3388	
-0.613564	0.168251	8081	
-0.384022	-0.002141	2230	
0.618365	-0.684651	9800	
-0.549167	-0.042864	8311	
-0.571475	0.716447	9708	
-0.540431	0.024826	7919	
-0.498002	-0.254378	4470	
-0.309727	-0.224597	9766	
-0.511126	-0.523405	6093	
-0.312850	-0.316087	486	
0.064118	0.348228	6986	
0.253533	-0.645891	390	
0.872841	0.390186	9453	
0.415367	-0.655918	6025	
0.749813	0.474724	6255	
-0.636871	0.380765	10262	
-0.686217	-0.064202	6824	
0.029466	0.948307	9198	
0.375691	-0.141069	4057	
-0.362569	-0.512785	7394	
-0.778527	-0.248763	5662	
-0.304869	0.431556	3777	
-0.269746	-0.238519	5505	
0.217110	-0.170549	10227	
-0.792876	-0.049489	1136	
-0.595627	0.650847	6062	
-0.229986	-0.905666	2060	
0.817579	0.247340	8964	
-0.213690	0.078741	5001	
-0.031560	-0.819418	4591	
-0.285381	-0.874805	2757	
-0.260992	0.094817	7666	
0.156585	0.052587	7018	
0.097217	-0.194221	3170	
-0.785760	-0.067982	942	
0.453859	0.062546	3934	
-0.016636	0.365121	2404	
-0.290515	0.172120	8646	
-0.002345	0.852799	7515	
-0.950257	-0.160766	939	
-0.829594	-0.392726	10066	
-0.151776	0.721356	3625	
0.071137	-0.723467	1715	
0.891954	0.054212	9874	
-0.052321	0.375073	5988	
0.483245	-0.136292	952	
0.636399	-0.662547	8655	
0.743095	-0.078750	344	
0.332529	-0.399252	1755	
-0.504718	-0.073306	1545	
0.129531	0.484330	5131	
-0.455318	-0.838323	10119	
0.714505	0.469404	3792	
0.415684	-0.423627	8307	
-0.930788	-0.274656	638	
0.770620	-0.367423	5881	
-0.145813	-0.804862	5515	
-0.620095	0.142897	2243	
0.550291	0.242860	2507	
0.625138	0.351737	2800	
-0.420060	0.000203	1261	
0.109824	-0.503054	4353	
0.239340	-0.451515	4838	
-0.613833	0.219235	5960	
0.781977	-0.254760	8096	
-0.510394	-0.209644	3742	
-0.038209	-0.454942	2280	
0.875523	0.175027	7831	
0.134714	0.749637	3250	
-0.376497	-0.386682	6069	
0.437314	-0.670211	2309	
-0.486459	0.697459	4310	
-0.825914	0.319807	1415	
-0.455692	0.650467	2794	
0.268037	0.011477	2522	
-0.958366	0.219187	2479	
0.495085	-0.170941	3918	
0.210697	0.752618	1772	
-0.066566	0.365497	1293	
-0.702936	-0.263056	8086	
0.704957	-0.400844	1769	
0.238933	0.219793	4425	
-0.254496	0.579715	6195	
0.175851	0.131610	4397	
0.417111	-0.380591	5627	
0.743256	-0.360423	10278	
-0.050445	0.620854	10344	
0.696994	-0.490607	7558	
0.315301	0.530990	10695	
0.061282	-0.583986	9988	
0.460967	-0.515453	11031	
-0.054391	-0.661328	4651	
-0.723990	-0.248331	2696	
0.244294	-0.457475	4838	
-0.006856	0.825507	4518	
-0.112320	-0.077821	4148	
-0.430423	-0.720599	4387	
-0.666889	-0.136910	1062	
-0.149415	0.158502	5160	
0.233797	0.470241	3209	
0.201696	-0.629178	7892	
-0.648099	-0.345809	6911	
0.136728	-0.059709	6330	
-0.817349	0.108279	1299	
-0.257382	-0.738658	1380	
0.754444	0.583881	2523	
0.665513	0.618831	4975	
-0.543877	0.481045	5010	
0.794322	-0.050884	1032	
0.893083	-0.190286	9753	
0.284106	-0.121187	1622	
-0.576540	-0.714475	2645	
0.243801	0.373768	3593	
-0.012219	-0.970307	7648	
0.296897	-0.234416	7383	
-0.872616	-0.207805	9831	
0.795576	-0.558565	9173	
-0.738482	-0.046367	3088	
0.843251	-0.171312	1936	
0.300871	0.392652	6099	
-0.819418	-0.273296	8003	
0.382647	0.857966	2820	
0.827804	0.526867	5421	
0.000711	-0.855515	7516	
-0.454005	-0.441853	2700	
0.772679	0.056763	941	
0.320164	0.567024	7771	
0.428030	-0.615240	3880	
-0.752619	0.079794	8437	
-0.329530	0.672830	5677	
-0.676862	-0.340412	7403	
-0.336488	0.108349	4654	
-0.081428	-0.155589	3970	
0.888066	0.027679	8820	
0.201224	-0.913239	9403	
0.758382	-0.253762	2659	
-0.943208	-0.280612	638	
0.192889	-0.933555	10609	
-0.835611	0.405117	10929	
-0.186901	0.846855	6404	
0.104829	-0.469586	8996	
-0.020459	-0.574223	1353	
0.029457	-0.917263	1335	
-0.666205	-0.094358	5625	
0.401485	-0.646310	3915	
-0.193724	-0.284914	3225	
