time = 16.35	Re = 1	rotation = 2.60203
0.163570	-0.893448	8816	
-0.469016	0.265592	3834	
-0.874413	-0.330845	554	
-0.675753	0.087189	8694	
0.706865	-0.349563	4062	
0.643439	0.443510	3731	
-0.579351	-0.179177	5872	
0.652646	-0.436337	8347	
0.758793	0.020750	6659	
-0.575185	0.116707	2572	
-0.133715	-0.736745	5833	
0.551866	-0.538337	8652	
-0.611524	0.168609	3763	
-0.266497	-0.487040	6318	
-0.732702	-0.167527	7116	
-0.319849	-0.705450	1676	
0.115785	0.207088	5473	
-0.765458	-0.473830	524	
0.928567	0.172020	7849	
-0.750797	-0.544885	5902	
-0.301211	-0.573459	3184	
-0.385207	0.579849	4443	
-0.422643	-0.031472	10466	
-0.012313	0.100380	1848	
-0.569439	0.069717	3032	
-0.497237	-0.366440	1905	
-0.293253	-0.588752	4275	
-0.337616	-0.048054	4840	
-0.752141	0.445236	631	
0.611821	0.342773	3936	
-0.328980	0.538367	2681	
-0.624842	-0.171113	2192	
0.016104	-0.164028	8038	
-0.368146	0.753680	6119	
0.330762	0.310558	8031	
-0.428965	-0.533682	6499	
0.796881	-0.507640	772	
-0.020024	0.268237	7390	
-0.348691	0.793562	7673	
0.563408	-0.583411	9360	
-0.630237	0.290504	9701	
-0.158783	0.648185	4657	
0.736374	-0.265859	8434	
0.345440	-0.871434	11021	
0.850266	-0.451272	8401	
-0.155262	-0.502907	6087	
-0.526715	-0.361381	7005	
0.276066	0.230132	1579	
0.954649	-0.224328	3983	
0.326949	-0.303236	8466	
0.039043	0.237485	3452	
-0.397437	0.239390	558	
-0.638151	-0.109157	601	
0.065655	0.243190	5445	
0.787451	-0.206708	5993	
0.116803	-0.195765	10435	
0.933946	0.088094	2524	
-0.164679	0.537184	6450	
0.765798	-0.278331	10303	
-0.582822	-0.407630	5860	
0.381392	0.093301	7256	
-0.692011	0.501635	10232	
0.482795	0.689035	7165	
0.742420	0.370541	4387	
0.697806	0.667237	9457	
-0.304866	0.496481	896	
0.363196	0.065199	5931	
0.158548	0.444912	7646	
0.529816	0.631437	5463	
-0.212041	0.469410	7700	
0.273045	0.625936	6573	
-0.390991	-0.790830	6819	
0.853984	-0.457401	4784	
-0.484429	0.668753	6438	
-0.484602	-0.348518	2031	
0.813793	-0.528528	830	
0.001412	0.433890	9559	
-0.033692	-0.153081	5653	
0.160790	-0.195181	7364	
-0.618329	-0.184906	2192	
0.551498	-0.542442	9248	
-0.396798	-0.597075	437	
0.019431	0.792878	6545	
0.612083	-0.727588	8849	
-0.625975	-0.353211	5945	
0.449449	0.217494	8500	
-0.370315	-0.799768	6341	
-0.463461	0.361372	9155	
0.679680	-0.363997	9200	
0.099447	0.786038	7996	
0.847609	0.465108	2375	
-0.634718	-0.139237	3643	
-0.307040	-0.450269	5440	
-0.341606	0.790576	7673	
-0.079963	-0.624689	5404	
-0.332943	0.754200	7502	
-0.478764	0.213922	1079	
0.220843	0.690696	3570	
-0.649528	-0.406662	9892	
-0.199911	-0.531148	7697	
0.270287	0.281025	3266	
-0.311492	-0.896576	9404	
-0.177370	-0.024419	5242	
0.259497	0.773926	3008	
0.330326	-0.559653	2610	
-0.750552	0.450350	631	
-0.502462	0.384655	6710	
0.324832	0.361160	4176	
-0.065453	0.675121	6468	
-0.082295	0.305685	4887	
0.710994	0.657523	9697	
-0.071872	-0.115300	10917	
-0.638876	-0.180381	9668	
-0.023157	0.321875	1374	
-0.014628	0.362636	5930	
0.895995	0.349936	3814	
-0.691026	0.494485	9318	
-0.493642	-0.326748	10201	
0.656114	0.476103	4011	
-0.651781	0.620354	9081	
-0.295730	-0.007067	7777	
-0.214106	0.135663	750	
0.480317	-0.432925	401	
-0.764416	0.347571	8884	
0.511501	0.601501	1928	
-0.082743	-0.967484	9343	
-0.783616	0.428647	9568	
0.069209	-0.919324	10752	
-0.160476	0.861255	5210	
0.306769	0.720514	3745	
-0.095714	-0.532027	1834	
-0.623053	0.230550	6171	
-0.809508	0.313412	4081	
-0.099906	-0.767737	7961	
0.344677	-0.636693	9550	
-0.575589	0.670872	2992	
-0.528141	-0.088481	7408	
0.383186	0.582862	10802	
0.659473	0.080221	7201	
-0.075312	-0.154797	5603	
-0.781937	0.251177	8323	
-0.011890	-0.545511	10023	
-0.606550	0.275268	2162	
-0.048222	-0.737462	2550	
-0.324244	-0.377968	8669	
-0.097285	0.458490	4404	
0.945945	-0.132951	9454	
0.220031	0.972123	9041	
0.723979	-0.408442	1942	
0.037208	-0.938345	2147	
-0.756371	-0.444455	386	
0.811983	-0.033033	8727	
-0.208751	0.416799	5657	
-0.644288	-0.589991	7606	
-0.452342	0.139278	2911	
-0.422200	0.783643	10342	
0.171055	0.409577	5312	
0.430456	0.693882	4517	
-0.598144	0.056454	5857	
0.278024	0.752437	2812	
0.014182	-0.982263	7701	
-0.357784	-0.644512	8023	
-0.795180	0.323238	10794	
0.085203	0.310814	4906	
-0.668561	-0.332247	5952	
0.055991	0.825672	5875	
0.715471	0.299254	6013	
-0.698728	-0.234946	10233	
-0.420543	-0.507655	4705	
0.732818	0.654876	9341	
0.112513	0.218002	6770	
0.173956	0.392997	4500	
-0.695027	-0.079394	1757	
-0.229509	-0.906859	971	
0.591443	-0.704896	7963	
-0.465531	-0.010953	3514	
0.265377	0.116720	4137	
-0.474444	-0.389509	5205	
-0.026039	-0.751364	4060	
-0.739020	0.400141	8902	
-0.276841	-0.569462	8528	
0.782545	0.234884	3637	
0.506163	-0.440617	2643	
-0.670030	0.322012	2656	
-0.354812	0.741669	6198	
-0.707332	-0.130828	3306	
-0.544963	-0.362293	10179	
-0.506647	0.725103	7510	
0.779266	0.558827	4915	
0.228925	0.349891	4503	
-0.152657	-0.093811	2275	
-0.825514	0.094453	8517	
-0.366455	-0.037463	9705	
-0.687876	0.493000	8520	
-0.836859	-0.094433	2196	
-0.569795	0.396861	4001	
0.442825	-0.413344	3202	
0.228839	-0.700283	5010	
-0.335823	0.612116	6076	
-0.640141	0.239898	801	
-0.063810	-0.761885	5677	
0.337429	0.611119	8440	
0.042345	0.855100	6857	
0.531941	-0.747458	7573	
0.932564	0.093865	2524	
0.347936	-0.361772	371	
0.246201	-0.713222	5393	
0.332372	-0.558947	2610	
-0.541181	-0.358151	7005	
-0.326793	-0.857355	10640	
0.745231	-0.212823	674	
0.586492	0.557131	3217	
-0.145398	0.346992	6848	
-0.447946	0.121789	5855	
0.242477	-0.286000	2387	
-0.490950	-0.245060	2439	
-0.582956	-0.759842	5052	
0.223385	-0.751532	9325	
-0.039669	0.418282	1182	
-0.105730	-0.066853	1139	
-0.170547	-0.077102	996	
0.376975	0.140942	6997	
0.614489	0.383106	8853	
-0.163021	-0.700901	953	
0.515646	-0.605964	5962	
-0.466867	-0.610239	5049	
0.557576	0.463280	1812	
0.268687	-0.102627	723	
0.926339	0.159346	1888	
0.724937	-0.335692	9451	
-0.308111	-0.818621	7204	
-0.113843	0.325007	3873	
0.943006	0.174395	10258	
-0.681139	-0.060273	5498	
-0.601970	0.218604	7409	
0.054202	-0.738659	594	
-0.118299	0.829277	3284	
0.634067	0.733422	6355	
0.729268	0.659125	9341	
0.616753	0.549284	4911	
0.297673	0.320413	8160	
-0.171494	-0.482132	4354	
-0.590473	0.457282	344	
0.389327	0.685070	1364	
-0.315812	0.448270	8675	
-0.228904	-0.027316	5169	
-0.146167	-0.132244	4848	
-0.136857	-0.553542	6785	
-0.649442	0.538717	2042	
0.745981	-0.354106	8551	
-0.528596	0.288134	3002	
-0.455766	0.289644	551	
-0.920802	0.083437	1475	
-0.520183	-0.493256	8608	
-0.877594	0.250493	10931	
0.443773	-0.362500	2384	
-0.079860	0.333414	349	
0.329165	0.060959	6122	
-0.593538	-0.441877	917	
0.175112	0.268916	4545	
-0.332655	-0.493124	9720	
0.498973	0.492561	6585	
0.845704	-0.458762	8401	
0.560913	0.548947	3757	
-0.584244	-0.672327	9656	
-0.368817	-0.667972	1077	
0.646902	-0.208863	4322	
-0.863904	-0.394854	6376	
0.326441	-0.382860	965	
0.218467	0.166873	4461	
-0.773684	0.274799	8960	
-0.334399	-0.516367	4860	
-0.093492	0.403759	9313	
-0.133161	0.292193	7230	
0.159024	-0.757760	5457	
-0.401367	0.781866	10672	
0.306760	-0.881257	9253	
-0.669665	-0.536335	5719	
-0.677656	0.041295	8673	
0.766936	0.274156	6058	
-0.883404	-0.255287	1158	
0.442324	-0.464872	1937	
0.365405	-0.133765	9679	
0.028510	0.666732	1257	
0.764550	0.060567	6625	
0.191811	-0.056236	5966	
-0.473580	-0.308843	5004	
-0.545687	0.169602	10417	
-0.305449	0.784729	6096	
0.895434	0.364432	3814	
-0.915125	-0.047629	7232	
-0.498415	0.517687	2713	
-0.294278	0.619850	5664	
-0.156980	-0.874079	5641	
-0.472482	-0.234049	863	
0.313099	-0.347219	6896	
0.117433	-0.910048	10986	
-0.592213	0.455973	10322	
-0.072982	0.482317	4362	
-0.676674	-0.039063	5498	
-0.339395	-0.393002	3501	
-0.595659	-0.751430	9502	
-0.774232	-0.370199	5730	
-0.166692	0.465562	1411	
-0.274162	-0.936909	10285	
-0.609861	-0.599103	7909	
0.057288	0.810550	5875	
0.211376	-0.240207	4749	
-0.443243	0.093488	1798	
-0.633983	0.436901	821	
-0.254281	0.138406	1020	
0.152816	0.418364	4478	
0.423163	0.166982	4909	
-0.516222	0.283587	9424	
0.039904	0.814367	6761	
0.193092	0.647566	427	
0.291453	0.353209	1702	
-0.681103	0.594406	9256	
0.446413	-0.591720	726	
0.360241	0.132461	4382	
0.393024	0.705852	543	
-0.520283	0.671067	8730	
-0.194290	0.861482	5162	
0.229964	0.764094	3316	
0.336179	-0.304388	8466	
0.776978	0.609137	4341	
-0.253617	0.051196	4411	
0.336442	-0.679913	4308	
-0.481822	-0.288029	3414	
0.693898	0.325873	7277	
0.355435	0.738413	1212	
-0.428372	0.002318	8282	
-0.541114	-0.018388	3488	
-0.278431	0.019824	7136	
-0.145267	0.558046	6553	
-0.470812	0.679169	5868	
-0.361353	-0.511048	3405	
-0.848721	-0.085159	7812	
-0.066373	-0.607669	3994	
0.232892	0.270050	7724	
0.393000	-0.409404	6734	
-0.179937	0.529138	5468	
0.762497	-0.061885	7612	
0.445359	0.156444	3253	
0.759697	0.318345	6760	
0.149789	0.684780	488	
-0.823168	0.116113	7788	
0.655215	0.296446	8476	
-0.120658	-0.106814	4348	
-0.243729	-0.501829	8496	
0.210600	0.126370	5239	
-0.004927	-0.747216	3916	
0.119329	-0.068163	2455	
0.096204	-0.779532	1858	
0.757526	0.162892	9744	
0.886756	0.365302	3814	
-0.867386	-0.270877	768	
-0.727652	-0.063824	2085	
0.124194	-0.733453	3376	
-0.872496	-0.245114	8029	
0.358921	-0.395208	3291	
-0.652609	-0.643506	2059	
-0.269833	-0.511097	6318	
0.854015	-0.473969	4784	
-0.128179	0.353887	7383	
-0.476778	-0.760318	9378	
0.975771	-0.058860	4962	
-0.590007	0.495762	9521	
-0.741900	0.429970	345	
-0.073912	-0.533253	9883	
-0.763309	-0.403413	5759	
0.938946	0.018963	10725	
0.218256	-0.961412	6718	
-0.785286	-0.329540	8823	
-0.115300	0.371085	9622	
0.268369	-0.698691	7468	
-0.071961	-0.641304	6818	
-0.099286	-0.745705	6889	
0.607733	-0.387685	7851	
-0.110536	-0.739766	5836	
0.197190	-0.731171	6284	
-0.595176	0.258935	2014	
-0.295662	0.495188	358	
-0.016769	0.876822	6386	
0.402027	-0.843922	6669	
0.393002	-0.680720	10334	
0.751736	0.642834	10075	
0.315152	-0.904119	10910	
0.001295	-0.930404	10429	
-0.222717	0.831546	3709	
0.189606	0.387607	5327	
0.085274	0.430014	6878	
0.336816	-0.848163	8139	
-0.625299	0.243088	801	
-0.623402	-0.446474	3440	
0.365880	0.108208	6102	
-0.524023	0.720561	8695	
0.714076	0.404723	1974	
-0.198114	0.497136	7682	
-0.382763	-0.838231	9527	
-0.607986	-0.369375	5923	
0.146218	0.299247	5411	
-0.129848	0.593516	8296	
-0.217743	0.470606	5568	
-0.904225	-0.207869	9278	
-0.774723	0.266033	8960	
-0.523356	-0.367964	3674	
-0.702245	-0.270620	4914	
-0.589234	-0.742620	9196	
-0.467247	-0.350947	9181	
0.117633	-0.121569	4737	
0.692504	-0.658555	10911	
-0.474514	0.654742	2587	
0.093066	0.194060	8099	
0.332422	-0.664961	4308	
-0.156012	-0.941513	475	
0.878150	-0.325597	781	
0.441273	0.584136	3053	
0.366685	-0.699737	1590	
0.414811	-0.521762	3323	
0.356411	0.097897	7551	
-0.492991	-0.464409	4896	
0.724039	0.247545	9984	
-0.327459	0.206841	9783	
-0.594590	-0.125317	8395	
0.314448	0.228281	9841	
-0.143158	0.545554	6553	
0.358458	0.075799	7413	
-0.323586	-0.881556	9404	
-0.417785	-0.517710	4705	
-0.710026	0.076817	7426	
-0.259286	0.750241	8406	
-0.266256	-0.719393	4213	
0.024329	-0.692964	6420	
-0.591712	-0.745420	9196	
-0.228819	0.515958	3650	
0.609458	0.312763	8146	
-0.048021	0.450391	5650	
-0.421516	-0.787895	6464	
-0.233469	-0.738701	1945	
-0.679160	-0.313464	5957	
-0.011022	0.877751	6386	
-0.590880	0.242060	1371	
0.823053	0.105173	4077	
-0.144533	0.476985	10537	
0.134818	0.843201	2063	
0.612035	0.503947	2011	
0.165416	-0.041246	7017	
-0.847881	-0.177573	4169	
-0.340690	-0.574578	4552	
-0.378866	0.114666	6580	
0.767654	0.250370	3748	
0.738940	-0.176968	4775	
0.336980	-0.651467	2792	
0.088379	0.800335	7996	
0.356131	0.234734	3511	
0.471421	0.678492	5298	
0.249637	-0.071919	7553	
0.213102	-0.647765	6046	
-0.682401	-0.555072	7731	
-0.005090	0.717723	1343	
-0.300531	0.730954	8579	
0.113081	-0.778552	6265	
0.541818	-0.723238	8696	
-0.238747	0.567803	7649	
-0.886859	-0.262649	1158	
-0.885935	0.078665	8538	
-0.426433	-0.349081	5100	
0.083219	-0.146765	5293	
-0.584641	-0.046769	8615	
-0.616103	-0.093550	8770	
-0.087221	0.849993	393	
0.130326	0.301719	4589	
-0.887231	0.219325	890	
0.251247	-0.911862	448	
-0.032794	-0.513047	4837	
-0.739385	-0.091905	3901	
0.649015	0.510569	2687	
-0.610707	-0.614421	7909	
0.809028	-0.523705	454	
0.265232	0.353227	8838	
-0.461093	0.017507	416	
-0.331095	0.515043	3004	
0.318638	-0.699415	4938	
0.189774	0.332169	2535	
-0.655275	-0.616909	6320	
-0.013786	0.472150	4512	
0.581690	-0.776311	7347	
-0.612392	-0.372814	5923	
0.042298	0.307237	7145	
-0.527070	0.632484	8096	
-0.243855	-0.471264	4720	
-0.539478	0.361051	10854	
-0.562371	-0.144623	6941	
-0.466842	0.135572	3855	
-0.713981	0.097600	7576	
0.702386	0.080314	1758	
0.926328	-0.248096	2390	
0.300552	-0.301968	2261	
-0.916901	-0.088077	9333	
-0.249336	0.392199	3145	
0.200033	-0.220292	2293	
0.281168	0.208841	8053	
0.043686	0.410659	6872	
-0.304577	-0.869265	8522	
-0.514283	-0.817456	5087	
-0.111672	0.280674	10487	
-0.586270	0.079075	2507	
-0.617905	-0.145489	2699	
-0.596638	-0.764750	7091	
-0.278020	0.779747	9650	
0.790605	0.043744	9447	
-0.515591	0.308951	2035	
-0.002678	-0.602276	1163	
0.931630	-0.068176	1476	
0.631890	0.346380	5946	
0.965488	0.148061	6796	
0.761872	-0.112339	10572	
-0.634473	0.381986	1597	
0.571353	-0.745999	1444	
-0.242715	0.359898	1723	
0.395690	-0.375865	3600	
-0.611909	-0.230107	6992	
0.147577	-0.194775	7382	
0.442542	-0.377378	10948	
0.025587	-0.565103	7693	
-0.784109	-0.333303	8823	
-0.648067	0.560086	5091	
-0.737803	-0.101220	3901	
-0.629094	-0.412986	2941	
-0.515556	0.641999	7718	
-0.037925	-0.506040	3929	
-0.393668	-0.828417	5964	
0.098637	0.195415	8099	
-0.642587	-0.419249	4957	
-0.132961	-0.594698	6973	
0.372302	-0.834306	6638	
0.336132	-0.829753	7528	
-0.906017	-0.226550	9278	
-0.455635	-0.843725	430	
-0.675551	-0.290612	4051	
