time = 36	Re = 1	rotation = 5.72942
-0.558523	0.715713	10065	
0.003059	-0.207031	9916	
-0.070710	0.937105	7193	
0.045325	-0.220770	9010	
-0.470422	-0.613509	6265	
0.301650	-0.714098	9997	
-0.261919	-0.415967	7520	
-0.288028	0.675704	5572	
-0.426852	-0.630633	5457	
-0.651716	0.201726	9183	
0.512164	0.538198	3880	
-0.457068	0.579488	7595	
0.036345	-0.102445	410	
-0.408263	0.030087	3493	
0.703406	0.291253	3400	
-0.314082	0.695020	7775	
0.394716	-0.419477	3446	
0.693995	0.572354	7993	
0.194064	-0.927803	772	
-0.097672	0.928164	1582	
-0.239507	-0.193462	7959	
-0.595249	0.404827	4016	
-0.569311	-0.293987	628	
0.059240	0.079023	1848	
-0.624333	-0.258810	604	
-0.277377	-0.242791	2413	
-0.210707	-0.263326	744	
-0.655686	0.059695	3768	
-0.271808	-0.812160	10641	
0.095660	-0.069706	4313	
0.332510	-0.544332	2754	
-0.306006	-0.528793	1333	
-0.100329	-0.213938	3227	
-0.843275	-0.061890	7292	
0.475491	0.167809	7332	
-0.208016	-0.548657	2841	
-0.583874	-0.737618	8262	
0.251934	-0.303757	5589	
-0.429573	-0.753555	5085	
-0.075868	-0.798139	5962	
-0.566628	0.428562	1367	
0.669846	0.213021	6700	
-0.112152	-0.777186	7754	
-0.917496	-0.197009	5087	
0.009976	-0.962534	1387	
-0.445023	0.110815	6863	
-0.235002	-0.338604	9962	
0.565321	0.178368	9988	
0.724738	-0.659994	7174	
0.315184	-0.592966	5341	
0.287592	-0.385589	6605	
0.026345	-0.567342	2861	
-0.444908	-0.481652	4108	
0.365021	-0.414183	2832	
0.814858	-0.104448	2687	
0.046718	0.456781	6935	
-0.088745	-0.935854	8849	
0.255114	-0.081805	8310	
0.751714	-0.316724	6760	
0.269979	-0.583391	7592	
0.544220	0.297476	8516	
-0.829844	0.048290	5559	
-0.344770	0.766047	10318	
0.399306	0.721426	8388	
0.950836	-0.165868	4915	
0.108325	0.467052	3267	
0.624045	0.170676	3183	
0.504697	-0.064916	3191	
0.343531	0.739714	9044	
0.225430	-0.040213	4319	
0.168317	0.523458	984	
0.727596	0.498196	6118	
0.201185	-0.947916	3467	
-0.738228	0.369792	5346	
-0.309843	-0.205811	1458	
0.148352	-0.958499	2351	
0.482195	-0.252589	6181	
-0.133784	-0.080927	8383	
0.002347	0.608188	5541	
-0.274870	-0.522530	8330	
-0.564436	0.491156	2085	
0.277981	-0.588982	2098	
0.683451	0.408401	6445	
-0.595498	-0.739722	9716	
-0.000083	-0.287111	4668	
0.388732	0.280544	1660	
0.729860	0.493333	6118	
-0.082107	0.672574	9155	
-0.694569	0.303415	5235	
0.758220	0.241127	881	
0.893097	-0.369742	9427	
-0.387032	-0.511778	7240	
-0.415770	-0.014219	5673	
-0.561940	-0.655856	394	
-0.262369	-0.056191	658	
-0.714023	0.420794	4152	
0.133215	-0.236082	7535	
0.681750	0.252001	1677	
0.311042	0.681438	7467	
-0.391462	0.084470	8246	
0.539958	0.160499	8699	
-0.934358	0.166095	4916	
-0.141687	0.061736	10507	
0.313786	0.743854	4510	
0.694963	0.158950	8218	
-0.244074	-0.822656	10003	
-0.086366	0.745568	10322	
0.460905	0.108212	824	
0.587323	0.371885	390	
0.221967	-0.187784	7218	
0.962180	-0.105165	8879	
-0.097830	-0.139604	5557	
-0.474271	-0.466764	6410	
0.346229	-0.380574	592	
0.433448	-0.344195	8016	
0.757945	-0.591482	5142	
-0.778162	0.269025	4388	
-0.311339	-0.220374	916	
0.771278	0.250999	1212	
0.554281	-0.694908	7299	
-0.335313	0.479421	1827	
-0.095778	0.555099	7783	
0.126525	-0.580599	925	
-0.798962	-0.243505	5156	
0.635091	-0.454003	9328	
-0.738348	-0.629793	759	
0.547772	-0.691724	7299	
-0.763925	0.515986	6414	
-0.396938	-0.780112	4978	
0.601261	-0.484912	6510	
-0.417039	0.161128	3593	
