time = 30	Re = 1	rotation = 4.77449
-0.904679	0.095619	982	
-0.153713	-0.536507	2956	
-0.567691	0.742474	1887	
-0.113888	-0.429632	8466	
0.760913	0.177079	2436	
0.229696	0.762578	9355	
-0.386618	0.448887	10176	
0.189010	-0.702332	2559	
0.691295	0.335200	4161	
-0.136571	0.213241	8066	
-0.543718	-0.493415	4025	
0.299625	-0.675496	5842	
-0.081994	-0.102411	1615	
-0.540821	-0.057553	1456	
-0.756428	-0.085819	4213	
-0.072389	-0.800540	956	
0.255356	0.162579	5217	
-0.057254	0.901358	8223	
0.592147	-0.735582	7849	
-0.633312	0.676920	4805	
-0.637540	0.121932	3774	
0.728431	0.089754	683	
-0.225288	0.304243	9500	
0.082966	0.050937	1848	
-0.153589	0.344943	5610	
-0.565563	0.252037	3351	
-0.619515	0.219263	3797	
-0.221365	0.147594	8309	
0.748654	-0.424321	7765	
0.102984	0.046077	5740	
0.075088	-0.163120	9826	
-0.197486	0.515722	3177	
-0.557125	-0.385863	7186	
0.076457	-0.844121	8789	
0.439597	-0.170984	4438	
-0.234381	0.559177	7626	
-0.147782	-0.933705	1803	
0.283773	0.376087	9542	
0.584078	-0.643340	5537	
0.670559	0.425452	4289	
0.586339	0.404526	1045	
0.073054	-0.440411	3402	
0.618109	0.478689	5460	
-0.694947	-0.629471	448	
0.331628	-0.901855	9454	
-0.487307	-0.119858	6679	
-0.509967	0.368671	10735	
0.327210	-0.190050	10777	
0.816890	-0.542167	8851	
-0.036788	-0.548683	5019	
0.265181	0.294941	6747	
-0.373627	-0.563414	7047	
-0.145352	0.471561	3118	
0.266608	0.210016	689	
-0.162446	0.799062	5994	
0.712561	-0.007298	8051	
0.419279	-0.839216	9497	
0.507553	0.348718	6281	
0.006712	0.831407	4558	
0.047366	-0.230784	8138	
0.260789	-0.291457	7424	
0.118627	-0.820490	8959	
-0.757578	-0.360307	6873	
-0.782179	0.281929	5559	
0.959255	0.107781	11014	
0.533695	-0.428172	9582	
0.233139	-0.233446	867	
0.446752	0.045249	9910	
-0.812790	0.138071	5384	
0.490713	0.389249	3374	
0.314788	-0.549313	9496	
-0.148846	0.868887	9832	
0.443381	-0.859934	5220	
-0.221817	-0.815625	1619	
-0.564673	0.212053	1414	
0.392797	-0.885137	4962	
0.370907	0.171500	6868	
-0.335849	-0.519523	1661	
0.638001	-0.326989	1268	
-0.228370	0.519642	4469	
0.389673	-0.637606	4199	
0.039979	-0.291769	914	
-0.727387	0.326338	4940	
-0.242505	-0.920957	9867	
-0.110879	-0.467773	3141	
0.438254	-0.292922	4798	
-0.151789	0.867374	9832	
0.104045	0.618989	9155	
0.566380	-0.502477	4913	
-0.647555	0.457660	5338	
0.959665	-0.116835	9877	
-0.158488	0.492953	3113	
-0.539126	-0.002175	4720	
0.486474	-0.712628	7811	
-0.629934	-0.121047	628	
-0.318598	-0.771281	9261	
-0.138498	-0.231781	7190	
-0.168547	-0.698665	2724	
-0.556091	-0.507677	5454	
-0.535657	-0.131169	6965	
0.370867	-0.167839	3466	
-0.918718	-0.237898	10779	
-0.216642	-0.429116	3160	
-0.816948	0.023702	4471	
0.031279	-0.501662	9069	
0.759364	-0.407440	8973	
0.123882	0.739814	10322	
0.480807	-0.111569	4176	
0.076645	-0.482094	7112	
0.319391	0.442533	1403	
0.956885	0.146423	9170	
-0.371888	-0.519255	4893	
-0.130611	0.470319	2926	
0.297976	0.275129	10864	
0.319906	0.208320	6199	
0.903557	-0.329494	9697	
-0.037281	-0.841620	5030	
-0.552706	0.232603	2495	
-0.541197	0.597338	2675	
0.887251	0.087741	7975	
-0.199166	-0.084682	3701	
0.048874	0.468342	708	
-0.003390	-0.338661	2962	
0.334439	-0.757270	5735	
-0.160536	0.759500	673	
-0.572616	-0.783589	11047	
0.873378	0.144412	6459	
-0.919130	-0.080037	9330	
0.565961	-0.669501	5608	
-0.186613	0.744274	4776	
-0.480287	-0.184885	6252	
-0.115894	-0.354284	713	
0.851761	-0.164159	7597	
0.214308	-0.730009	8990	
-0.233060	-0.713860	9584	
0.848369	-0.237154	9620	
-0.326380	0.425839	7408	
0.093946	-0.478716	3856	
0.111585	-0.265928	3044	
-0.255912	-0.450279	347	
0.218281	-0.788336	4232	
-0.460989	-0.253460	4687	
-0.120605	-0.424601	3034	
-0.667823	-0.314942	4060	
-0.494510	0.090664	3821	
0.371533	0.314992	7519	
0.521164	-0.800276	1958	
0.281748	0.955832	4924	
0.251016	0.788226	9762	
-0.856893	-0.384486	8779	
0.473196	0.735834	10276	
-0.320282	0.746548	8477	
0.485528	0.409545	4086	
0.399661	0.775506	7510	
-0.156382	-0.065608	2420	
0.875463	-0.173448	9289	
0.426538	-0.001502	5326	
-0.783902	0.228572	4861	
-0.141953	0.352181	4857	
-0.675878	0.429920	2359	
-0.297314	-0.936534	2577	
-0.453803	0.561015	4754	
0.751866	-0.409688	8973	
0.313667	0.064106	1736	
-0.726978	0.191177	3250	
-0.660235	-0.494292	4211	
0.401835	0.648857	8161	
-0.533115	0.508958	10233	
-0.550152	0.343562	5619	
0.898688	0.397011	10168	
0.260551	0.146440	4625	
0.414909	-0.019611	4507	
-0.110817	-0.420550	5435	
-0.934438	-0.044626	1530	
-0.742396	-0.539498	10728	
-0.220667	0.350876	9692	
0.246810	-0.081236	7817	
-0.582377	0.202104	4901	
-0.317144	-0.668786	754	
0.114829	-0.817021	8959	
-0.634115	0.003285	10029	
-0.540073	0.612307	2675	
-0.074761	-0.255112	2776	
-0.219275	0.690725	9569	
-0.338816	-0.757514	8557	
0.003344	0.722638	2770	
-0.415383	0.467798	7253	
0.857237	-0.221751	9629	
0.946244	-0.153854	5051	
0.408958	-0.092044	4704	
-0.226591	-0.361101	1429	
0.612405	-0.568514	5345	
-0.217979	0.198762	2379	
-0.175320	-0.825995	2041	
0.820043	-0.211646	6436	
-0.228832	-0.636872	5912	
-0.016684	-0.496859	2105	
-0.185434	-0.757939	9205	
0.734525	0.033698	3045	
0.650691	0.304265	2489	
-0.003728	-0.779258	1608	
0.089910	-0.468710	3856	
-0.077316	-0.870611	1396	
-0.791980	-0.462099	7872	
0.409650	-0.843026	9215	
0.077668	-0.647942	5104	
0.322234	-0.681986	6839	
0.029246	-0.507919	9675	
-0.450624	0.437258	7958	
-0.817988	0.415744	6598	
0.627491	0.461391	6266	
-0.564116	0.572873	3638	
0.393349	0.461253	8498	
-0.169887	-0.015334	5603	
0.480271	-0.510850	4772	
-0.490260	0.285222	4226	
-0.951863	-0.102435	10102	
0.785960	-0.127180	4156	
0.349715	0.227800	1182	
-0.411602	-0.506777	5764	
-0.220499	-0.331426	2933	
0.303724	-0.298976	9787	
-0.263273	-0.630550	2784	
-0.106035	-0.453994	10889	
0.753479	0.247069	7869	
-0.399981	-0.630512	9814	
-0.467688	-0.511069	7302	
0.222779	0.597177	3380	
0.509984	-0.789409	1958	
0.589011	0.519436	10142	
-0.066710	0.875479	8647	
0.350816	0.461601	2842	
0.793042	-0.538949	2375	
0.013869	-0.159188	5955	
-0.067919	-0.158537	4300	
-0.439318	-0.578142	2374	
-0.317904	-0.783271	9261	
0.929960	0.272541	1433	
0.895110	0.405494	10168	
-0.800066	0.205847	5516	
0.425590	-0.150219	8031	
-0.480798	-0.086596	8995	
0.126859	0.736032	10322	
-0.232573	0.735987	10063	
0.383776	-0.548404	7094	
-0.201973	-0.240378	6126	
-0.231100	-0.272698	7160	
-0.521126	-0.182872	1834	
-0.253217	-0.791943	9761	
0.058915	0.838403	8712	
-0.136747	-0.392240	2111	
-0.258606	-0.618598	2803	
0.012232	0.929255	8814	
0.034935	-0.249384	7478	
0.457417	0.789818	8930	
-0.078472	-0.343032	8685	
0.312555	0.387578	10307	
0.226549	-0.150508	8464	
-0.505093	0.528017	9035	
0.314452	-0.062627	4712	
-0.590904	-0.016559	9987	
0.095308	-0.291614	9532	
0.313507	-0.907720	9454	
0.022140	0.800801	3074	
-0.110948	0.884315	1898	
-0.444680	-0.591861	2066	
-0.723793	-0.057710	962	
-0.816003	0.486110	5194	
0.118735	-0.628778	3736	
0.262992	-0.039678	2562	
0.153007	-0.804308	8324	
-0.613684	0.002552	10834	
0.338609	0.326788	3410	
0.566376	0.362334	6468	
0.602489	-0.496641	6604	
0.782502	-0.406745	5177	
-0.768805	-0.529555	7412	
0.686425	0.509336	4312	
-0.048639	-0.182626	10376	
-0.509448	0.632990	1557	
-0.226489	0.890835	500	
-0.005782	-0.514311	3515	
0.168061	0.357528	4473	
0.475551	-0.464496	1509	
0.580897	0.501090	6271	
0.233349	0.573016	10766	
-0.535871	0.216738	8613	
-0.149614	0.038274	9429	
0.076364	-0.847370	8789	
0.939567	-0.227521	6355	
0.048131	0.922136	7454	
0.592453	0.408964	3720	
-0.102655	-0.748220	434	
-0.494790	0.735416	5375	
-0.470336	0.285332	3414	
0.238990	-0.625434	8693	
-0.917511	-0.045124	6686	
0.124875	0.737430	10322	
0.389364	0.287979	3320	
-0.009224	-0.132062	3129	
-0.516621	0.075371	4548	
-0.952187	-0.110311	11013	
0.773218	0.370859	7833	
0.408433	0.397440	5627	
-0.648757	-0.728798	5180	
0.677615	0.515418	3863	
-0.801214	-0.148868	3149	
0.326423	-0.605436	2283	
-0.176785	0.073836	5970	
0.337403	0.616901	7640	
-0.068459	0.667379	797	
0.423945	0.018756	4514	
0.363954	-0.323328	5115	
-0.139972	-0.416140	3533	
-0.779444	-0.244863	8961	
0.447897	-0.479137	2191	
0.451185	-0.113035	1422	
0.876151	0.177876	5336	
0.158309	-0.719124	383	
0.285521	-0.279376	7020	
-0.689611	0.417082	10263	
0.330731	-0.775878	7549	
0.701507	-0.539103	1417	
-0.637064	0.477734	6825	
-0.033258	-0.489068	2924	
0.895165	0.415586	8828	
-0.192282	-0.438542	2965	
0.565344	-0.525408	7548	
-0.523223	0.240548	9181	
0.567325	0.500056	5453	
-0.817876	0.056376	4518	
-0.203582	0.266288	7064	
-0.237182	0.436999	1877	
-0.186909	-0.220670	8752	
0.531393	0.323121	6787	
-0.190991	-0.829232	5092	
-0.622720	0.060458	3405	
0.856690	0.022366	4614	
-0.579743	-0.206090	6195	
0.339693	-0.139684	1579	
0.032649	-0.634610	1839	
0.515400	0.349192	6281	
0.633006	0.442039	1857	
0.369000	-0.340149	6100	
-0.689068	0.452998	8720	
0.096257	-0.070275	1821	
0.602613	-0.579171	6184	
-0.445982	-0.527250	4933	
-0.242546	-0.453197	7282	
-0.537903	-0.082682	8725	
0.238825	0.064809	4567	
-0.389429	-0.616949	9631	
0.383229	0.531749	7103	
0.720409	-0.331492	4939	
0.441285	0.626396	9946	
0.887246	-0.363584	8879	
-0.019684	0.913233	4700	
-0.492997	0.547968	7472	
-0.243375	-0.717448	9584	
0.065451	0.912435	4292	
0.114922	-0.637040	1781	
-0.557109	0.726795	7261	
-0.563149	-0.076722	7697	
0.567251	-0.793676	5556	
0.351036	0.443884	3650	
-0.377443	0.811564	8370	
0.869735	-0.445827	8545	
0.246275	0.684846	10831	
0.444503	-0.710707	1026	
-0.471469	-0.199622	4837	
0.701914	0.499722	4312	
0.375060	-0.860864	8924	
-0.022662	-0.985822	2157	
0.829614	0.197124	7867	
0.335291	0.401552	7602	
0.221831	-0.712971	9464	
-0.661755	0.025972	4552	
-0.408978	-0.606927	9550	
-0.485598	0.521779	6094	
-0.532291	-0.504117	3328	
0.292608	-0.694921	7403	
-0.113297	-0.249414	7666	
0.623697	-0.296547	5757	
0.448012	-0.752410	6135	
-0.685828	-0.635281	448	
0.777281	0.177513	5849	
0.862813	0.482836	7702	
