time = 11	Re = 1	rotation = 1.75055
0.725526	-0.547308	1157	
-0.038287	0.216556	5605	
-0.615098	-0.703547	1276	
-0.046937	0.594691	814	
-0.133116	0.779014	1135	
-0.737856	0.257227	3739	
-0.277089	-0.035290	787	
-0.321392	0.652320	9569	
-0.544721	0.534354	4828	
-0.180627	-0.005489	6931	
0.385279	0.618165	7085	
-0.169559	0.730220	1087	
-0.102612	0.196496	1754	
-0.411570	0.140413	5839	
0.718934	-0.247325	3439	
0.727473	0.262104	4449	
0.480067	0.410449	3951	
-0.201109	-0.880507	2991	
0.782374	0.529219	586	
-0.357713	-0.855250	10294	
-0.269242	0.283694	9362	
0.210748	-0.664853	2720	
-0.288175	-0.357718	3776	
0.066866	0.081765	1891	
-0.204471	-0.087338	2254	
-0.304960	0.072025	8094	
-0.250185	0.313964	6072	
-0.283304	-0.425297	2531	
-0.676514	-0.529276	5588	
0.122425	-0.405060	9819	
0.363284	-0.551535	9074	
-0.212098	0.105123	4528	
-0.209812	-0.568040	2978	
-0.807659	-0.247262	5827	
0.478908	0.111289	7332	
-0.190210	0.338846	3581	
0.934110	-0.115700	9509	
0.596100	0.297179	6382	
-0.870618	0.024762	7631	
0.311970	0.724130	10333	
0.723299	0.100907	8024	
0.214286	-0.573975	3474	
-0.141138	0.784867	7655	
0.718693	-0.602325	1059	
0.939907	-0.202932	9697	
-0.453329	0.188349	909	
-0.268810	0.114418	9088	
0.502803	0.252935	9176	
0.975801	-0.099635	7263	
-0.060444	-0.645136	401	
0.532686	0.375892	1011	
-0.029518	0.236020	7380	
-0.193949	0.112478	2542	
0.551946	0.336619	6501	
0.163501	0.811737	8677	
-0.172244	-0.604687	411	
0.797160	0.495058	1502	
0.425259	-0.433146	2429	
0.201675	0.793190	6056	
-0.098324	0.499359	9676	
0.354031	0.365978	5223	
-0.495409	-0.658616	1903	
-0.612274	0.570682	11063	
-0.371376	0.735051	561	
0.515480	0.816186	11059	
0.474414	-0.467600	1463	
0.317920	0.400469	529	
0.512222	-0.106787	2288	
-0.657734	0.490139	3638	
0.540249	-0.365964	7737	
0.196677	-0.405387	3135	
0.460884	-0.748309	8537	
0.934130	-0.253613	4341	
-0.645154	-0.514485	2976	
-0.331911	0.026661	6276	
0.909162	-0.335694	1054	
0.573551	-0.173010	1906	
-0.199475	-0.551064	803	
-0.078204	-0.579062	5668	
-0.220898	0.094371	5240	
-0.142311	0.747583	1921	
-0.095505	0.572556	9420	
-0.739097	-0.296311	5850	
0.844152	-0.435822	785	
-0.045735	0.665993	10906	
0.392414	0.177427	2145	
0.484052	-0.732590	7457	
0.001413	0.679907	1842	
-0.294437	0.679492	6619	
-0.756508	-0.242899	3149	
0.715097	0.650697	5565	
-0.198382	0.117200	2542	
-0.419939	0.088072	5742	
-0.865611	-0.016826	7564	
-0.297321	0.381209	10155	
-0.764023	-0.327321	8846	
-0.025906	0.141783	5244	
0.027202	-0.746410	1141	
0.763340	-0.090783	3249	
-0.398039	0.211301	3593	
0.520491	0.168978	8726	
0.054642	-0.950533	454	
-0.140906	-0.315415	2223	
-0.802745	0.150958	4890	
-0.309161	0.583772	6646	
-0.684912	-0.519983	5588	
0.012744	0.610705	6710	
0.467144	0.038874	824	
0.190535	-0.558276	10137	
0.652269	0.182259	603	
0.548557	0.798053	5081	
-0.144049	-0.464877	3865	
-0.178423	0.175860	7998	
0.651368	0.089686	3183	
0.638765	-0.032851	2462	
0.767964	0.579424	10536	
-0.440894	-0.687467	9043	
-0.333882	0.004803	5368	
-0.605722	0.531344	7495	
-0.880648	-0.140896	6672	
-0.195582	-0.403810	2543	
0.025724	0.301134	4843	
-0.706658	-0.148321	1678	
-0.413444	-0.716588	5183	
-0.776612	0.140351	2150	
0.129824	-0.963331	4784	
-0.799642	-0.379070	9885	
0.596256	-0.702688	8922	
-0.824789	0.301790	8974	
-0.764868	-0.168966	1365	
-0.436753	0.252586	8572	
-0.059056	0.480825	5056	
-0.631695	-0.590259	458	
0.645037	0.425041	5549	
-0.017340	0.787439	6008	
-0.866833	-0.155281	6819	
-0.299832	-0.203028	9796	
0.159887	-0.424975	5856	
0.147276	-0.205710	4682	
-0.248515	-0.542852	1971	
-0.251031	-0.783201	6437	
-0.431418	0.316975	8169	
-0.052074	0.501537	3198	
0.237997	0.676118	7640	
-0.459291	-0.014398	599	
0.556604	-0.276945	10696	
0.940574	0.170041	761	
0.200027	0.976836	7687	
0.292464	0.752314	10218	
0.470396	-0.812319	10606	
0.003839	-0.891940	1500	
-0.069608	0.838858	8712	
0.635751	-0.229107	4102	
0.244654	-0.838889	4082	
-0.146282	-0.081006	2420	
-0.880900	0.144240	7943	
0.534942	-0.049717	5251	
-0.747835	0.323476	1973	
-0.199493	-0.012386	1224	
-0.802729	0.021524	2381	
0.142152	-0.972668	6636	
0.247103	0.654400	6730	
-0.565067	-0.638475	10017	
0.613773	0.119644	7671	
0.734788	0.154329	1392	
-0.827094	0.072711	5516	
-0.682780	0.369128	7278	
0.726185	0.169043	1788	
-0.243994	0.245442	4840	
0.651634	0.735781	6717	
0.506170	0.381514	9357	
0.544646	-0.022747	5295	
-0.047091	0.623270	10332	
0.252565	-0.901304	781	
0.900044	-0.183287	3521	
-0.270834	-0.311938	9314	
0.364522	0.439019	5698	
-0.314415	0.080411	8094	
0.393620	0.623013	7085	
-0.393904	-0.718322	6197	
-0.295548	0.266366	5361	
-0.337543	0.738508	9287	
-0.696990	-0.189630	684	
0.445257	-0.579841	3629	
-0.741737	-0.369599	8859	
0.612421	0.392175	2409	
-0.238035	0.158890	7503	
-0.885133	-0.026048	9232	
0.582457	0.761599	365	
0.535468	0.057127	5512	
-0.195374	-0.501737	1191	
-0.206188	-0.814003	9395	
-0.281216	-0.405305	1412	
-0.402198	-0.704626	7501	
-0.086003	-0.857904	1935	
-0.018809	0.641811	7709	
-0.669487	-0.258664	1917	
0.180461	0.720485	4125	
0.161715	-0.685657	3062	
0.585483	0.414463	4491	
0.546040	0.526741	4495	
0.158788	-0.446828	2912	
-0.796164	0.317819	853	
0.884157	-0.244816	6831	
