time = 45	Re = 1	rotation = 7.16182
0.501945	0.758307	5641	
-0.412754	0.493393	4187	
0.647835	0.674430	9646	
-0.352951	0.478633	813	
0.750712	0.219434	2023	
0.096461	0.763964	5454	
0.623772	0.081308	1837	
-0.614638	-0.438041	3453	
0.768155	0.065724	8078	
0.117126	0.145362	8534	
-0.529002	0.512522	2076	
-0.276285	-0.699933	3915	
-0.377958	0.365470	1050	
0.272452	0.390604	5215	
-0.524318	0.543892	1982	
-0.209075	-0.736739	1689	
-0.095129	-0.279029	3462	
0.708627	-0.553372	10931	
-0.465171	-0.821965	2580	
0.698657	0.609671	5964	
0.429724	0.479745	6751	
-0.667286	-0.309496	436	
0.433083	-0.151556	3974	
-0.020383	-0.099359	1848	
0.284369	-0.080007	8874	
0.449210	0.430648	7672	
0.563111	0.343178	5390	
0.286925	-0.008721	7503	
-0.631429	0.586856	4082	
-0.544731	0.345377	2869	
0.103546	-0.407379	6003	
0.445943	-0.253880	6433	
0.426764	-0.370534	8855	
0.533512	0.655238	6400	
-0.473646	-0.203643	3706	
0.424779	-0.280168	5496	
-0.930552	-0.140344	5193	
0.035606	-0.528904	5568	
-0.622297	0.613281	10842	
0.142025	0.778850	7114	
-0.692912	0.156392	1368	
-0.057996	-0.137780	2620	
0.335817	0.712259	6351	
-0.788905	0.507000	10305	
-0.434848	-0.856858	8745	
0.283093	0.313041	3926	
0.592734	0.255128	2871	
-0.486082	0.022679	6100	
0.549712	-0.812562	1481	
0.288475	-0.570398	4259	
0.009247	-0.439373	1307	
-0.122511	0.186152	7810	
0.336226	-0.170446	4494	
-0.076599	-0.314663	9991	
-0.803380	-0.169710	8986	
0.292627	-0.275933	9722	
-0.717136	-0.606164	675	
-0.102529	-0.588480	8296	
-0.806337	0.109392	2676	
0.182685	-0.489800	4150	
-0.484259	0.122287	3317	
0.739067	0.381195	4825	
0.756077	-0.354241	5736	
0.019071	-0.823532	4510	
0.799573	-0.540014	9979	
-0.406243	0.320743	4741	
-0.392502	0.110995	9524	
-0.363978	-0.210710	5519	
-0.037495	-0.815177	8664	
-0.192479	-0.612368	3951	
-0.463169	0.298886	4204	
0.420510	-0.789511	9928	
-0.192172	-0.948162	5681	
0.826068	0.009152	6759	
0.397410	0.448476	4090	
-0.232778	-0.939588	5565	
