time = 25	Re = 1	rotation = 3.97872
-0.750490	-0.511007	9466	
-0.558279	0.419217	11032	
-0.834400	0.420463	9253	
-0.634725	-0.031383	4260	
-0.516193	0.581974	5550	
-0.784668	-0.182460	1076	
-0.068870	0.270237	658	
0.252318	0.705517	5952	
-0.663992	0.366791	5428	
-0.396379	0.124986	1986	
0.770500	0.027460	9015	
0.217355	0.725193	7881	
-0.480029	0.060415	2965	
0.123633	0.461713	8575	
0.617600	-0.420785	3575	
0.671655	0.352458	667	
0.330613	-0.568792	1653	
-0.645208	0.626561	6938	
0.821991	-0.464504	365	
-0.882538	0.282416	2213	
0.227042	0.300998	9500	
-0.720346	0.010297	10468	
-0.405921	0.239711	4421	
0.072144	-0.066141	1848	
-0.337524	0.159571	7320	
0.086807	0.319467	1669	
0.211462	0.275550	4840	
-0.494154	0.264499	6449	
0.686254	0.512088	7577	
0.248602	-0.081890	1269	
0.059134	-0.103936	1190	
-0.123043	0.197841	2254	
0.536840	0.294471	5145	
0.818179	-0.193345	5881	
0.161414	-0.435861	1291	
0.024784	0.198932	2604	
0.246634	-0.908342	675	
-0.075866	-0.669605	5669	
0.862638	0.192244	1989	
-0.577659	0.546046	2310	
-0.672479	-0.203150	6489	
0.015341	-0.135958	5838	
-0.666987	0.403561	10161	
-0.345789	-0.872029	869	
0.548968	-0.789105	476	
0.098472	0.518367	2249	
0.066523	0.280787	9186	
0.345256	-0.397092	6334	
0.877130	-0.438140	6483	
-0.326796	-0.091782	2962	
0.119595	-0.663379	5349	
0.566314	0.370664	5149	
-0.179734	0.168146	1361	
0.234471	-0.619609	6768	
-0.832005	-0.151713	10159	
-0.545848	-0.195799	5524	
0.727078	-0.593144	7411	
-0.401130	-0.409621	5257	
-0.829031	0.020732	9761	
-0.329680	0.052256	5726	
0.391352	-0.284458	4362	
0.841622	-0.021258	9769	
0.173934	-0.823235	5233	
-0.377940	-0.737244	5345	
0.902839	0.342896	3871	
-0.295251	-0.199031	3598	
0.446817	-0.266084	529	
0.037886	-0.535990	4490	
-0.178329	-0.803641	6861	
-0.437125	-0.399329	4004	
-0.092554	-0.200570	2425	
-0.767704	0.428863	6029	
0.613836	-0.748092	9344	
0.771845	-0.278465	6198	
0.068352	0.345223	7708	
0.564074	-0.787550	9024	
0.027927	-0.607319	1818	
0.435893	0.501979	5498	
-0.581688	-0.156963	2087	
-0.104308	0.210058	5442	
0.147465	0.747065	3440	
-0.316506	0.043997	4070	
-0.110805	-0.789431	4939	
0.099655	-0.944824	9195	
-0.628713	-0.043162	7968	
0.145443	-0.362475	10059	
-0.771625	0.419782	5085	
0.598731	0.070659	9155	
-0.098976	0.757551	5049	
-0.235721	-0.757409	10204	
0.963076	0.101145	2061	
-0.157114	0.177693	6142	
0.079977	0.455060	8317	
0.877128	0.093281	10135	
0.326170	0.338774	3514	
0.725866	-0.392797	1511	
-0.624477	0.122849	5268	
0.158920	0.706612	7741	
0.741196	-0.128325	10182	
0.181646	0.466922	8499	
0.275788	-0.433038	5250	
-0.767263	-0.557752	9454	
-0.137775	0.688568	10801	
0.002722	-0.817149	4862	
-0.145081	-0.039777	5353	
0.681259	0.520599	7577	
0.719306	0.095747	6710	
0.077637	-0.455127	600	
0.009195	-0.143561	9430	
-0.279501	-0.600840	8665	
0.898610	0.361053	1058	
0.487954	0.439440	9073	
-0.160949	0.159657	5201	
0.043867	-0.656688	4818	
0.084745	-0.634258	2431	
0.957604	-0.094842	2653	
0.815925	-0.114016	8558	
0.048873	0.344205	8054	
-0.527008	-0.606032	9285	
0.520203	0.722097	4177	
-0.548248	0.317617	3985	
0.385353	0.075944	9563	
-0.291259	0.008898	2293	
0.817089	0.227359	361	
-0.641619	-0.432886	10064	
-0.397247	-0.885741	3814	
0.428536	0.773288	6650	
-0.718765	-0.576362	1577	
0.888663	0.074716	9928	
-0.583654	-0.498665	8238	
0.160073	0.521185	4198	
-0.625868	-0.011636	6043	
0.544699	0.670823	3972	
0.525618	0.555336	6660	
0.607149	0.395582	9569	
0.677738	0.557259	8538	
-0.197531	0.273388	420	
0.072786	-0.148074	4726	
0.258092	-0.116674	10191	
0.108510	0.682086	5758	
0.827765	0.177755	9385	
0.217925	0.525051	7511	
-0.650572	-0.014059	577	
0.729422	-0.050608	10314	
-0.046122	0.457862	1571	
-0.174897	-0.600201	1838	
0.734218	-0.611092	7411	
0.256647	0.962702	1658	
-0.784918	0.188233	10217	
-0.605798	-0.717257	2524	
-0.361505	0.799793	7204	
-0.747316	-0.334839	10303	
-0.460703	-0.387124	7625	
-0.467631	0.737240	1555	
-0.575014	0.136314	4946	
0.703568	0.544705	7300	
0.110143	-0.527505	5439	
-0.194675	-0.791589	1933	
-0.309639	0.150895	3874	
-0.274745	-0.751494	6826	
-0.179605	-0.965645	8545	
0.525033	-0.499672	671	
