time = 1	Re = 90
0.137467	0.146492	0
0.194262	0.162535	1
0.243814	0.191359	2
0.290585	0.224855	3
0.331296	0.262449	4
0.361038	0.305238	5
0.376169	0.354990	6
0.375628	0.413039	7
0.367568	0.445531	8
0.358682	0.478857	9
0.343187	0.514689	10
0.325878	0.551440	11
0.303185	0.589932	12
0.278357	0.629343	13
0.248960	0.670023	14
0.214852	0.712080	15
0.175247	0.753836	16
0.152556	0.773778	17
0.129812	0.793703	18
0.080947	0.828320	19
0.030596	0.856962	20
-0.021556	0.880737	21
-0.071321	0.901433	22
-0.116288	0.919463	23
-0.160052	0.936925	24
-0.202846	0.953217	25
-0.230203	0.973322	26
