time = 2	Re = 90
0.134030	0.151284	0
0.173897	0.148305	1
0.209944	0.149120	2
0.245159	0.163477	3
0.280169	0.179147	4
0.312853	0.197780	5
0.344147	0.216996	6
0.367170	0.238291	7
0.388750	0.260166	8
0.404738	0.310502	9
0.391377	0.368186	10
0.372123	0.399610	11
0.351449	0.430371	12
0.323572	0.459748	13
0.292850	0.489828	14
0.257145	0.518865	15
0.219934	0.551428	16
0.178885	0.591457	17
0.155247	0.620674	18
0.128149	0.656638	19
0.106928	0.684031	20
0.081854	0.711473	21
0.040558	0.739253	22
-0.006455	0.750841	23
-0.054163	0.753087	24
-0.092134	0.751966	25
-0.123811	0.748087	26
-0.159936	0.746453	27
-0.190256	0.742163	28
-0.226139	0.738323	29
-0.256597	0.732923	30
-0.286804	0.727476	31
-0.342688	0.714016	32
-0.399637	0.697309	33
-0.448114	0.679997	34
-0.498276	0.659792	35
-0.542046	0.639043	36
-0.585713	0.616975	37
-0.625109	0.593558	38
-0.664616	0.568439	39
-0.700809	0.543208	40
-0.736526	0.517139	41
-0.767453	0.492256	42
-0.798401	0.464960	43
-0.827983	0.438426	44
-0.856428	0.411204	45
-0.883266	0.381371	46
-0.911535	0.345379	47
-0.949690	0.311218	48
