time = 11.7	Re = 1	rotation = 1.86196
0.885000	0.207601	5487	
-0.389192	0.559337	3815	
-0.148126	-0.921190	1393	
-0.093853	0.016227	1856	
-0.074789	-0.807826	4931	
0.460582	-0.641688	6981	
0.252667	-0.219496	7229	
0.273734	-0.681609	1320	
0.265006	-0.721373	3303	
-0.626709	0.258827	9252	
-0.470905	-0.570770	4614	
-0.011872	-0.745718	2793	
0.091713	0.167688	7511	
0.521962	0.153052	5542	
-0.558422	0.521394	1434	
-0.747340	0.188726	362	
-0.335153	-0.158236	3706	
0.633775	-0.655681	282	
0.439312	0.834707	9196	
0.215990	-0.901402	6998	
-0.628714	0.173050	7352	
-0.658209	0.329662	7515	
0.422633	0.000185	5483	
0.258395	0.543643	1667	
0.540227	-0.148104	7004	
-0.092584	-0.496185	4926	
-0.630550	-0.151963	3892	
0.396719	0.012665	7248	
0.519705	-0.712885	5974	
0.024405	0.151639	7611	
-0.018002	0.139008	996	
-0.488556	0.460722	4906	
-0.030253	-0.240366	5864	
0.417739	-0.760458	4821	
-0.489262	0.126789	2229	
-0.565380	-0.286982	6410	
0.857610	0.387189	4842	
-0.315620	-0.187149	1682	
-0.315129	-0.807638	4818	
-0.776319	-0.144234	6823	
-0.493661	-0.504868	4574	
-0.288775	-0.117383	8238	
-0.463860	-0.631596	5226	
0.932821	-0.105245	4869	
0.952547	0.132590	3880	
0.300378	0.457882	5827	
0.418853	0.376669	7757	
-0.257100	-0.395729	3997	
0.979320	0.066513	2562	
-0.631544	0.314927	6750	
-0.326762	-0.136511	1094	
-0.044276	0.604564	2231	
-0.655806	0.043212	3340	
-0.276207	-0.286695	1537	
-0.804224	-0.013185	6707	
0.014423	-0.278674	3886	
0.425123	0.834077	831	
0.408522	0.477264	1791	
-0.800521	-0.010767	7304	
0.381409	-0.415244	4644	
-0.409843	-0.153082	6445	
0.774555	-0.326491	6934	
-0.549805	-0.628987	1875	
-0.678516	-0.467080	348	
0.251833	0.931495	1668	
-0.135358	-0.361645	3994	
-0.414335	-0.082857	734	
-0.328658	-0.745761	3499	
0.561855	0.166028	8962	
0.434990	0.467956	2984	
0.870376	0.138400	9580	
0.968249	0.026056	4080	
0.648132	-0.534910	443	
0.269940	-0.238565	5813	
0.968015	-0.071436	5421	
0.377430	-0.450599	6433	
-0.005250	-0.228801	3547	
-0.211894	0.577279	4600	
-0.267935	0.539790	8494	
-0.149436	-0.728921	2119	
0.075774	-0.393898	3034	
0.694311	-0.418180	773	
0.950460	-0.011501	626	
-0.176389	-0.273729	4093	
-0.447071	0.195343	1836	
0.862838	0.174047	5778	
-0.676155	0.212583	7529	
0.130837	-0.741656	9165	
0.677656	-0.441857	1407	
0.496289	0.829795	5433	
-0.649280	0.112410	785	
0.430984	-0.376234	9103	
-0.232094	-0.828874	7591	
-0.626311	-0.092837	253	
0.419076	-0.716726	6651	
-0.096478	0.668321	7451	
-0.707829	-0.066899	1267	
-0.554341	0.529317	1434	
0.063841	0.546012	5107	
-0.361628	-0.342549	1844	
0.423502	-0.849351	1788	
0.501192	-0.356942	4143	
0.201810	-0.789862	1513	
0.014421	0.085201	3898	
0.493661	-0.731071	789	
-0.689414	-0.195818	5023	
-0.695751	-0.142156	4441	
-0.040560	-0.384284	8447	
-0.285118	-0.251251	8686	
0.311510	0.916856	4386	
0.130981	-0.250377	1291	
-0.489618	-0.467725	3105	
-0.098604	-0.470977	3067	
0.513074	-0.371347	1174	
0.531645	0.802013	1114	
0.803416	-0.201423	5540	
0.305716	-0.210899	8626	
-0.096466	-0.814264	814	
-0.366071	-0.808911	6125	
0.104117	-0.176890	4466	
0.104768	-0.369582	3549	
0.117472	-0.320499	7146	
0.801039	-0.256516	5437	
0.481078	-0.635934	4892	
0.333588	-0.912260	3888	
-0.070725	-0.879262	4156	
0.914732	-0.121063	7698	
-0.625297	-0.604950	3467	
0.605033	-0.500321	2773	
-0.107055	0.531001	7070	
0.096308	-0.414643	1804	
0.517857	-0.719576	789	
-0.768964	0.017617	3972	
0.012829	-0.739568	6253	
-0.244034	-0.842441	4335	
0.404589	-0.092719	6624	
-0.010183	0.630255	2775	
0.369005	0.532349	292	
0.095668	-0.136555	4317	
0.814072	-0.059945	7355	
-0.264845	0.495259	564	
0.005245	-0.354396	7375	
-0.301569	-0.661196	4292	
0.580319	0.164805	9750	
0.437465	-0.876318	7865	
0.799250	0.524489	3155	
0.175590	0.981639	3073	
-0.795933	0.070878	6113	
0.825728	-0.458567	8043	
0.828390	-0.298079	6446	
-0.768277	-0.253611	1035	
-0.009388	-0.457480	318	
0.873350	-0.019524	8670	
-0.660210	0.083287	1118	
-0.606119	-0.645490	4601	
-0.321388	0.285353	3657	
0.241594	-0.804767	592	
-0.165679	0.563792	5472	
0.404744	-0.692727	2806	
-0.111074	-0.323679	3020	
0.263974	-0.946457	2296	
0.063259	-0.721765	5905	
0.573999	-0.644017	6633	
-0.485064	0.283391	8653	
-0.723236	-0.065358	3165	
0.304733	-0.798214	585	
0.388556	-0.678129	6941	
-0.621564	-0.411958	357	
-0.635562	0.154322	6058	
0.535936	0.824244	3442	
-0.313087	-0.233988	2653	
-0.429930	0.264129	9659	
0.115885	0.079491	9584	
0.670027	-0.655955	8861	
0.769033	0.500708	9740	
0.384181	-0.055832	2661	
-0.373329	-0.119660	2579	
-0.209587	-0.472213	8195	
-0.175740	-0.774426	5131	
0.812057	-0.169197	1658	
-0.452051	0.468639	8570	
-0.612312	-0.535740	3051	
0.535378	-0.242263	6776	
-0.317930	0.646162	6645	
0.472392	-0.683029	9091	
-0.545973	-0.448561	7467	
-0.329286	0.521412	9467	
-0.410250	-0.779568	4677	
0.279998	0.916436	9683	
-0.509930	-0.005185	4819	
0.050888	-0.193666	7960	
0.833832	-0.060968	7355	
0.402944	0.006007	7220	
0.802412	-0.152910	8159	
0.844966	-0.028569	8308	
0.041242	-0.471772	3819	
0.007792	-0.303856	3543	
-0.414546	-0.605531	3260	
-0.659298	0.348259	6772	
0.004304	-0.701736	7019	
-0.731649	-0.169710	4546	
0.142253	0.598560	7564	
-0.454886	-0.722183	3792	
0.795149	0.456304	9142	
0.409390	0.840909	718	
-0.152539	-0.270462	2813	
-0.632567	-0.416754	357	
-0.006452	0.080832	1068	
0.956707	0.183175	2932	
-0.090563	0.564796	7864	
0.835886	-0.399369	8171	
-0.135742	-0.797115	857	
0.189897	-0.807620	2064	
-0.232181	-0.311515	414	
-0.104030	0.576735	1627	
0.026218	-0.289271	2141	
0.404433	-0.192569	3862	
0.004295	-0.957132	6788	
-0.738509	0.273051	8071	
0.591507	-0.058533	4462	
-0.214666	0.566516	3576	
0.051572	-0.201937	7960	
-0.386021	-0.235053	451	
-0.571923	0.450028	1073	
0.072331	-0.314805	1263	
-0.750249	-0.233956	8649	
-0.756592	0.088640	3346	
-0.662280	-0.275599	5646	
-0.673398	-0.055099	575	
0.389461	0.853567	718	
-0.634633	-0.456829	2866	
0.808477	0.321985	294	
-0.269258	-0.272160	8554	
0.636846	0.717638	7848	
0.211909	0.562710	2482	
-0.275669	0.598755	6262	
-0.442763	-0.576526	4071	
0.038612	-0.842064	9494	
0.227972	0.942110	1272	
0.534073	0.825684	3442	
-0.457681	-0.677407	5392	
-0.503754	-0.003906	4819	
0.532559	0.061431	1835	
0.123079	0.664915	3473	
0.606805	-0.525364	5953	
-0.114386	0.036441	3640	
0.093864	-0.215830	4133	
0.264509	-0.045394	1322	
-0.219213	0.518812	7521	
0.799749	-0.170926	7738	
-0.800897	0.081406	6186	
-0.351661	0.572558	7163	
0.095109	-0.373033	2372	
-0.395378	-0.833419	6122	
0.086200	-0.413321	2128	
-0.364150	-0.832746	6316	
-0.052068	-0.692227	7805	
-0.041281	-0.429169	4139	
-0.401823	-0.043240	3243	
-0.588252	-0.398850	5259	
-0.210948	-0.444066	5345	
0.533877	0.117010	3763	
0.410055	0.432586	5074	
0.951835	0.133590	3880	
0.520393	-0.603042	1983	
0.854432	-0.256785	8152	
-0.737555	-0.087651	3558	
-0.566646	0.474172	1740	
-0.314361	-0.894915	2398	
0.181943	0.099582	3690	
-0.333592	-0.224817	2382	
0.809675	-0.064555	7331	
0.217044	0.517155	1427	
0.584707	0.005204	6479	
-0.174653	0.039675	5382	
-0.775578	-0.029222	5405	
-0.462023	-0.744872	4786	
0.930920	-0.074803	8355	
0.832019	0.186518	4526	
0.445037	0.381710	2834	
-0.545586	-0.596476	2576	
0.029558	-0.918043	9085	
0.134341	0.063729	9216	
-0.229220	-0.637046	2549	
0.041557	0.646358	1615	
0.116841	-0.756980	8546	
-0.358981	0.536738	8942	
0.359933	-0.205317	3663	
-0.353680	-0.591599	2659	
0.140197	-0.840715	4609	
0.586553	0.768705	1862	
-0.137242	-0.904785	7934	
-0.676539	0.264431	1419	
-0.688368	-0.023409	3697	
0.849247	0.258411	6034	
0.385011	-0.227152	3872	
-0.222183	-0.201476	8921	
0.917650	-0.000568	7177	
-0.676864	-0.252982	962	
0.566309	-0.288172	8621	
0.429245	-0.405587	3811	
-0.028340	-0.957825	2383	
0.859012	0.008164	5958	
0.468344	0.389858	3179	
0.070083	-0.973654	4607	
0.798842	0.268353	5279	
0.330813	-0.738089	5448	
0.079453	0.585082	8789	
0.164707	-0.406865	1737	
-0.692314	0.204884	8240	
-0.619972	0.363197	3271	
-0.282274	0.301012	9767	
-0.459898	-0.126858	1169	
-0.368970	0.569643	7163	
0.296652	-0.754534	7543	
0.532227	0.336014	1500	
-0.397407	0.257705	7736	
-0.380556	-0.804711	6020	
-0.184088	-0.717144	4423	
-0.374683	-0.234930	7043	
0.169785	-0.778562	1010	
0.470983	-0.725997	3449	
-0.681199	-0.553257	6098	
0.049041	0.041310	610	
0.549776	-0.596396	1892	
-0.678123	0.132636	5204	
0.645877	0.747312	8556	
0.380836	0.457247	9547	
-0.662001	-0.370960	366	
0.377517	-0.198031	4123	
0.451675	-0.609514	7009	
0.254775	-0.805498	6193	
0.340593	-0.062180	1290	
0.282917	-0.118057	6897	
0.081569	-0.463870	1659	
0.510901	0.357048	3781	
0.601472	-0.584898	5362	
0.092047	0.553858	5282	
0.822788	-0.253474	7137	
-0.627766	0.070578	6676	
-0.283037	-0.406605	5933	
0.088317	0.039412	5172	
0.332749	0.533411	8420	
-0.094998	-0.757135	2686	
-0.476929	-0.040218	9521	
-0.634944	-0.518358	2821	
0.020386	0.137418	3704	
0.833378	-0.085901	9391	
-0.706395	0.013616	2100	
0.028125	-0.227436	2991	
0.405642	0.374454	7757	
-0.544168	-0.513540	904	
-0.360324	-0.055284	2452	
-0.429329	-0.610524	4174	
0.380187	0.435748	4364	
-0.703369	0.361264	7032	
0.106547	-0.761956	8546	
0.476734	0.832172	4248	
0.220819	-0.880097	6998	
-0.723549	0.073674	974	
-0.411353	-0.623780	5206	
0.232077	-0.874782	5856	
0.174273	0.097912	4034	
0.512801	-0.760447	9300	
0.383964	0.400745	3113	
0.969171	-0.128691	2370	
-0.058991	-0.410534	3310	
0.865078	-0.242956	8339	
0.937801	0.277574	3817	
-0.668922	0.357643	7013	
0.670203	-0.525311	6874	
0.130058	0.580518	9341	
-0.134669	0.524687	6423	
0.863042	-0.051412	790	
0.496919	0.795942	1114	
0.408394	-0.897770	401	
0.846765	0.073677	4032	
-0.371712	-0.363474	6108	
-0.272512	-0.742875	2080	
-0.617428	-0.096248	263	
-0.193079	-0.765440	7999	
0.101014	0.671348	8254	
-0.483941	-0.554643	6176	
-0.679265	-0.325148	5387	
-0.224956	0.594126	3693	
-0.026968	-0.398719	3023	
-0.709843	-0.502114	4932	
0.935392	-0.002239	626	
-0.780106	0.084784	6533	
0.636740	0.757553	8556	
0.810145	-0.514171	7812	
0.882283	-0.315245	8184	
-0.332301	-0.793454	4713	
-0.449158	0.254011	6793	
-0.521195	-0.096727	2221	
0.859802	0.308121	8712	
0.112085	0.075172	9307	
-0.638619	0.438643	3591	
-0.393662	-0.186081	3431	
-0.492813	-0.735288	5171	
-0.517071	-0.628039	2808	
0.382528	0.482339	5440	
0.748305	-0.551919	6834	
0.325095	-0.420973	6780	
-0.507579	-0.101254	2496	
0.421556	0.471561	1791	
0.572084	0.107132	7085	
-0.161032	-0.912172	9406	
0.807559	-0.053036	6017	
0.362456	0.433772	9382	
-0.739877	0.159062	6601	
0.142930	-0.936413	8530	
0.299598	-0.225195	1379	
0.335199	-0.410828	9605	
0.953940	0.024117	1569	
0.780331	-0.232150	2358	
-0.315146	-0.040139	2530	
-0.269191	-0.720850	622	
0.493306	-0.817503	1078	
