time = 0.001	Re = 1	rotation = 0
0.593533	0.687938	6083	
0.623332	-0.231860	2890	
0.296648	-0.886871	7804	
0.272611	-0.044942	4309	
0.812128	-0.040858	7480	
0.393457	0.671764	2636	
0.337692	0.296006	7353	
0.141091	0.740034	559	
0.474210	0.601348	301	
0.520835	0.357238	8256	
0.720796	0.163319	934	
0.537890	0.516694	3597	
0.105855	-0.052905	5339	
0.186806	0.473650	6444	
0.215821	-0.729780	6915	
0.323440	-0.700974	8324	
0.222094	-0.227244	2368	
0.902498	-0.101003	5360	
0.100220	0.939518	289	
0.652482	-0.658834	1602	
0.358653	0.501014	822	
0.607480	-0.350513	1664	
0.038694	0.268510	3933	
0.581679	-0.171845	1220	
0.474944	0.246545	5986	
0.338357	0.349166	3309	
0.317758	0.556373	3693	
0.013817	0.245678	764	
0.878212	0.018371	8257	
0.055617	-0.097737	4664	
0.019871	-0.116598	5340	
0.481271	0.376841	6450	
0.216952	0.130161	3235	
0.865120	0.017073	4088	
0.082668	-0.444646	4006	
0.010041	0.684674	1135	
0.647857	0.682125	553	
0.264526	-0.204623	2667	
0.552151	-0.670672	5958	
0.369101	-0.707486	9413	
0.570026	0.406905	2930	
0.288343	-0.133712	5090	
0.755899	-0.208559	2809	
0.896316	0.276946	614	
0.891914	0.359219	7237	
0.116736	0.533931	6421	
0.412171	0.350466	2805	
0.249423	-0.373813	563	
0.965593	0.175965	4248	
0.659734	0.065753	292	
0.230323	-0.210492	2670	
0.618758	-0.050884	4541	
0.470564	0.431679	5186	
0.287758	-0.233363	3966	
0.102048	-0.815355	2194	
0.354150	0.103278	264	
0.034563	0.937889	9336	
0.320440	-0.557795	791	
0.140458	-0.805621	608	
0.536918	-0.104685	6179	
0.099274	-0.295476	5668	
0.469931	0.681811	6295	
0.507649	-0.666813	8038	
0.410676	-0.720466	1658	
0.034188	0.965116	3695	
0.373131	-0.160222	2645	
0.050319	-0.269058	813	
0.749678	-0.321942	5517	
0.489227	-0.322519	8962	
0.178832	-0.658206	479	
0.464200	0.748682	7625	
0.944336	0.215562	9367	
0.597222	0.566692	5560	
0.267621	0.357914	6770	
0.964598	0.107520	7816	
0.211835	-0.555326	9159	
0.218888	0.138928	3324	
0.617743	0.084380	5823	
0.478950	0.353684	6401	
0.607474	0.428787	6216	
0.469409	-0.088440	7817	
0.229982	0.762941	6791	
0.904716	0.290665	614	
0.324722	0.039098	2778	
-0.000321	-0.376279	4181	
0.426222	0.770249	8643	
0.679791	-0.088420	3559	
0.483986	0.576995	2215	
0.230202	0.760365	1917	
0.314607	0.914588	4185	
0.472175	0.422696	2775	
0.154155	0.460730	6390	
0.645694	-0.570885	7315	
0.187073	0.614974	1988	
0.747429	0.348947	5456	
0.276243	-0.650459	8811	
0.704400	-0.074404	1423	
0.164208	-0.750498	6627	
0.217949	0.498291	3182	
0.208731	-0.426379	9118	
0.702858	-0.637441	3880	
0.512554	0.160382	3222	
0.787755	0.212163	7782	
0.218313	-0.089881	1435	
0.878854	-0.016342	5788	
0.715533	-0.028396	971	
0.708544	-0.004428	7289	
0.410348	-0.143963	5154	
0.297644	-0.198033	2390	
0.121618	0.961278	3719	
0.406259	0.138015	5495	
0.344183	0.577402	5799	
0.411091	-0.281868	2591	
0.399102	-0.396738	4036	
0.326216	0.905416	1880	
0.305348	0.765415	5239	
0.250977	0.354573	3725	
0.810288	-0.136514	3770	
0.378227	-0.807279	6716	
0.256323	0.183614	8973	
0.476453	-0.024607	6385	
0.458564	0.048727	5644	
0.442720	0.704827	7167	
0.434093	0.653307	6558	
0.508515	-0.827755	3056	
0.659453	-0.587471	9582	
0.847638	0.361871	689	
0.177507	-0.860460	6403	
0.010472	0.784089	5961	
0.134024	0.558250	7367	
0.490757	-0.061494	5010	
0.882686	-0.024063	8154	
0.413915	-0.652190	6609	
0.475857	0.566820	1679	
0.555749	-0.680822	1544	
0.144128	0.298782	1833	
0.538875	-0.349170	1941	
0.146334	-0.680407	9094	
0.129570	0.157715	2696	
0.093081	0.820997	3607	
0.083572	0.600674	5048	
0.426252	-0.053985	3746	
0.580629	0.431908	4345	
0.307752	-0.534577	4963	
0.557006	-0.805620	3378	
0.622404	0.725423	550	
0.158617	0.984701	3568	
0.084190	-0.811169	2588	
0.936641	-0.106180	7361	
0.728180	0.483748	7244	
0.306225	-0.760764	8435	
0.443662	-0.216895	5718	
0.532540	0.690183	6086	
0.536635	0.360004	3429	
0.091139	-0.888160	6890	
0.086007	-0.525740	9527	
0.839557	0.043902	8524	
0.513374	0.299151	6046	
0.580694	0.541598	5496	
0.376208	-0.018327	4754	
0.373414	-0.909055	6925	
0.310731	0.662728	6504	
0.807302	0.279241	5434	
0.367728	-0.374861	1193	
0.683334	-0.239225	3269	
0.853935	-0.005498	2000	
0.428479	0.644691	6558	
0.738120	-0.106450	4051	
0.398011	0.476968	2479	
0.449958	0.874119	4125	
0.256997	-0.236738	3666	
0.120543	-0.517029	1799	
0.228243	-0.021210	6067	
0.891238	-0.284676	8807	
0.386071	0.833068	8336	
0.114079	0.262137	7089	
0.132563	-0.251644	3844	
0.324765	0.359906	2415	
0.795542	0.007072	4731	
0.297014	0.771628	9449	
0.352347	0.476429	7969	
0.554764	-0.597520	1694	
0.548558	0.038737	6272	
0.148093	-0.736444	6755	
0.708335	0.417436	8015	
0.612092	0.343202	4729	
0.447908	0.391707	2863	
0.377526	-0.800314	6716	
0.020260	0.959127	9336	
0.147995	-0.482744	8103	
0.215689	0.159609	3373	
0.278563	0.789448	9492	
0.026774	0.251247	4175	
0.169379	0.802797	6226	
0.330714	0.778136	5852	
0.512473	0.020745	8892	
0.386887	0.059791	3082	
0.677392	0.277378	316	
0.547906	-0.455182	3044	
0.148981	0.712457	6297	
0.634656	-0.401348	1313	
0.557787	-0.278255	5643	
0.502017	-0.693247	477	
0.426320	0.811918	9311	
0.009449	0.937719	536	
0.289854	0.077857	2687	
0.723925	-0.222989	2989	
0.226994	-0.090507	1435	
0.915125	0.333655	4830	
0.441036	0.369743	2303	
0.919616	0.083994	5056	
0.806591	-0.078793	6348	
0.826902	0.077410	5357	
0.328112	-0.191478	3231	
0.544890	0.242841	2101	
0.379440	0.083880	648	
0.121281	0.361273	3661	
0.286205	-0.914334	6936	
0.115311	-0.787257	2173	
0.315981	-0.507247	1769	
0.580302	0.195293	3480	
0.238205	0.161536	5868	
0.145541	-0.328884	4396	
0.625250	-0.278014	6419	
0.434191	0.034790	4362	
0.474036	-0.631749	5066	
0.434136	-0.625331	1754	
0.715253	0.045298	9161	
0.597601	0.297559	7843	
0.006130	0.940438	536	
0.663452	-0.414375	2088	
0.201216	0.851204	7802	
0.309058	-0.193873	2390	
0.433463	0.856004	3053	
0.591944	-0.137022	2968	
0.592489	-0.291581	4757	
0.657324	0.303961	685	
0.821524	-0.195288	4824	
0.038534	0.969225	3695	
0.449018	0.874822	4125	
0.671574	-0.467278	5510	
0.113030	-0.455655	630	
0.082588	0.530459	7116	
0.020963	-0.725519	1437	
0.261371	0.741904	249	
0.179277	-0.133622	2729	
0.325285	0.166483	2582	
0.052701	0.192370	919	
0.212064	0.529777	564	
0.189860	0.797330	6900	
0.008112	-0.819543	8091	
0.618947	-0.235739	2890	
0.473149	-0.040965	5284	
0.099038	-0.920799	8010	
0.483623	-0.083966	8388	
0.234380	-0.882494	8171	
0.124558	0.713386	8693	
0.399430	-0.237605	3551	
0.021723	-0.250516	3236	
0.661858	0.250055	6139	
0.323715	-0.367884	6412	
0.281581	0.427573	5533	
0.561376	-0.201241	1858	
0.889651	0.363348	7237	
0.355922	0.696325	4603	
0.771115	0.440284	2901	
0.633029	-0.385881	8719	
0.536828	-0.451387	2473	
0.007740	-0.950119	624	
0.144314	0.027375	5705	
0.222397	-0.261243	9141	
0.055930	0.822339	4730	
0.332617	0.425521	7070	
0.426547	-0.397042	7072	
0.070254	-0.156381	5051	
0.387640	-0.679601	7971	
0.349398	-0.809110	8152	
0.871437	0.334315	8674	
0.193554	0.835991	7870	
0.579592	-0.088783	2834	
0.641859	-0.492592	7526	
0.550343	-0.736744	9651	
0.200544	0.027908	6594	
0.098197	0.703610	1787	
0.395010	-0.534240	6507	
0.585925	0.493087	6966	
0.609146	0.157413	4470	
0.170472	0.372554	7617	
0.328984	0.605056	7750	
0.836194	-0.170276	5112	
0.416481	0.872818	3447	
0.425134	-0.812637	250	
0.643407	-0.271718	5557	
0.667858	0.143019	635	
0.405097	0.790286	8639	
0.065453	0.370889	7255	
0.231148	0.077506	1211	
0.773528	0.492395	4115	
0.721396	-0.034938	971	
0.193434	-0.589061	1801	
0.535344	-0.124907	2616	
0.246118	-0.927125	700	
0.407677	0.755094	8730	
0.431562	-0.432260	8964	
0.223516	-0.950718	8915	
0.008323	0.854797	636	
0.693563	0.409602	5562	
0.596139	0.073875	5740	
0.455779	0.199931	2356	
0.653828	-0.254574	5557	
0.668147	-0.086899	7228	
0.084533	-0.533737	8663	
0.081016	-0.356047	3126	
0.611062	-0.265359	5623	
0.726583	0.355392	4837	
0.144027	-0.664059	9565	
0.063964	-0.471399	8607	
0.347533	-0.823851	8187	
0.602658	0.428149	4989	
0.156906	-0.315882	6405	
0.727576	0.325908	4234	
0.854569	0.108352	5520	
0.024871	-0.885384	9428	
0.080095	0.034194	7307	
0.457337	0.649138	940	
0.668697	0.091167	9622	
0.589604	0.792371	4283	
0.574921	-0.156937	2937	
0.702666	-0.286288	7648	
0.157022	0.368095	6630	
0.034841	0.770380	4618	
0.844873	0.019411	7798	
0.127932	0.242818	4035	
0.239599	0.261503	3216	
0.477117	0.170710	5110	
0.253028	-0.598233	6144	
0.638377	0.520849	4247	
0.359528	0.417436	7258	
0.587994	0.618599	5956	
0.204665	0.592589	2913	
0.266004	-0.403737	778	
0.189795	0.041560	7511	
0.375478	-0.516176	991	
0.684891	0.337789	3861	
0.044885	-0.349451	1527	
0.496259	-0.656105	7355	
0.084981	-0.094627	529	
0.312263	0.776919	5852	
0.697201	-0.074009	1423	
0.264770	0.150803	6789	
0.195383	0.482268	3162	
0.748218	-0.006035	4898	
0.087156	-0.227192	2679	
0.729604	0.155691	1942	
0.559903	0.128773	1125	
0.050379	-0.791893	1808	
0.614901	0.462653	8209	
0.244960	0.927707	9124	
0.740714	-0.524718	5694	
0.644099	-0.321131	3098	
0.727650	0.168458	934	
0.756156	-0.497829	6076	
0.164558	0.025646	4760	
0.863171	-0.305467	8065	
0.243099	0.461888	7310	
0.977525	0.006518	7440	
0.392214	-0.216527	4947	
0.794918	0.411327	4518	
0.891982	0.400964	8549	
0.440192	-0.585849	1943	
0.665472	0.507115	5959	
0.604068	-0.009371	1970	
0.118611	0.569343	6566	
0.492299	0.707738	6415	
0.135749	0.930043	342	
0.490345	-0.855790	3140	
0.280919	0.804880	9609	
0.443855	-0.266352	5551	
0.789703	-0.066551	5473	
0.076224	0.657606	1207	
0.790492	0.029195	4100	
0.008956	-0.727295	1437	
0.712172	0.181003	2966	
0.699766	-0.278831	7648	
0.629246	-0.130976	3175	
0.413631	-0.170348	6307	
0.031178	-0.878042	8776	
0.849710	0.390202	8980	
0.229648	-0.763977	6980	
0.588763	0.795324	4283	
0.920004	-0.268431	3155	
0.930931	0.090628	776	
0.573449	-0.643302	4145	
0.115350	-0.511363	256	
0.123735	-0.553541	5398	
0.540550	0.735970	8798	
0.231362	-0.020011	2185	
0.228125	-0.732331	9197	
0.128397	-0.299478	1665	
0.251845	-0.854744	8555	
0.643981	-0.498220	7526	
0.449801	-0.423849	296	
0.921092	-0.100503	5360	
0.535707	-0.095075	7930	
0.325718	-0.399947	2673	
0.266187	-0.601207	7590	
0.492322	-0.310217	4081	
0.329733	-0.867916	8184	
0.014688	0.823299	1364	
0.414112	0.353675	2805	
0.451800	-0.599177	1943	
0.480558	-0.817025	596	
0.229647	0.370600	3588	
0.526512	0.099583	617	
0.905129	0.301550	8291	
0.186240	0.791637	6849	
0.126524	-0.204150	2987	
0.760175	0.125135	959	
0.729863	-0.615038	4140	
0.412049	-0.003636	3677	
0.393816	0.849286	1488	
0.250942	-0.684484	7010	
0.061236	-0.800056	1808	
0.317950	0.051584	3129	
0.117532	-0.287488	1961	
0.266899	0.614570	7050	
0.164312	0.753515	1603	
0.458382	-0.030397	5284	
0.375633	0.281890	2010	
0.205678	-0.385860	2898	
0.244680	-0.598053	6144	
0.074622	-0.273647	5753	
0.823304	-0.449973	955	
0.369014	0.522505	7322	
0.695771	-0.175829	5336	
0.165107	0.787381	4849	
0.574575	-0.487039	3702	
0.236687	-0.103465	3352	
0.402285	-0.862642	3801	
0.496202	-0.346691	8881	
0.180809	-0.667602	8117	
0.239931	-0.559184	246	
0.710239	0.538558	397	
0.362800	-0.681576	8564	
0.644400	-0.334983	3545	
0.004436	-0.879334	9624	
0.595293	-0.290953	4757	
0.032937	-0.834281	5603	
0.362717	-0.506818	7756	
0.492895	-0.695927	2355	
0.617419	0.478398	8209	
0.601904	0.189793	3297	
0.737436	0.450830	1323	
0.279766	0.594228	6262	
0.248272	0.653854	6957	
0.718627	-0.353988	927	
0.675029	0.345706	3403	
0.647555	0.345131	1904	
0.577968	0.554178	6063	
0.143131	-0.397525	1678	
0.755553	-0.314914	3950	
0.603892	0.242181	4948	
0.298535	-0.078480	4103	
0.685346	0.546633	3864	
0.646989	-0.229169	4557	
0.032377	0.801984	1213	
0.008580	-0.795229	2773	
0.056883	0.901855	515	
0.523126	-0.239332	7706	
0.445736	-0.811052	494	
0.770797	-0.444113	870	
0.139536	0.402742	8685	
0.388280	0.110970	3788	
0.356703	0.263080	2257	
0.462875	0.292196	4366	
0.608938	-0.598708	4032	
0.337447	-0.393832	5671	
0.229420	-0.885289	8171	
0.948395	-0.048942	8317	
0.034837	0.591056	5138	
0.265221	-0.709394	9473	
0.642912	-0.507489	7431	
0.315828	0.805642	3759	
0.922369	0.274758	867	
0.097418	-0.478276	7080	
0.178170	0.239929	6657	
0.154271	-0.118459	6134	
0.551896	-0.544811	5721	
0.226690	-0.466335	7002	
0.897186	0.128357	2837	
0.125221	-0.590103	8037	
0.936590	-0.254725	8782	
0.350327	-0.060363	2240	
0.393837	-0.323831	4991	
0.367213	0.732550	4130	
0.127580	0.493249	3404	
0.242551	0.019798	9176	
0.252771	0.297811	6219	
0.549523	0.285848	6000	
0.569970	-0.453215	3564	
0.220131	-0.693055	7659	
0.760458	0.584677	1146	
0.550402	0.064101	5827	
0.360258	-0.848660	8750	
0.205349	-0.150500	5964	
0.652619	0.104639	9170	
0.250848	-0.352146	2125	
0.081607	0.026288	7307	
0.220794	-0.535588	9368	
0.525913	-0.003459	8590	
0.927965	0.005971	9361	
0.195428	-0.946039	8043	
0.084018	-0.160369	5164	
0.517414	0.292464	6046	
0.471523	0.315927	6626	
-0.000253	-0.970438	7195	
0.802961	0.226601	7782	
0.755494	-0.243949	8816	
0.600872	-0.062261	3818	
0.118118	0.626329	9205	
0.106301	0.928916	289	
0.712687	0.047276	8864	
0.776021	0.593810	360	
0.781630	0.138631	1279	
0.726765	-0.086428	5514	
0.802702	0.486260	978	
0.039083	-0.139748	4838	
0.431315	0.061959	2400	
0.471043	0.395517	3380	
0.541907	0.084139	5735	
0.667258	0.044113	9454	
0.062753	0.622455	8701	
0.287257	0.803014	9609	
0.642761	0.527095	3226	
0.311823	-0.688116	654	
0.651141	-0.326489	3710	
0.430934	0.698242	7167	
0.022920	0.588589	4847	
0.924304	0.011576	9361	
0.143971	-0.207675	3090	
0.148220	-0.754659	8457	
0.267222	0.541917	5114	
0.529066	0.745452	6242	
0.143965	0.886063	8585	
0.210391	-0.910351	7060	
0.403552	-0.870167	3801	
0.711754	0.138957	809	
0.151640	0.254531	8625	
0.457860	0.024519	6871	
0.264207	0.859958	7455	
0.373992	0.542891	5801	
0.339279	-0.564084	8157	
0.308833	0.013623	3170	
0.222241	0.459783	6857	
0.075028	0.106556	6408	
0.576288	-0.369235	8380	
0.064521	0.696062	6884	
0.100947	-0.426649	2856	
0.303168	0.289351	7434	
0.749188	0.214499	3650	
0.370110	0.168910	5725	
0.156357	-0.924629	9734	
0.392061	-0.692133	9517	
0.152702	-0.040492	7579	
0.176335	-0.600418	1714	
0.575053	-0.086449	2834	
0.718045	-0.074618	1850	
0.307578	0.271428	7197	
0.248117	0.349868	2936	
0.253006	0.438685	5417	
0.387057	0.518593	2900	
0.126653	0.946065	897	
0.149898	0.398922	8694	
0.344888	-0.626471	6581	
0.113833	-0.933927	1656	
0.627899	0.181368	4586	
0.196274	-0.425913	8828	
0.445984	-0.752855	5286	
0.860155	0.430384	1668	
0.500701	-0.761050	7698	
0.274882	0.840821	7754	
0.773171	0.543341	665	
0.752895	-0.191466	1636	
0.087817	0.861667	7081	
0.694950	0.555789	6014	
0.383211	0.869180	1488	
0.469020	-0.568550	2477	
0.514913	0.287479	5985	
0.318633	-0.786706	5437	
0.456840	-0.024858	6385	
0.669726	-0.704691	3669	
0.680798	-0.316715	4916	
0.844998	-0.088103	1561	
0.234233	0.524815	6621	
0.133837	-0.591387	8037	
0.379654	-0.007224	2792	
0.474756	-0.128709	4266	
0.309572	0.913574	9245	
0.666580	0.574591	6028	
0.515327	-0.268222	5159	
0.370760	-0.453604	4787	
0.547671	0.707727	7722	
0.783553	-0.211336	3080	
0.743572	-0.222170	2809	
0.314858	-0.529350	3031	
0.238700	-0.397518	5828	
0.607482	-0.148972	3781	
0.662347	-0.714540	3669	
0.343512	0.058277	5005	
0.622104	-0.461421	5309	
0.260263	-0.907493	7549	
0.359994	-0.640548	7018	
0.421156	0.170835	9222	
0.721690	0.552121	397	
0.453674	-0.206134	9524	
0.384896	-0.863800	9418	
0.163657	0.393491	6352	
0.228125	0.693807	9242	
0.602132	0.505919	6725	
0.226311	0.502536	6578	
0.836137	0.083199	5357	
0.027061	-0.340081	8885	
0.216591	-0.912786	8566	
0.596067	0.081422	5740	
0.085190	0.902120	469	
0.035067	0.077854	794	
0.945559	-0.077438	7361	
0.111185	0.937265	897	
0.452220	0.630770	1294	
0.681389	-0.189104	6818	
0.241514	-0.499646	6073	
0.371646	0.351139	8875	
0.485503	0.561092	7641	
0.647750	-0.747624	4080	
0.860262	0.235286	8746	
0.950863	0.202654	9367	
0.787434	-0.018027	4741	
0.588619	0.145905	1667	
0.049227	-0.229466	4917	
0.421535	-0.741159	2657	
0.040316	-0.990546	8416	
0.356290	-0.515293	7756	
0.038918	-0.129507	9239	
0.611708	-0.262414	5623	
0.764765	-0.505535	6076	
0.122709	-0.786038	5835	
0.494889	0.123636	775	
0.218885	0.101380	8953	
0.717352	-0.501112	5327	
0.010827	0.662123	5970	
0.843433	-0.245482	9541	
0.317570	0.196068	2741	
0.403355	-0.766669	4278	
0.413169	0.686904	4996	
0.523325	0.216280	2410	
0.359225	-0.648754	6542	
0.570142	0.102985	859	
0.239715	-0.908886	8566	
0.396790	-0.094000	2731	
0.324852	-0.147270	9471	
0.311297	0.050135	3129	
0.040199	0.181898	3738	
0.153840	0.952652	3568	
0.038609	-0.460576	6119	
0.662170	0.102489	7655	
0.435887	-0.645762	5651	
0.642298	-0.277900	4850	
0.481225	-0.082308	7817	
0.697603	0.011793	9542	
0.369445	-0.607376	382	
0.621326	-0.484340	5674	
0.257115	0.547409	5114	
0.655957	-0.201485	4525	
0.705887	-0.441359	5089	
0.299180	-0.199315	2638	
0.423806	0.104151	4888	
0.384092	0.710584	5354	
0.711846	0.535775	397	
0.578839	0.757807	1355	
0.098482	0.559547	6158	
0.652773	0.681331	553	
0.879137	-0.071122	4082	
0.630150	-0.087432	5461	
0.611953	0.161425	4470	
0.771392	0.102326	2915	
0.560121	0.182988	1735	
0.218780	0.366760	2421	
0.235919	0.955046	3786	
0.974634	-0.069512	1640	
0.626208	-0.468047	5309	
0.208536	-0.103395	2283	
0.251327	0.704968	8692	
0.058042	-0.421752	5414	
0.176849	-0.803021	7962	
0.510508	0.709088	5650	
0.435243	-0.469830	712	
0.506115	0.315744	7935	
0.061181	-0.317251	3720	
0.389641	0.010556	4040	
0.009088	-0.689267	4437	
0.377185	0.023658	4040	
0.606278	-0.711811	626	
0.223797	0.079547	4260	
0.093801	0.546617	4376	
0.507097	-0.776478	7698	
0.515663	0.509964	2035	
0.116854	-0.287605	1961	
0.081699	-0.697088	7152	
0.454815	0.582387	293	
0.686476	0.174391	1557	
0.914818	-0.327635	7900	
0.426276	-0.205890	5179	
0.114841	0.628680	9205	
0.398484	-0.363498	1835	
0.102813	-0.380398	6809	
0.812415	0.511335	1356	
0.820186	0.428850	5350	
0.849999	-0.406200	4842	
0.271720	-0.915970	7549	
0.226560	-0.863721	9423	
0.430440	0.616786	5854	
0.320153	0.560420	4679	
0.256983	0.169835	6485	
0.134593	-0.239235	1322	
0.038024	0.546486	1669	
0.452164	0.332189	3320	
0.710589	0.105258	1304	
0.696949	0.269931	6950	
0.757419	-0.018845	7820	
0.188405	-0.377092	5502	
0.188872	0.790396	6849	
0.646770	-0.005687	2926	
0.369503	-0.692484	9517	
0.119908	-0.738251	9575	
0.228838	0.705039	9184	
0.244829	-0.287275	4986	
0.931913	-0.040341	5329	
0.592745	0.656876	6120	
0.142923	0.067303	8333	
0.098891	0.085466	2389	
0.594471	0.091584	5740	
0.364981	0.696512	4603	
0.310162	0.527545	3576	
0.449093	0.610394	5854	
0.691386	0.515232	3875	
0.780250	0.501913	1356	
0.391475	-0.605509	425	
0.866539	-0.164140	5158	
0.925109	0.283634	7573	
0.516497	0.133965	1696	
0.535729	-0.726996	9629	
0.670925	-0.643237	9249	
0.154613	-0.859978	7165	
0.149963	0.147838	4691	
0.357771	0.867323	9125	
0.367179	0.851916	8336	
0.259995	-0.257825	2471	
