time = 0.307	Re = 13	rotation = -0.452247
-0.885397	0.243574	1344	
-0.868157	0.298016	10091	
-0.847293	0.353226	7601	
-0.825834	0.399757	1280	
-0.799368	0.450170	1293	
-0.768186	0.503165	812	
-0.733750	0.553507	2055	
-0.695613	0.601225	1211	
-0.656356	0.644050	9122	
