time = 0.467	Re = 13	rotation = -0.159681
-0.915396	0.065373	1389	
-0.915528	0.129010	2513	
-0.906952	0.204513	9139	
-0.888595	0.276937	9971	
-0.865059	0.347953	524	
-0.827175	0.431570	10152	
-0.782285	0.508948	10130	
-0.730845	0.579092	2798	
-0.678071	0.638192	9318	
-0.631828	0.669291	6702	
