time = 0.437	Re = 13	rotation = -0.271995
-0.911158	0.091744	8899	
-0.907216	0.148895	1389	
-0.898540	0.214839	2513	
-0.882632	0.279165	9560	
-0.862632	0.343961	1692	
-0.829554	0.421695	524	
-0.788612	0.495895	10152	
-0.740982	0.564828	9106	
-0.690226	0.624489	9058	
-0.644983	0.656723	3669	
