time = 0.357	Re = 13	rotation = -0.441858
-0.901195	0.171856	7046	
-0.888758	0.225635	4541	
-0.873005	0.281061	8195	
-0.835207	0.380498	9481	
-0.808856	0.439709	8654	
-0.777467	0.499917	9255	
-0.738397	0.560884	1389	
-0.693726	0.617147	2231	
-0.653284	0.648299	9560	
