time = 0.327	Re = 13	rotation = -0.456266
-0.893055	0.212808	6555	
-0.877939	0.267152	1092	
-0.859308	0.322252	1792	
-0.839830	0.368912	7046	
-0.815422	0.419811	2055	
-0.786126	0.474529	5515	
-0.753764	0.526857	9122	
-0.717369	0.577457	9481	
-0.678819	0.624777	1270	
