time = 0.367	Re = 13	rotation = -0.431248
-0.902954	0.159778	4541	
-0.891533	0.213269	8195	
-0.876842	0.268877	5570	
-0.840999	0.370188	4342	
-0.814834	0.432681	9452	
-0.781920	0.496580	1389	
-0.740716	0.559574	2231	
-0.694929	0.616369	9139	
-0.654883	0.647083	7776	
