time = 0.287	Re = 13	rotation = -0.438428
-0.875830	0.276232	430	
-0.856550	0.330769	1226	
-0.833022	0.385937	6395	
-0.809446	0.432328	1284	
-0.780708	0.481949	9071	
-0.747114	0.534081	6662	
-0.710808	0.582759	1092	
-0.670835	0.628517	812	
