time = 0.457	Re = 13	rotation = -0.199838
-0.913713	0.074452	2417	
-0.912487	0.135217	9935	
-0.904106	0.207138	10086	
-0.887081	0.276648	1692	
-0.864736	0.345467	996	
-0.828584	0.427291	10050	
-0.785081	0.503696	9106	
-0.734854	0.573506	9058	
-0.682850	0.633020	5236	
-0.636985	0.664338	10214	
