time = 0.247	Re = 13	rotation = -0.386225
-0.851277	0.346848	7152	
-0.827051	0.400286	6266	
-0.798672	0.453889	4414	
-0.770612	0.499187	8917	
-0.736753	0.547422	7296	
-0.698189	0.596787	414	
-0.657260	0.642720	5120	
