time = 0.497	Re = 13	rotation = -0.0244746
-0.921496	0.035330	2431	
-0.925624	0.111877	8214	
-0.914806	0.201003	966	
-0.891723	0.283324	996	
-0.863020	0.361564	10104	
-0.819810	0.450044	7590	
-0.769654	0.529464	9058	
-0.715044	0.599446	8367	
-0.659179	0.657754	6761	
-0.611047	0.688042	1631	
