time = 0.397	Re = 13	rotation = -0.381251
-0.906997	0.127533	9481	
-0.898535	0.180798	4342	
-0.887065	0.238857	8501	
-0.871373	0.295174	1169	
-0.853832	0.352230	9986	
-0.824591	0.423009	10111	
-0.787948	0.492094	966	
-0.744225	0.557456	9065	
-0.696671	0.615769	10090	
-0.651126	0.649570	10082	
