time = 0.267	Re = 13	rotation = -0.415977
-0.864646	0.310616	8228	
-0.842689	0.364973	8686	
-0.816755	0.419570	1063	
-0.790955	0.465548	1226	
-0.759650	0.514800	5120	
-0.723629	0.565621	1344	
-0.684926	0.612900	9068	
