Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0001	-1.178070631e-05	1.068407279e-06	-0.01805922783	1	1
0.0002	-0.0001290942485	-6.105974186e-06	-0.09361398886	51.05098522	1
0.0003	-0.0003873391036	-1.679082281e-05	-0.03662438964	16.77931208	1
0.0004	-0.0007769888795	-8.93536021e-06	-0.04096043007	5.09900372	1
0.0005	-0.001268962117	9.995608711e-06	-0.1425825008	2.579048525	1
0.0006	-0.001828181939	3.193514751e-05	-0.2902443985	3.180301008	1
0.0007	-0.002418807653	5.153550795e-05	-0.4301400941	2.909016881	1
0.0008	-0.003012326078	6.673660292e-05	-0.5311516465	10.37228608	1
0.0009	-0.00359032125	7.763646635e-05	-0.5850227316	2.167252013	1
0.001	-0.00414425219	8.54122474e-05	-0.5984704778	6.168644047	1
0.0011	-0.004673437996	9.15693848e-05	-0.5848957407	18.78344748	1
0.0012	-0.005182448939	9.750785932e-05	-0.5582494198	3.158736168	1
0.0013	-0.005678579662	0.0001043081224	-0.5295908066	1.816803465	1
0.0014	-0.006169776501	0.0001126620704	-0.5058808576	20.17131049	1
0.0015	-0.006663174436	0.0001228926839	-0.4902387272	2.198377456	1
0.0016	-0.007164252335	0.0001350220604	-0.4829243076	1.229606763	1
0.0017	-0.007676520769	0.0001488592127	-0.4824969617	2.50543476	1
0.0018	-0.008201607346	0.0001640882631	-0.4868201629	1.199385681	1
0.0019	-0.008739591682	0.0001803449884	-0.4937689695	19.35305379	1
0.002	-0.009289455455	0.0001972754069	-0.5016265309	1.653609997	1
0.0021	-0.009849541803	0.0002145745262	-0.5092276436	0.7223280928	1
0.0022	-0.01041795303	0.0002320065115	-0.5159335082	1.775168655	1
0.0023	-0.01099284906	0.000249409526	-0.5215181073	4.771003413	1
0.0024	-0.01157263675	0.0002666894934	-0.5260278222	1.253926918	1
0.0025	-0.01215605966	0.0002838071525	-0.5296532637	1.494643662	1
0.0026	-0.01274220949	0.0003007622817	-0.5326321859	1.05790225	1
0.0027	-0.01333048461	0.000317578143	-0.5351874877	0.9929310257	1
0.0028	-0.0139205202	0.0003342881845	-0.5374957881	4.626090529	1
0.0029	-0.01451211027	0.0003509260736	-0.539678257	1.736268392	1
0.003	-0.01510513596	0.0003675193263	-0.5418051446	0.7982053401	1
0.0031	-0.0156995086	0.0003840861967	-0.5439068161	3.532547573	1
0.0032	-0.01629513081	0.0004006351537	-0.5459863748	0.7903758341	1
0.0033	-0.01689187519	0.0004171661181	-0.5480310144	1.15313119	1
0.0034	-0.01748957746	0.0004336726613	-0.5500207966	3.212407893	1
0.0035	-0.01808804003	0.0004501445027	-0.5519346774	0.8369279858	1
0.0036	-0.01868704172	0.0004665698146	-0.5537541114	0.5884444371	1
0.0037	-0.01928634989	0.0004829370508	-0.5554648667	0.3499139206	1
0.0038	-0.01988573219	0.0004992361771	-0.5570575864	0.5326768401	1
0.0039	-0.02048496624	0.0005154593131	-0.5585275567	0.8064422241	1
0.004	-0.02108384636	0.0005316008863	-0.5598740551	0.7193580043	1
0.0041	-0.02168218721	0.0005476574362	-0.561099521	0.486481912	1
0.0042	-0.02227982484	0.0005636272107	-0.5622086684	0.7288161585	1
0.0043	-0.02287661569	0.0005795096824	-0.5632076524	0.6967631067	1
0.0044	-0.02347243441	0.0005953050799	-0.5641033365	1.538322378	1
0.0045	-0.02406717101	0.0006110139971	-0.5649027326	0.5360417808	1
0.0046	-0.02466072803	0.0006266371075	-0.5656125717	0.7005015347	1
0.0047	-0.02525301804	0.0006421749892	-0.5662390419	0.42262203	1
0.0048	-0.02584396152	0.0006576280446	-0.566787676	0.3010309277	1
0.0049	-0.02643348547	0.000672996495	-0.5672633232	0.260312942	1
0.005	-0.02702152239	0.0006882804195	-0.5676702016	0.2149110143	1
0.0051	-0.0276080098	0.0007034798189	-0.5680120266	0.2435617056	1
0.0052	-0.02819288991	0.0007185946831	-0.5682921475	0.2963619319	1
0.0053	-0.02877610961	0.0007336250481	-0.5685136671	0.3424106893	1
0.0054	-0.02935762041	0.0007485710387	-0.5686795223	0.4087908571	1
0.0055	-0.02993737845	0.000763432893	-0.5687925475	0.3915896336	1
0.0056	-0.0305153444	0.0007782109706	-0.5688555298	0.6166251578	1
0.0057	-0.03109148336	0.0007929057484	-0.5688712121	1.159083153	1
0.0058	-0.03166576464	0.0008075178064	-0.5688422869	3.754584377	1
0.0059	-0.0322381615	0.0008220478104	-0.5687714043	0.8473302463	1
0.006	-0.03280865089	0.0008364964933	-0.5686611495	0.4659360555	1
0.0061	-0.03337721311	0.0008508646381	-0.5685140081	0.3201295497	1
0.0062	-0.03394383157	0.0008651530632	-0.5683323573	0.2441292382	1
0.0063	-0.03450849243	0.0008793626111	-0.5681184503	0.1974586022	1
0.0064	-0.03507118441	0.0008934941424	-0.567874412	0.165852796	1
0.0065	-0.03563189852	0.0009075485305	-0.5676022424	0.1614068093	1
0.0066	-0.03619062789	0.00092152666	-0.5673038248	0.1633449567	1
0.0067	-0.03674736754	0.0009354294257	-0.5669809255	0.1756438532	1
0.0068	-0.03730211428	0.000949257732	-0.5666351961	0.2128836999	1
0.0069	-0.03785486656	0.0009630124923	-0.5662681864	0.2665481028	1
0.007	-0.03840562429	0.0009766946275	-0.5658813601	0.3454871467	1
0.0071	-0.03895438878	0.0009903050671	-0.5654760999	0.4415393351	1
0.0072	-0.03950116262	0.001003844748	-0.5650537014	0.412338164	1
0.0073	-0.04004594956	0.001017314613	-0.5646153829	0.6659597468	1
0.0074	-0.04058875441	0.001030715608	-0.5641622885	1.0718126	1
0.0075	-0.04112958296	0.001044048685	-0.5636955125	0.3139777474	1
0.0076	-0.04166844189	0.001057314794	-0.5632160963	0.4762444184	1
0.0077	-0.04220533867	0.001070514885	-0.5627250124	0.3427750847	1
0.0078	-0.04274028149	0.001083649906	-0.5622231728	0.2599758241	1
0.0079	-0.04327327918	0.001096720801	-0.5617114328	0.2082490593	1
0.008	-0.04380434116	0.00110972851	-0.5611905902	0.1752334705	1
0.0081	-0.04433347733	0.00112267397	-0.5606613926	0.1517904383	1
0.0082	-0.04486069807	0.001135558106	-0.5601245371	0.1333331266	1
0.0083	-0.04538601414	0.001148381841	-0.5595806739	0.1186113897	1
0.0084	-0.04590943663	0.00116114609	-0.5590304153	0.1284154464	1
0.0085	-0.04643097697	0.001173851759	-0.5584743417	0.1364828443	1
0.0086	-0.04695064679	0.001186499746	-0.5579129954	0.1509240163	1
0.0087	-0.04746845797	0.00119909094	-0.5573468806	0.1778599198	1
0.0088	-0.04798442257	0.001211626222	-0.5567764654	0.2155403603	1
0.0089	-0.04849855277	0.001224106463	-0.5562021856	0.2712673402	1
0.009	-0.04901086088	0.001236532525	-0.5556244514	0.358690306	1
0.0091	-0.0495213593	0.001248905259	-0.5550436505	0.4925847216	1
0.0092	-0.05003006046	0.001261225507	-0.5544601382	0.5141743636	1
0.0093	-0.05053697685	0.001273494099	-0.5538742432	0.9042108627	1
0.0094	-0.05104212095	0.001285711856	-0.5532862661	2.715368032	1
0.0095	-0.05154550525	0.001297879589	-0.5526964912	0.7092414026	1
0.0096	-0.05204714219	0.001309998097	-0.5521051848	0.4953542928	1
0.0097	-0.05254704418	0.001322068168	-0.5515125916	0.3348561105	1
0.0098	-0.05304522355	0.00133409058	-0.550918943	0.2518117237	1
0.0099	-0.05354169257	0.001346066098	-0.5503244594	0.2015859268	1
0.01	-0.05403646341	0.001357995478	-0.5497293433	0.1680030503	1
0.0101	-0.05452954814	0.001369879463	-0.5491337835	0.1439787942	1
0.0102	-0.05502095873	0.001381718785	-0.5485379534	0.1259412995	1
0.0103	-0.05551070703	0.001393514168	-0.5479420088	0.111898757	1
0.0104	-0.05599880474	0.001405266321	-0.5473460929	0.1028512357	1
0.0105	-0.05648526345	0.001416975945	-0.5467503419	0.09922164678	1
0.0106	-0.0569700946	0.001428643726	-0.5461548878	0.1094637625	1
0.0107	-0.05745330947	0.001440270342	-0.5455598539	0.1216856448	1
0.0108	-0.05793491921	0.00145185646	-0.5449653496	0.1363426922	1
0.0109	-0.05841493481	0.001463402732	-0.5443714758	0.1538381127	1
0.011	-0.05889336709	0.001474909805	-0.5437783286	0.1740898735	1
0.0111	-0.05937022672	0.00148637831	-0.5431859984	0.1950924143	1
0.0112	-0.0598455242	0.00149780887	-0.5425945668	0.2086629045	1
0.0113	-0.06031926986	0.001509202095	-0.5420041095	0.19471814	1
0.0114	-0.06079147389	0.001520558585	-0.5414147026	0.2318966618	1
0.0115	-0.06126214628	0.001531878931	-0.5408264147	0.2763780022	1
0.0116	-0.06173129687	0.001543163709	-0.5402393026	0.3069599537	1
0.0117	-0.06219893533	0.001554413487	-0.5396534186	0.2318646334	1
0.0118	-0.06266507118	0.001565628821	-0.5390688106	0.1702143265	1
0.0119	-0.06312971375	0.001576810257	-0.5384855239	0.2031381234	1
0.012	-0.06359287222	0.00158795833	-0.537903604	0.2342449383	1
0.0121	-0.0640545556	0.001599073565	-0.5373230889	0.2126216748	1
0.0122	-0.06451477276	0.001610156476	-0.5367440209	0.1844379665	1
0.0123	-0.06497353238	0.001621207565	-0.5361664339	0.1598595195	1
0.0124	-0.06543084302	0.001632227325	-0.5355903521	0.1399148363	1
0.0125	-0.06588671305	0.001643216239	-0.5350157992	0.1238720328	1
0.0126	-0.06634115072	0.001654174779	-0.5344427962	0.1108587688	1
0.0127	-0.06679416411	0.001665103405	-0.5338713643	0.1001642239	1
0.0128	-0.06724576116	0.00167600257	-0.5333015289	0.09885709788	1
0.0129	-0.06769594968	0.001686872714	-0.5327333229	0.09549279266	1
0.013	-0.06814473732	0.001697714266	-0.5321667724	0.09085650318	1
0.0131	-0.0685921316	0.001708527648	-0.5316018972	0.08579226548	1
0.0132	-0.06903813992	0.001719313267	-0.5310387155	0.09060771746	1
0.0133	-0.06948276951	0.001730071526	-0.5304772385	0.09906854891	1
0.0134	-0.06992602752	0.001740802812	-0.5299174732	0.1091005363	1
0.0135	-0.07036792095	0.001751507506	-0.529359427	0.1211132418	1
0.0136	-0.07080845668	0.001762185978	-0.5288031126	0.1356070619	1
0.0137	-0.07124764147	0.001772838585	-0.5282485423	0.1531105172	1
0.0138	-0.07168548198	0.001783465679	-0.5276957287	0.1738753931	1
0.0139	-0.07212198475	0.001794067597	-0.5271446812	0.1967685109	1
0.014	-0.07255715619	0.001804644669	-0.5265954002	0.2156684781	1
0.0141	-0.07299100265	0.001815197216	-0.5260478922	0.2156014366	1
0.0142	-0.07342353034	0.001825725547	-0.5255021668	0.2722278208	1
0.0143	-0.07385474539	0.001836229965	-0.5249582312	0.3662934436	1
0.0144	-0.07428465383	0.001846710759	-0.5244160954	0.5422629989	1
0.0145	-0.0747132616	0.001857168211	-0.523875767	0.8185038514	1
0.0146	-0.07514057454	0.001867602594	-0.5233372479	0.1761164614	1
0.0147	-0.07556659842	0.00187801417	-0.5228005343	0.451043336	1
0.0148	-0.07599133893	0.001888403192	-0.5222656277	0.3564421656	1
0.0149	-0.07641480165	0.001898769904	-0.5217325333	0.2708628514	1
0.015	-0.07683699212	0.001909114541	-0.5212012554	0.2154155425	1
0.0151	-0.07725791577	0.001919437329	-0.5206717969	0.1780184671	1
0.0152	-0.077677578	0.001929738485	-0.5201441635	0.1513833454	1
0.0153	-0.0780959841	0.001940018217	-0.5196183604	0.1315354851	1
0.0154	-0.07851313931	0.001950276724	-0.5190943872	0.1162052006	1
0.0155	-0.07892904882	0.001960514197	-0.5185722411	0.1040210168	1
0.0156	-0.07934371774	0.001970730818	-0.5180519229	0.09411064536	1
0.0157	-0.07975715112	0.00198092676	-0.5175334377	0.08589478891	1
