time = 10	Re = 90
0.118560	0.167651	0
0.121554	0.164321	1
0.125699	0.160207	2
0.131092	0.155187	3
0.144396	0.140183	4
0.171765	0.107597	5
0.172863	0.103489	6
0.184918	0.077202	7
0.195518	0.046116	8
0.205802	-0.012822	9
0.201540	-0.036326	10
0.193548	-0.082110	11
0.176790	-0.116472	12
0.144622	-0.165240	13
0.128110	-0.180969	14
0.105904	-0.209804	15
0.093274	-0.258444	16
0.091741	-0.296022	17
0.090216	-0.331068	18
0.091362	-0.363784	19
0.092139	-0.396068	20
0.094268	-0.451789	21
0.097332	-0.509468	22
0.099437	-0.559216	23
0.107719	-0.612351	24
0.136106	-0.636857	25
0.170206	-0.630889	26
0.202428	-0.625948	27
0.245490	-0.611152	28
0.286340	-0.593720	29
0.313158	-0.580184	30
0.339975	-0.566648	31
0.390508	-0.538752	32
0.435772	-0.505777	33
0.477259	-0.465329	34
0.505236	-0.430222	35
0.531517	-0.396070	36
0.554372	-0.363907	37
0.576339	-0.332661	38
0.607790	-0.281882	39
0.619943	-0.254150	40
0.631990	-0.226473	41
0.646366	-0.178968	42
0.657008	-0.135886	43
0.666481	-0.079919	44
0.671528	-0.026631	45
0.671185	0.022691	46
0.667647	0.071618	47
0.662326	0.113397	48
0.653130	0.159624	49
0.641081	0.194153	50
0.624802	0.236897	51
0.609697	0.269043	52
0.591987	0.304387	53
0.576151	0.330935	54
0.557716	0.359238	55
0.540796	0.382114	56
0.521257	0.407290	57
0.502946	0.425588	58
0.481251	0.448901	59
0.461682	0.467144	60
0.441096	0.485659	61
0.401713	0.513883	62
0.363125	0.535926	63
0.348004	0.538686	64
0.325601	0.545864	65
0.293897	0.550864	66
0.268782	0.550298	67
0.245353	0.544481	68
0.239849	0.534025	69
0.234373	0.521764	70
0.235158	0.503637	71
0.230698	0.484637	72
0.235174	0.472682	73
0.236073	0.459677	74
0.246441	0.448005	75
0.252494	0.432789	76
0.258196	0.413206	77
0.262130	0.390755	78
0.267231	0.364941	79
0.274823	0.352590	80
0.282080	0.325945	81
0.302309	0.315284	82
0.316397	0.313868	83
0.328494	0.290822	84
0.340907	0.271755	85
0.357657	0.245441	86
0.368020	0.233970	87
0.381740	0.208910	88
0.407871	0.165396	89
0.426070	0.133296	90
0.437981	0.115701	91
0.451265	0.087577	92
0.457036	0.090351	93
0.466223	0.057427	94
0.479799	0.033656	95
0.488640	0.009062	96
0.496570	-0.009555	97
0.501695	-0.038899	98
0.508432	-0.048766	99
0.510928	-0.070722	100
0.504985	-0.112644	101
0.508853	-0.146963	102
