time = 3	Re = 90
0.182532	0.078191	0
0.202027	0.022305	1
0.205235	-0.011736	2
0.206739	-0.051857	3
0.198042	-0.097100	4
0.182253	-0.144612	5
0.167635	-0.197737	6
0.163684	-0.248752	7
0.172233	-0.288682	8
0.181909	-0.326881	9
0.197291	-0.353812	10
0.213037	-0.380320	11
0.256546	-0.395412	12
0.309147	-0.387369	13
0.339941	-0.368599	14
0.371667	-0.345937	15
0.403837	-0.313246	16
0.445426	-0.276264	17
0.469303	-0.236547	18
0.496594	-0.192851	19
0.509417	-0.162503	20
0.519635	-0.131292	21
0.533643	-0.082524	22
0.539122	-0.029362	23
0.544687	0.013388	24
0.543114	0.048094	25
0.541345	0.086856	26
0.532110	0.117760	27
0.526535	0.145499	28
0.508869	0.186216	29
0.492987	0.232190	30
0.475108	0.273477	31
0.459483	0.299279	32
0.443134	0.325355	33
0.410047	0.366449	34
0.381710	0.401681	35
0.349845	0.433049	36
0.306808	0.462750	37
0.278618	0.473025	38
0.252119	0.483367	39
0.226496	0.491978	40
0.196060	0.504688	41
0.172687	0.529707	42
0.143529	0.574379	43
0.116074	0.603366	44
0.096210	0.640887	45
0.083113	0.668321	46
0.070016	0.695754	47
0.046738	0.708833	48
0.007738	0.722747	49
-0.022832	0.724224	50
-0.054132	0.724497	51
-0.102082	0.712097	52
-0.148262	0.703138	53
-0.176927	0.693765	54
-0.232751	0.687285	55
-0.262131	0.674741	56
-0.304216	0.660407	57
-0.349901	0.642277	58
-0.377788	0.631059	59
-0.405675	0.619841	60
-0.445875	0.598829	61
-0.491893	0.575163	62
-0.521474	0.557089	63
-0.548760	0.539000	64
-0.576162	0.517842	65
-0.604619	0.494532	66
-0.626669	0.472044	67
-0.647513	0.451016	68
-0.684429	0.417346	69
-0.724869	0.374877	70
-0.744536	0.349647	71
-0.764138	0.321981	72
-0.785809	0.283096	73
-0.809611	0.234612	74
-0.828181	0.197124	75
-0.846301	0.161977	76
-0.866104	0.119842	77
-0.885159	0.080474	78
-0.900718	0.047436	79
-0.915591	0.015189	80
-0.937645	-0.015928	81
-0.959259	-0.042359	82
-1.001914	-0.041090	83
