time = 8	Re = 90
0.127015	0.159230	0
0.131890	0.154183	1
0.140228	0.144019	2
0.151999	0.129410	3
0.184049	0.084681	4
0.190287	0.066051	5
0.197383	0.037209	6
0.205816	-0.010628	7
0.198412	-0.066139	8
0.186574	-0.098438	9
0.166590	-0.139482	10
0.149701	-0.159707	11
0.126504	-0.188674	12
0.108291	-0.224781	13
0.100106	-0.271952	14
0.099734	-0.315374	15
0.099613	-0.355846	16
0.101544	-0.398658	17
0.103329	-0.438605	18
0.107614	-0.486543	19
0.111320	-0.529139	20
0.115873	-0.563397	21
0.121927	-0.592855	22
0.155854	-0.618738	23
0.203713	-0.610822	24
0.246453	-0.600127	25
0.292561	-0.577670	26
0.322038	-0.563505	27
0.349750	-0.549785	28
0.376125	-0.534048	29
0.402363	-0.518124	30
0.448312	-0.483104	31
0.471723	-0.456088	32
0.494901	-0.428319	33
0.514306	-0.402008	34
0.534759	-0.376034	35
0.551477	-0.351205	36
0.568471	-0.326674	37
0.597308	-0.280786	38
0.608622	-0.252530	39
0.620795	-0.223432	40
0.638128	-0.168624	41
0.650106	-0.116383	42
0.657957	-0.061746	43
0.657625	-0.031824	44
0.658311	0.003163	45
0.653345	0.061000	46
0.643901	0.113534	47
0.627332	0.168662	48
0.614777	0.194571	49
0.599378	0.228353	50
0.579950	0.261733	51
0.557608	0.298382	52
0.546628	0.308931	53
0.532233	0.326530	54
0.523646	0.327774	55
0.509568	0.340016	56
0.490836	0.357330	57
0.466256	0.380016	58
0.438704	0.405431	59
0.420947	0.415644	60
0.393884	0.435868	61
0.385175	0.422971	62
0.387970	0.408650	63
0.375546	0.408085	64
0.367901	0.400909	65
0.355939	0.394508	66
0.357212	0.382844	67
0.353789	0.370534	68
0.360614	0.336703	69
0.369286	0.305527	70
0.380929	0.282155	71
0.391480	0.254231	72
0.402595	0.241592	73
0.409261	0.214885	74
0.423935	0.180262	75
0.432218	0.148759	76
0.440589	0.117481	77
0.451209	0.071578	78
0.456464	0.042195	79
0.456036	0.018472	80
0.454342	-0.016987	81
0.452124	-0.073480	82
0.440892	-0.127920	83
0.429330	-0.166922	84
0.417078	-0.200766	85
0.398758	-0.236683	86
0.367793	-0.270636	87
0.333587	-0.298406	88
0.288221	-0.306956	89
0.264043	-0.274805	90
0.258803	-0.252411	91
0.257016	-0.226082	92
0.257281	-0.197089	93
0.259789	-0.162129	94
0.263264	-0.128703	95
0.265902	-0.085429	96
0.265384	-0.035224	97
0.259866	-0.001259	98
0.252508	0.033865	99
0.240969	0.067405	100
0.225288	0.102447	101
0.203680	0.137601	102
0.174276	0.173267	103
0.146877	0.204870	104
0.116338	0.237214	105
0.099865	0.267007	106
0.088264	0.301509	107
0.081534	0.339783	108
0.075191	0.394520	109
0.071086	0.429272	110
0.069376	0.460984	111
0.065084	0.503678	112
0.064391	0.539119	113
0.061044	0.586492	114
0.058379	0.631088	115
0.053819	0.677196	116
0.056138	0.689357	117
0.056051	0.689511	118
0.053995	0.677163	119
0.053823	0.677199	120
0.053776	0.677223	121
0.053775	0.677237	122
0.053880	0.677137	123
0.054041	0.677045	124
0.054468	0.676767	125
0.057226	0.682335	126
0.058219	0.685606	127
0.058291	0.685059	128
0.057968	0.682873	129
0.052670	0.685363	130
0.028758	0.695642	131
-0.012755	0.703456	132
-0.011492	0.705206	133
0.017306	0.696605	134
