time = 7	Re = 1
0.144287	0.136850	0
0.134679	0.155826	1
0.094295	0.183494	2
0.064175	0.194570	3
0.034574	0.204532	4
-0.003943	0.210832	5
-0.047423	0.213250	6
-0.085149	0.212738	7
-0.119823	0.216117	8
-0.176837	0.231789	9
-0.206148	0.248929	10
-0.234565	0.264752	11
-0.263456	0.282252	12
-0.291934	0.296606	13
-0.347000	0.312858	14
-0.406116	0.311176	15
-0.455495	0.291384	16
-0.481022	0.275052	17
-0.506544	0.258676	18
-0.542132	0.231385	19
-0.573073	0.209258	20
-0.587386	0.222179	21
-0.575382	0.268940	22
-0.553065	0.324418	23
-0.532038	0.355936	24
-0.509733	0.386742	25
-0.479630	0.420755	26
-0.445188	0.454498	27
-0.415446	0.476307	28
-0.384658	0.497391	29
-0.347716	0.518336	30
-0.307646	0.538439	31
-0.255718	0.556603	32
-0.199558	0.572337	33
-0.163141	0.573820	34
-0.109669	0.564185	35
-0.099173	0.545258	36
-0.069361	0.507551	37
-0.065523	0.494970	38
-0.013325	0.480950	39
0.032706	0.482812	40
0.063595	0.509353	41
0.072988	0.545400	42
0.069570	0.600111	43
0.062514	0.643033	44
0.051688	0.696964	45
0.051750	0.696939	46
0.051754	0.696934	47
0.035622	0.698359	48
-0.018850	0.700745	49
-0.025089	0.697109	50
-0.051868	0.681479	51
-0.084112	0.663428	52
-0.050591	0.677690	53
-0.018296	0.688681	54
-0.001167	0.692756	55
0.019321	0.693826	56
0.055695	0.688564	57
0.051893	0.674274	58
0.040784	0.669262	59
0.027249	0.664006	60
0.023779	0.663669	61
0.022946	0.665499	62
0.022621	0.668092	63
-0.004711	0.668833	64
-0.047655	0.668429	65
-0.074300	0.652066	66
-0.122141	0.628410	67
-0.165555	0.612801	68
-0.135313	0.622266	69
-0.183174	0.606773	70
-0.230193	0.591119	71
-0.272929	0.576855	72
-0.312994	0.561471	73
-0.346761	0.545642	74
-0.379388	0.529021	75
-0.389316	0.522406	76
-0.414957	0.505663	77
-0.440505	0.488822	78
-0.483419	0.454234	79
-0.510087	0.428543	80
-0.535860	0.401987	81
-0.555889	0.377004	82
-0.575821	0.351623	83
-0.602979	0.308690	84
-0.626060	0.265757	85
-0.646168	0.217673	86
-0.662048	0.170437	87
-0.672654	0.127321	88
-0.681059	0.083864	89
-0.684696	0.047935	90
-0.687551	0.010666	91
-0.686426	-0.043627	92
-0.681564	-0.094698	93
-0.672590	-0.146784	94
-0.660540	-0.196244	95
-0.647447	-0.234466	96
-0.632424	-0.273394	97
-0.620331	-0.296112	98
-0.602606	-0.329072	99
-0.582980	-0.363136	100
-0.564815	-0.389083	101
-0.545075	-0.416746	102
-0.521485	-0.444161	103
-0.495882	-0.472483	104
-0.474012	-0.492650	105
-0.450338	-0.514573	106
-0.416489	-0.541094	107
-0.382391	-0.566022	108
-0.340303	-0.594997	109
-0.299733	-0.621977	110
-0.279050	-0.633741	111
-0.256037	-0.648973	112
-0.223285	-0.671190	113
-0.185083	-0.699107	114
-0.135241	-0.732079	115
-0.086633	-0.757634	116
-0.051209	-0.768759	117
-0.015713	-0.776091	118
0.032871	-0.776666	119
0.077295	-0.769966	120
0.121347	-0.757109	121
0.159236	-0.743054	122
0.196034	-0.728210	123
0.230538	-0.714576	124
0.267077	-0.700072	125
0.303153	-0.685828	126
0.327553	-0.674245	127
0.354765	-0.663288	128
0.383350	-0.649403	129
0.413223	-0.635217	130
0.442877	-0.618538	131
0.473449	-0.600982	132
0.505645	-0.579792	133
0.537685	-0.557186	134
0.556547	-0.540438	135
0.580989	-0.520878	136
0.602345	-0.499941	137
0.627299	-0.476255	138
0.649225	-0.450962	139
0.672663	-0.423358	140
0.694935	-0.393077	141
0.717865	-0.360318	142
0.732952	-0.334305	143
0.748039	-0.308275	144
0.760889	-0.281335	145
0.776786	-0.249278	146
0.787604	-0.221113	147
0.798449	-0.192908	148
0.806988	-0.164367	149
0.817877	-0.129632	150
0.830414	-0.072412	151
0.835278	-0.041223	152
0.840004	-0.009553	153
0.842180	0.020423	154
0.844353	0.050435	155
0.844692	0.082515	156
0.844774	0.115188	157
0.840918	0.169559	158
0.833523	0.227182	159
0.822375	0.282877	160
0.807235	0.340579	161
0.790115	0.390951	162
0.769413	0.442956	163
0.745699	0.492412	164
0.718008	0.543273	165
0.691028	0.585488	166
0.660871	0.628471	167
0.628709	0.668476	168
0.592543	0.709657	169
0.557200	0.744680	170
0.517962	0.780586	171
0.477321	0.813228	172
0.432660	0.845843	173
0.392547	0.871359	174
0.348263	0.896939	175
0.302682	0.919875	176
0.253373	0.941814	177
0.208998	0.958433	178
0.162244	0.974020	179
0.116807	0.986504	180
0.069893	0.997743	181
