time = 2	Re = 1
0.141280	0.140443	0
0.154107	0.166028	1
0.158028	0.190033	2
0.155345	0.214815	3
0.151586	0.241727	4
0.146577	0.272097	5
0.141821	0.308577	6
0.139163	0.331428	7
0.140938	0.355756	8
0.142809	0.386720	9
0.149164	0.426189	10
0.156580	0.482695	11
0.157146	0.523588	12
0.152929	0.571262	13
0.144080	0.601305	14
0.134757	0.631574	15
0.117045	0.666804	16
0.092317	0.703283	17
0.043837	0.734238	18
-0.009143	0.745570	19
-0.058578	0.741730	20
-0.100719	0.732559	21
-0.130902	0.720306	22
-0.163390	0.712324	23
-0.187972	0.703791	24
-0.219051	0.698166	25
-0.269629	0.686273	26
-0.321080	0.676010	27
-0.365032	0.664724	28
-0.411808	0.653302	29
-0.451118	0.640855	30
-0.494378	0.627061	31
-0.531263	0.613048	32
-0.567778	0.597357	33
-0.601876	0.581475	34
-0.635780	0.564472	35
-0.666363	0.547346	36
-0.696829	0.529637	37
-0.725118	0.511686	38
-0.753325	0.493381	39
-0.778844	0.475097	40
-0.804326	0.456680	41
-0.828479	0.438065	42
-0.852613	0.419409	43
-0.896325	0.383608	44
-0.937133	0.349111	45
