time = 8	Re = 1
0.145825	0.135463	0
0.134600	0.154230	1
0.085716	0.186236	2
0.049421	0.197592	3
0.007351	0.207159	4
-0.041289	0.209152	5
-0.090570	0.207970	6
-0.128096	0.208706	7
-0.164559	0.218026	8
-0.199327	0.235159	9
-0.232049	0.250427	10
-0.269594	0.271591	11
-0.304419	0.284404	12
-0.340428	0.291718	13
-0.374950	0.290676	14
-0.406765	0.279495	15
-0.439181	0.266283	16
-0.470127	0.241484	17
-0.501090	0.214061	18
-0.522287	0.184247	19
-0.543281	0.153103	20
-0.561521	0.116000	21
-0.578869	0.077138	22
-0.589126	0.047498	23
-0.599287	0.017601	24
-0.615414	-0.036158	25
-0.631835	-0.049733	26
-0.643269	-0.010415	27
-0.651056	0.043407	28
-0.648484	0.083407	29
-0.644317	0.123088	30
-0.634318	0.172082	31
-0.619344	0.224162	32
-0.601147	0.265719	33
-0.580205	0.307022	34
-0.550270	0.353982	35
-0.531383	0.378385	36
-0.512468	0.402642	37
-0.482259	0.432600	38
-0.449657	0.461655	39
-0.408371	0.491996	40
-0.361153	0.521186	41
-0.322758	0.538540	42
-0.281930	0.554919	43
-0.247759	0.564769	44
-0.212713	0.574209	45
-0.178147	0.580924	46
-0.143530	0.587033	47
-0.121258	0.580349	48
-0.082567	0.550196	49
-0.089063	0.546108	50
-0.067119	0.505265	51
-0.023786	0.481819	52
0.025038	0.487711	53
0.066534	0.514248	54
0.068693	0.553190	55
0.067826	0.587033	56
0.059814	0.642236	57
0.051688	0.696990	58
0.051695	0.696983	59
0.051701	0.696978	60
0.051717	0.696861	61
0.030859	0.696987	62
-0.018358	0.698845	63
-0.001383	0.697437	64
0.053974	0.682053	65
0.049122	0.672947	66
0.041153	0.670796	67
0.033700	0.672318	68
0.004420	0.672018	69
-0.040922	0.669316	70
-0.069869	0.657934	71
-0.096808	0.643747	72
-0.123842	0.629689	73
-0.096753	0.643831	74
-0.069779	0.658124	75
-0.040445	0.667149	76
0.001833	0.674397	77
0.032582	0.669418	78
0.036012	0.668791	79
