time = 3	Re = 1
0.141454	0.139950	0
0.146237	0.163188	1
0.135369	0.188929	2
0.111376	0.215261	3
0.078649	0.240212	4
0.041721	0.265253	5
0.005798	0.293836	6
-0.011019	0.312452	7
-0.018044	0.331342	8
-0.020906	0.354867	9
-0.008389	0.380577	10
0.029904	0.414499	11
0.069459	0.448094	12
0.094412	0.482085	13
0.110926	0.529710	14
0.109934	0.565193	15
0.106345	0.600556	16
0.094985	0.639944	17
0.076487	0.685071	18
0.047798	0.706896	19
0.011383	0.718163	20
-0.019639	0.719364	21
-0.057387	0.715856	22
-0.092133	0.693134	23
-0.131224	0.673497	24
-0.143662	0.662488	25
-0.187024	0.648625	26
-0.217020	0.639180	27
-0.246823	0.629569	28
-0.296344	0.611966	29
-0.327553	0.601534	30
-0.358441	0.590638	31
-0.396593	0.572426	32
-0.449723	0.546646	33
-0.483050	0.525751	34
-0.529454	0.495626	35
-0.561514	0.469878	36
-0.592210	0.442838	37
-0.621587	0.414105	38
-0.649877	0.384109	39
-0.670570	0.357862	40
-0.691155	0.331086	41
-0.711516	0.301567	42
-0.731597	0.271254	43
-0.760202	0.218947	44
-0.774663	0.189043	45
-0.788956	0.158679	46
-0.809573	0.105421	47
-0.826701	0.050952	48
-0.840092	-0.001608	49
-0.850806	-0.055473	50
-0.857668	-0.105333	51
-0.862437	-0.156364	52
-0.864373	-0.204797	53
-0.864407	-0.254245	54
-0.861918	-0.299912	55
-0.857800	-0.346301	56
-0.851728	-0.391083	57
-0.844006	-0.436502	58
-0.834942	-0.478124	59
-0.824357	-0.520511	60
-0.812885	-0.559972	61
-0.800397	-0.599467	62
