Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	0
0.001	0.00549853371	3.871836778e-05	0.006182006698	1	-0.0620119882
0.002	0.008862660798	0.0002207882938	0.01143746458	35.3275315	-0.1240215283
0.003	0.01016731421	0.000296469156	0.01943377921	8.72018148	-0.1860261722
0.004	0.009825907938	0.000257964851	0.03037987501	1.361839204	-0.2480234721
0.005	0.008271151069	0.0001299860161	0.04331337541	3.099512697	-0.3100109806
0.006	0.005916065366	-5.599325842e-05	0.05653779813	8.781842043	-0.3719862503
0.007	0.003122439025	-0.0002723668434	0.06820959697	1.099367041	-0.4339468347
0.008	0.000181425229	-0.0004975353898	0.07681387106	4.918438558	-0.4958902876
0.009	-0.002693757142	-0.0007161323572	0.08141219719	1.976550966	-0.5578141637
0.01	-0.005366161519	-0.0009184173394	0.08169779942	0.63485134	-0.6197160182
0.011	-0.007766266186	-0.001099403526	0.07790760585	0.6449742493	-0.6815934075
0.012	-0.009879033566	-0.001257731161	0.07066448	0.3603250891	-0.7434438887
0.013	-0.01172935397	-0.001394585346	0.0607966816	0.2770538805	-0.80526502
0.014	-0.01336766519	-0.001512747958	0.04917484354	0.2238750413	-0.8670543609
0.015	-0.01485717034	-0.001615844768	0.03658780342	0.1655697161	-0.928809472
0.016	-0.01626350993	-0.001707706041	0.023662631	0.1269301912	-0.9905279154
0.017	-0.01764722697	-0.00179191696	0.01082888555	0.1119882586	-1.052207255
0.018	-0.01905896615	-0.001871526252	-0.001681087236	0.1115141888	-1.113845054
0.019	-0.02053710141	-0.001948896981	-0.0138067181	0.1140856608	-1.175438882
0.02	-0.02210732397	-0.002025669574	-0.02561923812	0.1189292438	-1.236986305
0.021	-0.0237836583	-0.002102803499	-0.03727690409	0.1521128234	-1.298484894
0.022	-0.02557038054	-0.002180676504	-0.04898232005	0.2077878127	-1.359932221
0.023	-0.02746437455	-0.002259212194	-0.06094686917	0.2225871462	-1.42132586
0.024	-0.02945756074	-0.00233801683	-0.07336410361	0.2144775867	-1.482663388
0.025	-0.03153912165	-0.002416509021	-0.08639329567	0.197816487	-1.543942383
0.026	-0.03369735624	-0.002494023417	-0.1001513755	0.1794452244	-1.605160426
0.027	-0.03592107897	-0.002569900545	-0.1147123429	0.162037987	-1.6663151
0.028	-0.03820055647	-0.002643544775	-0.1301116464	0.146475309	-1.727403991
0.029	-0.04052802034	-0.002714461602	-0.146353678	0.1539349497	-1.788424687
0.03	-0.04289782713	-0.002782272198	-0.1634204699	0.187079666	-1.849374779
0.031	-0.04530634744	-0.002846713835	-0.1812803268	0.2255844046	-1.910251862
0.032	-0.04775169828	-0.002907627889	-0.1998953263	0.2555742586	-1.97105353
0.033	-0.05023335592	-0.002964938278	-0.2192275081	0.2165398986	-2.031777386
0.034	-0.05275175306	-0.003018629457	-0.239243006	0.08956626546	-2.09242103
0.035	-0.05530789519	-0.003068731874	-0.2599143011	0.1730199428	-2.152982069
0.036	-0.05790303065	-0.003115286206	-0.2812217003	0.2362429938	-2.213458112
0.037	-0.06053839437	-0.003158339067	-0.3031531964	0.2279411223	-2.273846772
0.038	-0.06321502839	-0.003197933702	-0.3257030624	0.2038765933	-2.334145665
0.039	-0.0659336753	-0.003234099796	-0.3488707378	0.180398542	-2.394352409
0.04	-0.06869473694	-0.003266843817	-0.3726594181	0.1605762549	-2.454464629
0.041	-0.07149828064	-0.003296153964	-0.3970744589	0.1443209152	-2.514479951
