time = 3	Re = 90
0.147625	0.086948	0
0.177663	0.091745	1
0.209694	0.076209	2
0.240069	0.041626	3
0.231850	0.011740	4
0.223037	-0.018358	5
0.229271	-0.055992	6
0.243742	-0.106473	7
0.251851	-0.139704	8
0.259239	-0.174157	9
0.264097	-0.210501	10
0.266384	-0.247548	11
0.262209	-0.278432	12
0.258677	-0.308310	13
0.250137	-0.349584	14
0.246495	-0.383603	15
0.242229	-0.421995	16
0.242859	-0.456950	17
0.252355	-0.482055	18
0.270075	-0.502178	19
0.309328	-0.531955	20
0.339639	-0.535231	21
0.369951	-0.538507	22
0.419933	-0.534482	23
0.456492	-0.521330	24
0.482460	-0.496029	25
0.506784	-0.471958	26
0.536385	-0.422634	27
0.556486	-0.383637	28
0.580009	-0.339042	29
0.589411	-0.317463	30
0.607179	-0.292784	31
0.604919	-0.279964	32
0.616272	-0.258563	33
0.623342	-0.227967	34
0.636155	-0.190401	35
0.647327	-0.156441	36
0.659040	-0.126628	37
0.632613	-0.126419	38
0.621209	-0.126581	39
0.613361	-0.119076	40
0.582591	-0.149390	41
0.588237	-0.126457	42
0.611425	-0.091730	43
0.634613	-0.057004	44
0.649667	-0.014484	45
0.664722	0.028036	46
0.659668	0.058015	47
0.654614	0.087994	48
0.639172	0.126595	49
0.626789	0.157876	50
0.604684	0.186969	51
0.576063	0.229132	52
0.569122	0.240991	53
0.547176	0.260377	54
0.520191	0.278352	55
0.495251	0.288898	56
0.476738	0.287167	57
0.462871	0.273715	58
0.451513	0.271644	59
0.444242	0.249659	60
0.440625	0.223857	61
0.441585	0.190046	62
0.443251	0.155178	63
0.448089	0.126360	64
0.458982	0.087246	65
0.470673	0.060624	66
0.491767	0.027015	67
0.502965	-0.005741	68
0.488644	-0.010095	69
0.474911	-0.007439	70
0.466197	-0.004066	71
0.450416	0.035494	72
0.428929	0.080315	73
0.430107	0.077237	74
0.420139	0.091578	75
0.388537	0.128266	76
0.367809	0.148641	77
0.344500	0.164172	78
0.333849	0.193543	79
0.321882	0.229532	80
0.312259	0.257981	81
0.302637	0.286430	82
0.292442	0.318470	83
0.281006	0.355149	84
0.262060	0.406887	85
0.243115	0.458625	86
0.238672	0.478222	87
0.238978	0.426035	88
0.228284	0.440393	89
0.208391	0.459425	90
0.176063	0.485980	91
0.142315	0.529990	92
0.120767	0.571362	93
0.103590	0.602489	94
0.086413	0.633616	95
0.082715	0.654913	96
0.065706	0.652737	97
0.079654	0.652649	98
0.064153	0.650477	99
0.072800	0.647870	100
0.066999	0.667332	101
0.047837	0.723899	102
0.009792	0.737544	103
-0.021370	0.736876	104
-0.058668	0.736317	105
-0.091786	0.735957	106
-0.131644	0.733830	107
-0.157364	0.736404	108
-0.183011	0.739371	109
-0.214271	0.743335	110
-0.242108	0.746756	111
-0.274179	0.749764	112
-0.321591	0.733801	113
-0.377480	0.712799	114
-0.401961	0.697072	115
-0.436886	0.682270	116
-0.473708	0.656733	117
-0.501577	0.638062	118
-0.536518	0.613071	119
-0.563690	0.591705	120
-0.588790	0.572824	121
-0.629320	0.533509	122
-0.665180	0.486946	123
-0.684106	0.463066	124
-0.703412	0.437973	125
-0.722067	0.404075	126
-0.754420	0.356970	127
-0.767624	0.323711	128
-0.792118	0.276505	129
-0.812442	0.234191	130
-0.831157	0.192233	131
-0.849542	0.144323	132
-0.865384	0.096057	133
-0.874526	0.059628	134
-0.882066	0.027828	135
-0.891524	-0.011145	136
-0.899970	-0.049310	137
-0.906796	-0.082887	138
-0.913027	-0.110157	139
-0.924361	-0.152019	140
-0.933951	-0.182526	141
-0.944409	-0.205598	142
-0.955190	-0.224613	143
