time = 2	Re = 90
0.166628	0.085030	0
0.208010	0.076442	1
0.222641	0.065204	2
0.226368	0.019407	3
0.230082	-0.026603	4
0.242092	-0.074758	5
0.249233	-0.108213	6
0.258951	-0.154195	7
0.269022	-0.205697	8
0.273904	-0.240024	9
0.272714	-0.287634	10
0.271922	-0.330823	11
0.273703	-0.369390	12
0.291283	-0.415331	13
0.323568	-0.451137	14
0.338740	-0.469330	15
0.378276	-0.463728	16
0.407939	-0.456343	17
0.437603	-0.448958	18
0.470710	-0.415399	19
0.502944	-0.380940	20
0.511903	-0.331272	21
0.532539	-0.317166	22
0.537788	-0.271164	23
0.540453	-0.244174	24
0.547946	-0.211571	25
0.530641	-0.196431	26
0.552206	-0.148790	27
0.600957	-0.115873	28
0.610997	-0.086637	29
0.621036	-0.057400	30
0.633087	-0.003588	31
0.622483	0.044762	32
0.617992	0.093309	33
0.607264	0.146348	34
0.594217	0.191997	35
0.580895	0.218076	36
0.560597	0.249340	37
0.530269	0.271958	38
0.502004	0.285860	39
0.484073	0.288345	40
0.466619	0.283238	41
0.456002	0.277647	42
0.447066	0.257896	43
0.440433	0.228185	44
0.415454	0.255019	45
0.396048	0.275068	46
0.382558	0.288169	47
0.387247	0.321055	48
0.394330	0.349706	49
0.377425	0.377192	50
0.365669	0.419607	51
0.331328	0.464015	52
0.299137	0.502782	53
0.280032	0.545019	54
0.260887	0.575730	55
0.237639	0.606011	56
0.199661	0.636388	57
0.160697	0.655826	58
0.131090	0.661084	59
0.101704	0.668069	60
0.061956	0.677740	61
0.048398	0.712427	62
0.011693	0.742154	63
-0.033413	0.747517	64
-0.079618	0.752435	65
-0.111321	0.755939	66
-0.143025	0.759443	67
-0.186808	0.766725	68
-0.231923	0.768273	69
-0.285477	0.766601	70
-0.317642	0.766550	71
-0.347640	0.765773	72
-0.395503	0.758549	73
-0.425885	0.755318	74
-0.456267	0.752087	75
-0.511714	0.745350	76
-0.547377	0.746182	77
-0.577725	0.748240	78
-0.602669	0.754741	79
-0.625117	0.761718	80
