Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 12.4340	Mesh (Number of cells): 3133
-0.6377365237 	 0.6913403169 	 0.5912025014 	 0.5912024980 	 189
0.6377365237 	 -0.6913403169 	 -0.5912025014 	 -0.5912024980 	 190
-0.9178013201 	 0.0673163938 	 0.8473153044 	 0.8473153010 	 191
0.9178013201 	 -0.0673163938 	 -0.8473153044 	 -0.8473153010 	 192
0.3604460560 	 -0.9157768362 	 -0.3648182293 	 -0.3648182293 	 193
-0.3604460560 	 0.9157768362 	 0.3648182293 	 0.3648182293 	 194
-0.6453000021 	 0.6619878593 	 0.6039865560 	 0.6039865525 	 195
0.6453000021 	 -0.6619878593 	 -0.6039865560 	 -0.6039865525 	 196
0.9217794930 	 0.0219502031 	 -0.8651390523 	 -0.8651390494 	 197
-0.9217794930 	 -0.0219502031 	 0.8651390523 	 0.8651390494 	 198
-0.4079019041 	 0.5656048043 	 0.1479521610 	 0.1479521527 	 199
0.4079019041 	 -0.5656048043 	 -0.1479521609 	 -0.1479521526 	 200
0.6475612115 	 0.2129740892 	 -0.3197966415 	 -0.3197966155 	 201
-0.6475612115 	 -0.2129740892 	 0.3197966415 	 0.3197966155 	 202
-0.4230379711 	 0.6969262703 	 0.3336403879 	 0.3336403778 	 203
0.4230379711 	 -0.6969262703 	 -0.3336403879 	 -0.3336403778 	 204
0.1182413531 	 -0.2290038476 	 -0.0278261868 	 -0.0278261769 	 205
-0.1182413531 	 0.2290038476 	 0.0278261867 	 0.0278261769 	 206
-0.6471257626 	 0.1013534881 	 0.2607508336 	 0.2607508066 	 207
0.6471257626 	 -0.1013534881 	 -0.2607508335 	 -0.2607508066 	 208
-0.0477852276 	 0.9417513561 	 0.0462854844 	 0.0462854846 	 209
0.0477852276 	 -0.9417513561 	 -0.0462854844 	 -0.0462854845 	 210
0.6472253275 	 0.2419557895 	 -0.3220332325 	 -0.3220332069 	 211
-0.6472253275 	 -0.2419557895 	 0.3220332325 	 0.3220332069 	 212
-0.6470498359 	 0.1303041552 	 0.2611784188 	 0.2611783924 	 213
0.6470498359 	 -0.1303041552 	 -0.2611784187 	 -0.2611783923 	 214
0.3365932760 	 -0.5458815071 	 -0.0475557989 	 -0.0475557938 	 215
