time = 1.55	Re = 90
0.201486	0.016115	0
0.210963	0.004409	1
0.220441	-0.007297	2
0.223972	-0.023432	3
0.227501	-0.038714	4
0.234723	-0.062436	5
0.235007	-0.072032	6
0.234122	-0.088614	7
0.233551	-0.106936	8
0.233678	-0.123070	9
0.241708	-0.136399	10
0.250353	-0.149021	11
0.270339	-0.168047	12
0.291267	-0.179791	13
0.314484	-0.185957	14
0.339320	-0.184936	15
0.365653	-0.177729	16
0.378992	-0.170825	17
0.392331	-0.163921	18
0.405777	-0.153875	19
0.419309	-0.143359	20
0.432815	-0.131684	21
0.446060	-0.118863	22
0.459168	-0.103845	23
0.471405	-0.087746	24
0.483613	-0.069676	25
0.494634	-0.050882	26
0.504760	-0.030439	27
0.515501	-0.008065	28
0.523562	0.014027	29
0.532153	0.035271	30
0.539808	0.061274	31
0.546049	0.085755	32
0.550956	0.110674	33
0.554823	0.136281	34
0.557267	0.163411	35
0.558279	0.191734	36
0.558137	0.216491	37
0.557757	0.241638	38
0.555568	0.267122	39
0.553010	0.292419	40
0.548395	0.318764	41
0.542559	0.345611	42
0.537124	0.369871	43
0.530668	0.394312	44
0.523220	0.418812	45
0.515315	0.442837	46
0.505537	0.467705	47
0.494845	0.492498	48
0.484978	0.515360	49
0.474914	0.537672	50
0.462625	0.561130	51
0.450125	0.584007	52
0.437751	0.605805	53
0.425226	0.626950	54
0.411117	0.648595	55
0.397559	0.669255	56
0.382181	0.690282	57
0.366363	0.710799	58
0.350662	0.730199	59
0.332181	0.750359	60
0.314435	0.768323	61
0.297141	0.786330	62
0.278313	0.804339	63
0.258526	0.821476	64
0.237602	0.839135	65
0.214675	0.856479	66
0.191557	0.873196	67
0.170420	0.888572	68
0.150095	0.901849	69
0.129242	0.914688	70
0.107428	0.926547	71
0.081144	0.938462	72
0.062057	0.944564	73
0.044609	0.950363	74
0.028732	0.955718	75
0.012691	0.960979	76
-0.000345	0.970969	77
-0.010993	0.981012	78
