time = 8.7	Re = 90
0.207902	0.033395	0
0.220577	0.010009	1
0.218960	-0.004819	2
0.208968	-0.009310	3
0.212326	-0.031365	4
0.213789	-0.047981	5
0.215184	-0.056473	6
0.215370	-0.065687	7
0.214579	-0.074713	8
0.211078	-0.089172	9
0.206205	-0.104489	10
0.201331	-0.119805	11
0.199235	-0.127315	12
0.197530	-0.133752	13
0.190898	-0.148480	14
0.181931	-0.166278	15
0.170285	-0.183661	16
0.161083	-0.196441	17
0.148255	-0.215638	18
0.135452	-0.232697	19
0.128426	-0.244631	20
0.122704	-0.260650	21
0.120169	-0.276091	22
0.116197	-0.296691	23
0.114860	-0.315301	24
0.115461	-0.343169	25
0.116040	-0.363493	26
0.117051	-0.382381	27
0.118272	-0.402069	28
0.119251	-0.422648	29
0.121090	-0.443043	30
0.122774	-0.462626	31
0.123937	-0.480530	32
0.125111	-0.497957	33
0.128478	-0.523989	34
0.131435	-0.547767	35
0.134977	-0.568183	36
0.139656	-0.586835	37
0.146331	-0.599675	38
0.154358	-0.609106	39
0.167052	-0.617778	40
0.188778	-0.615293	41
0.208883	-0.613006	42
0.229540	-0.607739	43
0.245290	-0.602823	44
0.260930	-0.597851	45
0.275240	-0.591180	46
0.289886	-0.584562	47
0.314016	-0.573298	48
0.339153	-0.557968	49
0.363723	-0.542325	50
0.381130	-0.529431	51
0.396960	-0.517058	52
0.415118	-0.502251	53
0.432456	-0.487267	54
0.443607	-0.476564	55
0.454455	-0.465911	56
0.473215	-0.446356	57
0.488644	-0.427973	58
0.503829	-0.408632	59
0.514281	-0.393535	60
0.523646	-0.379253	61
0.532308	-0.365198	62
0.541378	-0.350357	63
0.548651	-0.336559	64
0.556320	-0.322016	65
0.562765	-0.307666	66
0.569483	-0.292657	67
0.576254	-0.272291	68
0.582360	-0.252527	69
0.587420	-0.234465	70
0.593929	-0.208153	71
0.594621	-0.196222	72
0.595971	-0.182675	73
0.598247	-0.164196	74
0.598366	-0.149783	75
0.596153	-0.144332	76
0.594820	-0.136640	77
0.593772	-0.123877	78
0.591157	-0.116219	79
0.588962	-0.109702	80
0.589313	-0.093472	81
0.584441	-0.095577	82
0.580927	-0.091542	83
0.578254	-0.080908	84
