time = 8	Re = 90
0.206789	0.035816	0
0.218780	0.013440	1
0.218809	-0.002318	2
0.209953	-0.012246	3
0.213508	-0.040257	4
0.215034	-0.051935	5
0.215873	-0.060484	6
0.215678	-0.069315	7
0.214659	-0.077801	8
0.208657	-0.098859	9
0.203028	-0.116004	10
0.200411	-0.125404	11
0.197735	-0.134841	12
0.193572	-0.145494	13
0.184132	-0.163263	14
0.174135	-0.179362	15
0.161555	-0.198113	16
0.147051	-0.217568	17
0.138214	-0.230010	18
0.129214	-0.243837	19
0.125716	-0.257330	20
0.121751	-0.277143	21
0.118596	-0.293967	22
0.118087	-0.317842	23
0.119484	-0.335185	24
0.119843	-0.352328	25
0.120233	-0.369808	26
0.121728	-0.387330	27
0.123470	-0.405747	28
0.124317	-0.423649	29
0.125774	-0.439530	30
0.127335	-0.455568	31
0.129947	-0.479568	32
0.132603	-0.502372	33
0.135895	-0.523633	34
0.138888	-0.541812	35
0.142506	-0.556869	36
0.146500	-0.571550	37
0.153512	-0.591589	38
0.174698	-0.600836	39
0.203593	-0.602438	40
0.220968	-0.599443	41
0.237611	-0.596346	42
0.257504	-0.588471	43
0.275154	-0.581014	44
0.289949	-0.573638	45
0.303825	-0.566418	46
0.319246	-0.558048	47
0.334188	-0.549742	48
0.355186	-0.536294	49
0.373138	-0.524076	50
0.389050	-0.511372	51
0.405749	-0.497787	52
0.418246	-0.486186	53
0.429198	-0.475272	54
0.440228	-0.464235	55
0.451580	-0.452801	56
0.461343	-0.441263	57
0.471256	-0.429602	58
0.480588	-0.417044	59
0.490148	-0.404306	60
0.501832	-0.384908	61
0.512752	-0.366137	62
0.522087	-0.348699	63
0.534837	-0.323395	64
0.539537	-0.309292	65
0.544807	-0.294032	66
0.551762	-0.274664	67
0.555982	-0.257899	68
0.556148	-0.248827	69
0.557224	-0.238173	70
0.559947	-0.221983	71
0.560348	-0.209948	72
0.560404	-0.199917	73
0.563850	-0.182470	74
0.559697	-0.178449	75
0.558292	-0.169795	76
0.558494	-0.154959	77
0.558348	-0.138010	78
0.559193	-0.121561	79
0.556812	-0.109250	80
0.555611	-0.095449	81
0.553165	-0.090955	82
0.554113	-0.075410	83
0.554677	-0.061358	84
0.553346	-0.038845	85
0.553888	-0.021208	86
0.554549	-0.001480	87
0.554834	0.019789	88
0.553982	0.038362	89
0.550630	0.056334	90
0.549504	0.071525	91
0.548370	0.086834	92
0.546535	0.101854	93
0.544590	0.117060	94
0.538968	0.145459	95
0.532621	0.170739	96
0.527300	0.184927	97
0.521676	0.199404	98
0.511273	0.222917	99
0.504257	0.236312	100
0.497183	0.249853	101
0.483161	0.271571	102
0.470311	0.288170	103
0.459406	0.299871	104
0.448725	0.309613	105
0.437539	0.317552	106
0.427375	0.323061	107
0.419078	0.325003	108
0.410429	0.326423	109
0.404121	0.325309	110
0.398647	0.322743	111
0.395241	0.318435	112
0.391509	0.312966	113
0.389225	0.307415	114
0.386119	0.302620	115
0.382966	0.290661	116
0.381430	0.276765	117
0.382166	0.261976	118
0.383706	0.245730	119
0.386175	0.229209	120
0.388872	0.212322	121
0.392175	0.196631	122
0.394077	0.176621	123
0.395802	0.158845	124
0.396324	0.140371	125
0.397589	0.124827	126
0.396504	0.111075	127
0.394852	0.098230	128
0.392214	0.082830	129
0.390246	0.069358	130
0.387415	0.060115	131
0.381779	0.049540	132
0.375240	0.040610	133
0.369187	0.034183	134
0.362038	0.027636	135
0.355309	0.026819	136
0.343783	0.031181	137
0.334380	0.039224	138
0.324068	0.050906	139
0.311860	0.067473	140
0.302334	0.081550	141
0.291654	0.096328	142
0.280214	0.112906	143
0.266893	0.132030	144
0.257607	0.144920	145
0.248421	0.157192	146
0.237702	0.169136	147
0.226697	0.182164	148
0.215556	0.194466	149
0.205184	0.206135	150
0.194552	0.217103	151
0.184129	0.228106	152
0.167044	0.245141	153
0.152468	0.263211	154
0.139534	0.285405	155
0.133181	0.299376	156
0.128234	0.313870	157
0.121530	0.337485	158
0.115673	0.365958	159
0.114033	0.386019	160
0.110709	0.413233	161
0.109794	0.434250	162
0.108350	0.459280	163
0.106272	0.485373	164
0.103425	0.513345	165
0.100944	0.539194	166
0.101989	0.562368	167
0.106387	0.582593	168
0.110683	0.599631	169
0.116168	0.619092	170
0.103207	0.623978	171
0.084668	0.629305	172
0.075138	0.632493	173
0.069845	0.639155	174
0.061443	0.634180	175
0.076688	0.658220	176
0.057598	0.678116	177
0.050230	0.702731	178
0.031444	0.717506	179
0.017260	0.722216	180
-0.001524	0.727634	181
-0.018691	0.726173	182
-0.031517	0.727432	183
-0.036054	0.723851	184
-0.055959	0.719706	185
-0.071507	0.717360	186
-0.065688	0.714780	187
-0.084159	0.711048	188
-0.079404	0.708884	189
-0.099058	0.706108	190
-0.114865	0.702291	191
-0.136142	0.695858	192
-0.156877	0.689496	193
-0.179174	0.682112	194
-0.185407	0.677968	195
-0.208230	0.669418	196
-0.230305	0.661173	197
-0.226531	0.661119	198
-0.245573	0.653048	199
-0.263588	0.644870	200
-0.285732	0.634545	201
-0.312463	0.621778	202
-0.307597	0.622884	203
-0.325702	0.612694	204
-0.343043	0.602616	205
-0.359286	0.592965	206
-0.375067	0.583211	207
-0.390875	0.572863	208
-0.405813	0.562682	209
-0.396347	0.567924	210
-0.414287	0.554546	211
-0.430045	0.541898	212
-0.451504	0.524675	213
-0.469890	0.508747	214
-0.486856	0.492998	215
-0.502183	0.477824	216
-0.518304	0.459645	217
-0.532289	0.443473	218
-0.545263	0.427604	219
-0.562026	0.405012	220
-0.572551	0.390100	221
-0.582686	0.375218	222
-0.595472	0.354535	223
-0.607279	0.334021	224
-0.618716	0.312644	225
-0.628693	0.292240	226
-0.629726	0.288846	227
-0.632509	0.281885	228
-0.638635	0.267901	229
-0.644738	0.253828	230
-0.654534	0.228538	231
-0.663356	0.203306	232
-0.670640	0.179560	233
-0.675835	0.158500	234
-0.680508	0.137019	235
-0.685383	0.112899	236
-0.689385	0.088877	237
-0.692239	0.066613	238
-0.694736	0.043413	239
-0.696200	0.016017	240
-0.696665	-0.008461	241
-0.696503	-0.024558	242
-0.696217	-0.041218	243
-0.695332	-0.056467	244
-0.694487	-0.071867	245
-0.692154	-0.095040	246
-0.688999	-0.119080	247
-0.685061	-0.143680	248
-0.680288	-0.167842	249
-0.675041	-0.189900	250
-0.669128	-0.211862	251
-0.662770	-0.232889	252
-0.655775	-0.254086	253
-0.648443	-0.273228	254
-0.640614	-0.292541	255
-0.628610	-0.319752	256
-0.621777	-0.333671	257
-0.614724	-0.347828	258
-0.606807	-0.361689	259
-0.598610	-0.375846	260
-0.588492	-0.392139	261
-0.577429	-0.409437	262
-0.567992	-0.422592	263
-0.557994	-0.436286	264
-0.542952	-0.455737	265
-0.526854	-0.475362	266
-0.516253	-0.487094	267
-0.505293	-0.499070	268
-0.492122	-0.512592	269
-0.478291	-0.526287	270
-0.466832	-0.536821	271
-0.455032	-0.547608	272
-0.442784	-0.557878	273
-0.430101	-0.568544	274
-0.407454	-0.585806	275
-0.384514	-0.602398	276
-0.362287	-0.617075	277
-0.348942	-0.625168	278
-0.334914	-0.633708	279
-0.312792	-0.646297	280
-0.289457	-0.658999	281
-0.270544	-0.668457	282
-0.250425	-0.678554	283
-0.231592	-0.687734	284
-0.211760	-0.697406	285
-0.198071	-0.703729	286
-0.183255	-0.710882	287
-0.164169	-0.719840	288
-0.143959	-0.729676	289
-0.127716	-0.737109	290
-0.109317	-0.745536	291
-0.089802	-0.754307	292
-0.067243	-0.763762	293
-0.047597	-0.770216	294
-0.027800	-0.775449	295
-0.002051	-0.780800	296
0.024076	-0.783288	297
0.044722	-0.782849	298
0.064153	-0.781033	299
0.087827	-0.778077	300
0.112199	-0.773778	301
0.131087	-0.769490	302
0.149099	-0.764810	303
0.171330	-0.759179	304
0.195342	-0.752857	305
0.212033	-0.747448	306
0.227754	-0.742240	307
0.246650	-0.735649	308
0.264444	-0.728820	309
0.276741	-0.723538	310
0.289416	-0.718528	311
0.307859	-0.710535	312
0.325601	-0.702541	313
0.342320	-0.694622	314
0.360086	-0.686277	315
0.382967	-0.674848	316
0.393963	-0.668821	317
0.406408	-0.662645	318
0.423720	-0.652809	319
0.439997	-0.643012	320
0.459696	-0.630429	321
0.479723	-0.616647	322
0.495882	-0.604682	323
0.511927	-0.592402	324
0.527435	-0.579865	325
0.542671	-0.567205	326
0.555745	-0.555456	327
0.568702	-0.543473	328
0.582366	-0.530128	329
0.595908	-0.516348	330
0.608582	-0.502803	331
0.621055	-0.489204	332
0.634130	-0.473991	333
0.646952	-0.458459	334
0.658631	-0.443642	335
0.670085	-0.428698	336
0.681025	-0.413374	337
0.691767	-0.397808	338
0.702521	-0.381409	339
0.713539	-0.364240	340
0.723323	-0.347448	341
0.733359	-0.329796	342
0.739600	-0.317166	343
0.746902	-0.303098	344
0.753175	-0.289266	345
0.759819	-0.275014	346
0.765513	-0.261203	347
0.772026	-0.246215	348
0.777741	-0.231464	349
0.783847	-0.215925	350
0.789065	-0.200807	351
0.794491	-0.184888	352
0.799484	-0.168121	353
0.804474	-0.150893	354
0.808351	-0.135478	355
0.812503	-0.119321	356
0.815991	-0.103194	357
0.819677	-0.086131	358
0.824160	-0.059620	359
0.828112	-0.031488	360
0.830605	-0.005122	361
0.831685	0.009973	362
0.832751	0.025297	363
0.833327	0.041680	364
0.834028	0.059868	365
0.834085	0.077924	366
0.833946	0.096565	367
0.833172	0.111869	368
0.832419	0.127152	369
0.831071	0.143953	370
0.829344	0.163141	371
0.827065	0.179344	372
0.824813	0.195037	373
0.821973	0.210882	374
0.818981	0.226787	375
0.812674	0.252515	376
0.805765	0.278725	377
0.799020	0.301758	378
0.791485	0.325820	379
0.783255	0.349965	380
0.774100	0.374820	381
