time = 5.15	Re = 90
0.203755	0.036224	0
0.210380	0.018703	1
0.215943	0.005758	2
0.215639	-0.017617	3
0.216991	-0.043466	4
0.217802	-0.053980	5
0.218299	-0.061516	6
0.218237	-0.069973	7
0.217829	-0.080657	8
0.212820	-0.096735	9
0.208374	-0.111360	10
0.204583	-0.127412	11
0.200976	-0.138295	12
0.193815	-0.152528	13
0.181070	-0.173578	14
0.173211	-0.186945	15
0.162063	-0.204165	16
0.154393	-0.217491	17
0.148345	-0.232176	18
0.145152	-0.248647	19
0.145378	-0.267153	20
0.145248	-0.285865	21
0.145625	-0.303036	22
0.150093	-0.329053	23
0.153841	-0.353475	24
0.158642	-0.374166	25
0.162705	-0.394865	26
0.168685	-0.413322	27
0.174738	-0.430741	28
0.181421	-0.445751	29
0.188334	-0.459532	30
0.204167	-0.475272	31
0.221709	-0.486222	32
0.241482	-0.486694	33
0.261849	-0.484416	34
0.284861	-0.473216	35
0.307833	-0.460872	36
0.329511	-0.443757	37
0.341560	-0.433718	38
0.353865	-0.423450	39
0.373968	-0.401376	40
0.385831	-0.388452	41
0.397051	-0.374532	42
0.406883	-0.361124	43
0.416672	-0.348709	44
0.425682	-0.331981	45
0.434335	-0.317378	46
0.445019	-0.300075	47
0.456771	-0.279018	48
0.466667	-0.260719	49
0.474630	-0.241308	50
0.482729	-0.221116	51
0.486036	-0.205700	52
0.497459	-0.179541	53
0.505974	-0.153618	54
0.510221	-0.138794	55
0.514648	-0.124091	56
0.521731	-0.096250	57
0.524522	-0.072484	58
0.528759	-0.052868	59
0.531908	-0.035571	60
0.535211	-0.018183	61
0.537712	-0.001908	62
0.537868	0.023464	63
0.538317	0.042960	64
0.538819	0.065755	65
0.537975	0.087178	66
0.536638	0.106500	67
0.534592	0.123813	68
0.531981	0.140241	69
0.528196	0.158156	70
0.524141	0.175667	71
0.518774	0.192540	72
0.513223	0.209766	73
0.506686	0.225890	74
0.499853	0.241391	75
0.492748	0.254772	76
0.485321	0.268047	77
0.477247	0.280554	78
0.468937	0.293423	79
0.452887	0.313850	80
0.436231	0.331974	81
0.421310	0.345167	82
0.406266	0.356938	83
0.391519	0.366104	84
0.377091	0.373394	85
0.364498	0.377651	86
0.351419	0.381196	87
0.339155	0.382792	88
0.326315	0.383581	89
0.317970	0.381891	90
0.308601	0.381983	91
0.299505	0.381596	92
0.289243	0.380526	93
0.281745	0.377859	94
0.275105	0.376035	95
0.265124	0.375859	96
0.254940	0.375560	97
0.246375	0.374380	98
0.237314	0.373453	99
0.229460	0.373770	100
0.216958	0.378280	101
0.206951	0.383225	102
0.197147	0.389562	103
0.186671	0.398646	104
0.173539	0.412821	105
0.160670	0.428146	106
0.145394	0.451636	107
0.134486	0.478987	108
0.126472	0.503856	109
0.121974	0.520634	110
0.115523	0.539130	111
0.113163	0.555095	112
0.111333	0.570721	113
0.112731	0.596086	114
0.112627	0.613170	115
0.112830	0.630691	116
0.094227	0.652888	117
0.087417	0.658628	118
0.073334	0.673313	119
0.061027	0.685542	120
0.049841	0.694355	121
0.040793	0.713737	122
0.029080	0.720177	123
0.007063	0.727201	124
-0.016261	0.727783	125
-0.022218	0.728515	126
-0.029766	0.727435	127
-0.037725	0.726081	128
-0.059566	0.720348	129
-0.079605	0.715135	130
-0.084812	0.712807	131
-0.091242	0.710629	132
-0.112806	0.705838	133
-0.132738	0.700164	134
-0.144837	0.695643	135
-0.156367	0.691333	136
-0.180135	0.683788	137
-0.203295	0.675714	138
-0.218241	0.669585	139
-0.233190	0.663579	140
-0.251968	0.655944	141
-0.269317	0.648445	142
-0.283213	0.641858	143
-0.297890	0.634968	144
-0.312790	0.627618	145
-0.326760	0.620541	146
-0.340160	0.613368	147
-0.353556	0.606171	148
-0.378738	0.591913	149
-0.402824	0.576772	150
-0.419509	0.565979	151
-0.436219	0.554696	152
-0.454979	0.540398	153
-0.477161	0.522798	154
-0.496053	0.505936	155
-0.509380	0.493951	156
-0.522659	0.481693	157
-0.540051	0.463930	158
-0.559700	0.442909	159
-0.575658	0.424588	160
-0.591415	0.405269	161
-0.604868	0.387563	162
-0.618027	0.369583	163
-0.630151	0.351698	164
-0.644280	0.329342	165
-0.655165	0.310559	166
-0.665856	0.291333	167
-0.674249	0.274782	168
-0.682548	0.257875	169
-0.690108	0.241306	170
-0.697568	0.224253	171
-0.707269	0.198111	172
-0.712510	0.183341	173
-0.717754	0.168377	174
-0.725591	0.141886	175
-0.732853	0.114856	176
-0.737981	0.091382	177
-0.743210	0.065046	178
-0.746357	0.043227	179
-0.750248	0.016945	180
-0.752618	-0.006278	181
-0.754995	-0.032851	182
-0.755765	-0.055526	183
-0.756163	-0.080383	184
