time = 11.55	Re = 90
0.214241	0.017404	0
0.223629	-0.009365	1
0.217012	-0.012908	2
0.208349	0.004388	3
0.205395	-0.008169	4
0.209587	-0.026696	5
0.211886	-0.044784	6
0.214135	-0.054410	7
0.213992	-0.065299	8
0.212589	-0.075672	9
0.206571	-0.097679	10
0.199542	-0.119348	11
0.198068	-0.125683	12
0.195692	-0.133179	13
0.192884	-0.140849	14
0.184421	-0.156610	15
0.175330	-0.173736	16
0.163838	-0.189092	17
0.159483	-0.198388	18
0.144047	-0.218565	19
0.133335	-0.232424	20
0.125392	-0.245285	21
0.120181	-0.258718	22
0.115859	-0.281371	23
0.111135	-0.301908	24
0.109262	-0.318758	25
0.107939	-0.340059	26
0.107292	-0.362977	27
0.106892	-0.392778	28
0.107055	-0.422184	29
0.107443	-0.442475	30
0.108644	-0.463243	31
0.109088	-0.480127	32
0.109779	-0.495662	33
0.111285	-0.522821	34
0.111938	-0.551352	35
0.113623	-0.577560	36
0.116690	-0.602089	37
0.117248	-0.622289	38
0.120666	-0.634308	39
0.130787	-0.641963	40
0.160017	-0.645964	41
0.185437	-0.641810	42
0.206938	-0.637933	43
0.223787	-0.631958	44
0.241285	-0.625970	45
0.265499	-0.617255	46
0.283352	-0.608687	47
0.301036	-0.599969	48
0.314296	-0.592929	49
0.327594	-0.585872	50
0.344991	-0.575964	51
0.362089	-0.566158	52
0.378346	-0.554751	53
0.394355	-0.543258	54
0.410126	-0.531230	55
0.425427	-0.518963	56
0.437605	-0.508247	57
0.449771	-0.497418	58
0.462798	-0.485142	59
0.476133	-0.472276	60
0.491367	-0.456175	61
0.506732	-0.439300	62
0.522094	-0.421291	63
0.537488	-0.402101	64
0.547918	-0.386939	65
0.558247	-0.371508	66
0.568484	-0.355024	67
0.578589	-0.338270	68
0.587012	-0.322557	69
0.595643	-0.306522	70
0.602861	-0.291546	71
0.610298	-0.275965	72
0.615976	-0.261975	73
0.621757	-0.247814	74
0.627130	-0.233300	75
0.632571	-0.218427	76
0.638079	-0.200746	77
0.643457	-0.182349	78
0.647986	-0.164497	79
0.652459	-0.146138	80
0.657501	-0.117655	81
0.659535	-0.103064	82
0.661619	-0.088465	83
0.664071	-0.064974	84
0.665915	-0.041145	85
0.666196	-0.020898	86
0.666082	0.000343	87
0.665292	0.020019	88
0.664210	0.040983	89
0.661230	0.067941	90
0.657664	0.092097	91
0.652623	0.119968	92
0.646476	0.148022	93
0.641961	0.164283	94
0.637173	0.180507	95
0.632531	0.194475	96
0.627525	0.209234	97
0.618592	0.230815	98
0.608429	0.253221	99
0.600911	0.267466	100
0.593613	0.280632	101
0.586247	0.293200	102
0.577626	0.307465	103
0.570955	0.316692	104
0.563002	0.327952	105
0.556143	0.335987	106
0.547920	0.346340	107
0.539775	0.353041	108
0.531024	0.361085	109
0.523443	0.367491	110
0.512658	0.375849	111
0.511477	0.372797	112
0.508498	0.372286	113
0.504474	0.371293	114
0.502105	0.368644	115
0.505501	0.359327	116
0.506400	0.353450	117
0.505175	0.349143	118
0.508109	0.339294	119
0.510429	0.331080	120
0.504704	0.334627	121
0.513852	0.315305	122
0.518151	0.302148	123
0.518377	0.294800	124
0.517235	0.290279	125
0.514160	0.289567	126
0.517290	0.275715	127
0.517619	0.269538	128
0.521917	0.255961	129
0.515897	0.263253	130
0.510466	0.269714	131
0.504038	0.273485	132
0.494630	0.285336	133
0.482497	0.299868	134
0.468531	0.314999	135
0.458054	0.323825	136
0.452397	0.324297	137
0.442957	0.331038	138
0.432833	0.337606	139
0.424322	0.341265	140
0.416205	0.344091	141
0.410075	0.344287	142
0.403758	0.344530	143
0.394176	0.341815	144
0.391993	0.336448	145
0.389814	0.330381	146
0.388035	0.317976	147
0.388319	0.309355	148
0.387940	0.301457	149
0.390531	0.284274	150
0.394370	0.268699	151
0.398674	0.255616	152
0.403529	0.241948	153
0.409422	0.226995	154
0.415697	0.212213	155
0.421517	0.198308	156
0.427550	0.183184	157
0.433283	0.169164	158
0.438816	0.154691	159
0.443709	0.142656	160
0.448887	0.128187	161
0.452959	0.116019	162
0.456524	0.101985	163
0.462046	0.077744	164
0.466327	0.051859	165
0.468274	0.028041	166
0.469997	0.002232	167
0.468869	-0.022670	168
0.466782	-0.048470	169
0.463775	-0.069142	170
0.460181	-0.086507	171
0.456466	-0.102614	172
0.448280	-0.131399	173
0.442685	-0.147105	174
0.437203	-0.162290	175
0.428488	-0.184504	176
0.416641	-0.207762	177
0.404451	-0.230095	178
0.396431	-0.243615	179
0.388533	-0.256926	180
0.377416	-0.275951	181
0.367100	-0.290085	182
0.351301	-0.307181	183
0.334598	-0.323648	184
0.320745	-0.335030	185
0.305052	-0.345592	186
0.293544	-0.349224	187
0.275968	-0.348932	188
0.264802	-0.345233	189
0.254809	-0.334730	190
0.246987	-0.318793	191
0.243118	-0.302162	192
0.239918	-0.284756	193
0.238483	-0.266174	194
0.239202	-0.246564	195
0.240880	-0.233692	196
0.243053	-0.220213	197
0.244472	-0.205059	198
0.247456	-0.189945	199
0.250699	-0.173499	200
0.254214	-0.156956	201
0.257536	-0.139023	202
0.261193	-0.122024	203
0.263885	-0.107141	204
0.266513	-0.089992	205
0.268407	-0.070077	206
0.270293	-0.049279	207
0.271058	-0.027268	208
0.268669	-0.000099	209
0.266306	0.016024	210
0.263818	0.031299	211
0.259431	0.047816	212
0.254679	0.063975	213
0.246364	0.086784	214
0.235212	0.109517	215
0.221968	0.132976	216
0.213017	0.146019	217
0.203661	0.159031	218
0.185970	0.181751	219
0.173809	0.197142	220
0.159810	0.210769	221
0.146624	0.226178	222
0.131123	0.247357	223
0.123956	0.262922	224
0.121280	0.271012	225
0.117910	0.281875	226
0.115639	0.292935	227
0.113632	0.307826	228
0.113139	0.317583	229
0.111761	0.331720	230
0.110956	0.342484	231
0.110283	0.354815	232
0.110229	0.375491	233
0.109915	0.397313	234
0.109710	0.415601	235
0.108512	0.438060	236
0.108587	0.454852	237
0.107555	0.476026	238
0.102016	0.495390	239
0.096660	0.511861	240
0.088848	0.534824	241
0.082968	0.556816	242
0.081771	0.572985	243
0.080707	0.598730	244
0.069024	0.620989	245
0.063171	0.623479	246
0.058933	0.625283	247
0.056437	0.626355	248
0.054841	0.627046	249
0.052863	0.627895	250
0.054751	0.627085	251
0.058423	0.627323	252
0.065361	0.643540	253
0.073514	0.657113	254
0.064118	0.668890	255
0.054721	0.680668	256
0.050098	0.698046	257
0.038376	0.715864	258
0.026734	0.721480	259
0.001853	0.727460	260
-0.017470	0.725900	261
-0.027563	0.724777	262
-0.043241	0.722654	263
-0.058192	0.720694	264
-0.044602	0.719782	265
-0.069419	0.714565	266
-0.086916	0.711475	267
-0.081306	0.709573	268
-0.100531	0.706322	269
-0.116835	0.701741	270
-0.138375	0.695041	271
-0.164364	0.687612	272
-0.151374	0.689977	273
-0.152589	0.688667	274
-0.126085	0.693967	275
-0.105244	0.697886	276
-0.087241	0.699538	277
-0.071047	0.699861	278
-0.055957	0.699659	279
-0.040176	0.699416	280
-0.025382	0.703289	281
-0.039538	0.698517	282
-0.063062	0.699000	283
-0.078747	0.699053	284
-0.095538	0.698511	285
-0.113278	0.695753	286
-0.134154	0.690998	287
-0.157256	0.685260	288
-0.183595	0.676636	289
-0.208909	0.666654	290
-0.225313	0.660529	291
-0.241276	0.654409	292
-0.257604	0.647749	293
-0.271507	0.641411	294
-0.286302	0.634630	295
-0.301477	0.627608	296
-0.276411	0.637669	297
-0.292949	0.629927	298
-0.308252	0.622281	299
-0.322085	0.614808	300
-0.335720	0.607373	301
-0.354068	0.596908	302
-0.372260	0.586020	303
-0.359846	0.592106	304
-0.381218	0.578274	305
-0.403098	0.563692	306
-0.420662	0.550943	307
-0.436496	0.538692	308
-0.418876	0.551607	309
-0.398768	0.565288	310
-0.418431	0.550961	311
-0.436271	0.537120	312
-0.451894	0.524158	313
-0.467717	0.510481	314
-0.479372	0.499579	315
-0.490826	0.488632	316
-0.502922	0.476432	317
-0.514637	0.464371	318
-0.501156	0.477496	319
-0.487737	0.490309	320
-0.488485	0.488885	321
-0.476393	0.499856	322
-0.464284	0.510686	323
-0.451868	0.521276	324
-0.438635	0.532149	325
-0.416978	0.548750	326
-0.393148	0.565787	327
-0.371236	0.579994	328
-0.347760	0.594200	329
-0.324422	0.606793	330
-0.301232	0.618778	331
-0.278207	0.629298	332
-0.255547	0.639293	333
-0.233868	0.647730	334
-0.212725	0.655863	335
-0.194360	0.661447	336
-0.175046	0.667970	337
-0.157568	0.672556	338
-0.141094	0.676275	339
-0.114651	0.679728	340
-0.099390	0.679187	341
-0.083571	0.678469	342
-0.066898	0.678541	343
-0.050225	0.678613	344
-0.035308	0.680635	345
-0.020257	0.682689	346
-0.005932	0.686533	347
0.011306	0.682275	348
0.029335	0.678137	349
0.035601	0.677798	350
0.039321	0.678370	351
0.041799	0.679558	352
0.043564	0.680580	353
0.043370	0.683934	354
0.042866	0.686511	355
0.048878	0.695960	356
0.036702	0.717250	357
0.038207	0.716018	358
0.037261	0.716792	359
0.044670	0.691589	360
0.043204	0.686342	361
0.045700	0.680710	362
0.045383	0.678623	363
0.044519	0.676292	364
0.041726	0.676367	365
0.038419	0.676230	366
0.034182	0.676338	367
0.025205	0.677663	368
0.006509	0.682869	369
-0.009778	0.684469	370
-0.024400	0.681196	371
-0.039968	0.677886	372
-0.069933	0.677469	373
-0.089893	0.679350	374
-0.105627	0.679880	375
-0.129810	0.677114	376
-0.157873	0.671290	377
-0.185817	0.663649	378
-0.205396	0.657373	379
-0.226223	0.650563	380
-0.249181	0.641263	381
-0.271899	0.631971	382
-0.296298	0.620719	383
-0.319395	0.609297	384
-0.343938	0.596033	385
-0.367196	0.582443	386
-0.389371	0.568060	387
-0.410170	0.553571	388
-0.431161	0.537557	389
-0.451031	0.521597	390
-0.471498	0.503617	391
-0.490549	0.485629	392
-0.508623	0.466927	393
-0.526351	0.447488	394
-0.540752	0.429957	395
-0.554591	0.412273	396
-0.570369	0.390635	397
-0.585295	0.368714	398
-0.599706	0.345657	399
-0.611411	0.325035	400
-0.622236	0.304569	401
-0.632913	0.283121	402
-0.624821	0.298236	403
-0.616790	0.313047	404
-0.626304	0.294076	405
-0.635497	0.274669	406
-0.643066	0.256840	407
-0.650108	0.239222	408
-0.659707	0.213047	409
-0.667437	0.188887	410
-0.661809	0.204687	411
-0.656193	0.219997	412
-0.662066	0.201958	413
-0.667942	0.182830	414
-0.673124	0.163319	415
-0.677980	0.143678	416
-0.683963	0.115400	417
-0.688115	0.089981	418
-0.683337	0.115130	419
-0.678033	0.138966	420
-0.682929	0.113325	421
-0.687285	0.085661	422
-0.683729	0.104899	423
-0.680142	0.123172	424
-0.684933	0.094526	425
-0.686864	0.079622	426
