time = 6	Re = 90
0.204413	0.037653	0
0.212754	0.017899	1
0.217097	0.003974	2
0.213835	-0.017329	3
0.215817	-0.043201	4
0.216924	-0.053483	5
0.217512	-0.061146	6
0.217332	-0.069226	7
0.216569	-0.077946	8
0.208703	-0.106651	9
0.202893	-0.124150	10
0.201490	-0.130633	11
0.200292	-0.139450	12
0.187280	-0.163015	13
0.176128	-0.180098	14
0.163399	-0.197383	15
0.155708	-0.210115	16
0.145459	-0.226447	17
0.138600	-0.238796	18
0.134905	-0.255057	19
0.134839	-0.277041	20
0.133790	-0.299374	21
0.135809	-0.322770	22
0.137507	-0.344573	23
0.139392	-0.360516	24
0.141478	-0.376659	25
0.144258	-0.392449	26
0.146362	-0.407151	27
0.151527	-0.432770	28
0.156858	-0.456583	29
0.163509	-0.477356	30
0.170842	-0.495549	31
0.179130	-0.510616	32
0.188355	-0.522969	33
0.208979	-0.533089	34
0.235869	-0.534749	35
0.262478	-0.527474	36
0.277424	-0.520692	37
0.292919	-0.513840	38
0.307198	-0.504201	39
0.320622	-0.494805	40
0.332215	-0.485850	41
0.349293	-0.473520	42
0.360894	-0.461732	43
0.371435	-0.450632	44
0.384309	-0.438237	45
0.397267	-0.423037	46
0.406424	-0.410352	47
0.414960	-0.398163	48
0.426605	-0.381975	49
0.436214	-0.365846	50
0.443949	-0.351891	51
0.454414	-0.337108	52
0.459719	-0.320736	53
0.466068	-0.306108	54
0.474779	-0.286787	55
0.483923	-0.263937	56
0.492241	-0.245448	57
0.498421	-0.224461	58
0.503800	-0.204530	59
0.505039	-0.191854	60
0.510172	-0.176679	61
0.515206	-0.162326	62
0.520473	-0.134848	63
0.524401	-0.118212	64
0.527600	-0.101956	65
0.531717	-0.086656	66
0.534557	-0.069790	67
0.534642	-0.046635	68
0.537981	-0.025487	69
0.540897	-0.003098	70
0.542479	0.018292	71
0.543488	0.037114	72
0.541950	0.065010	73
0.540116	0.087308	74
0.537735	0.113479	75
0.533680	0.138568	76
0.528992	0.159915	77
0.524106	0.178577	78
0.518470	0.196199	79
0.511459	0.214799	80
0.503737	0.232114	81
0.495452	0.247576	82
0.486437	0.263461	83
0.477370	0.277209	84
0.468141	0.290094	85
0.459547	0.299941	86
0.450171	0.310186	87
0.440890	0.318574	88
0.431196	0.327010	89
0.415007	0.337601	90
0.400533	0.345261	91
