time = 10	Re = 90
0.210366	0.026375	0
0.222951	0.001751	1
0.218552	-0.009178	2
0.207958	-0.003036	3
0.208413	-0.018149	4
0.213008	-0.046133	5
0.214506	-0.055396	6
0.214608	-0.065367	7
0.213602	-0.075064	8
0.209105	-0.092593	9
0.203393	-0.110377	10
0.199814	-0.122371	11
0.197897	-0.128971	12
0.196061	-0.135338	13
0.190649	-0.146801	14
0.182329	-0.162756	15
0.167635	-0.185500	16
0.159903	-0.197941	17
0.147918	-0.213628	18
0.138052	-0.226431	19
0.128230	-0.243075	20
0.121294	-0.261682	21
0.117691	-0.277019	22
0.113392	-0.294863	23
0.111998	-0.312105	24
0.111020	-0.336932	25
0.110283	-0.360812	26
0.110243	-0.377577	27
0.111201	-0.394484	28
0.112516	-0.420570	29
0.113796	-0.443747	30
0.115278	-0.467001	31
0.116270	-0.492214	32
0.118331	-0.516114	33
0.119875	-0.538591	34
0.121143	-0.558582	35
0.123253	-0.576594	36
0.128453	-0.601846	37
0.135733	-0.620609	38
0.146258	-0.632589	39
0.166442	-0.637267	40
0.183918	-0.633187	41
0.201394	-0.629107	42
0.216374	-0.624022	43
0.232911	-0.618775	44
0.254948	-0.611408	45
0.279422	-0.602279	46
0.301561	-0.590872	47
0.324469	-0.578624	48
0.346608	-0.565701	49
0.367093	-0.553028	50
0.386467	-0.539355	51
0.406064	-0.524997	52
0.417827	-0.515361	53
0.429560	-0.505741	54
0.441013	-0.495671	55
0.452550	-0.485545	56
0.470687	-0.467342	57
0.488466	-0.448286	58
0.502563	-0.432397	59
0.516381	-0.416056	60
0.528109	-0.399973	61
0.539728	-0.383289	62
0.550282	-0.366998	63
0.560960	-0.350108	64
0.574125	-0.326353	65
0.585339	-0.304240	66
0.597192	-0.278464	67
0.608070	-0.252573	68
0.613945	-0.236204	69
0.619386	-0.220061	70
0.623636	-0.205697	71
0.627920	-0.191221	72
0.633377	-0.166760	73
0.638420	-0.141343	74
0.640910	-0.123234	75
0.642745	-0.106535	76
0.644156	-0.090770	77
0.645675	-0.072861	78
0.645726	-0.058548	79
0.645878	-0.042876	80
0.645082	-0.029457	81
0.644562	-0.013835	82
0.641946	0.002923	83
0.639454	0.019778	84
0.636749	0.034613	85
0.632184	0.055985	86
0.629050	0.061055	87
0.625788	0.069140	88
0.621228	0.078936	89
0.617009	0.085851	90
0.614049	0.083429	91
0.610995	0.084519	92
0.606710	0.089654	93
0.603008	0.088290	94
0.599927	0.087241	95
0.595911	0.098884	96
0.593556	0.086219	97
0.590389	0.081089	98
0.586293	0.083186	99
0.582030	0.087800	100
0.577938	0.095487	101
0.574229	0.092173	102
0.570690	0.093400	103
0.568477	0.086460	104
0.565247	0.098914	105
0.562225	0.110199	106
0.556231	0.123862	107
0.551392	0.141216	108
0.545313	0.162138	109
0.537626	0.185851	110
0.530089	0.203694	111
0.522955	0.214143	112
0.516142	0.229214	113
0.508133	0.245128	114
0.500089	0.258850	115
0.491451	0.272354	116
0.483216	0.283193	117
0.474695	0.294041	118
0.459477	0.310168	119
0.451592	0.315569	120
0.443222	0.321188	121
0.429805	0.327866	122
0.422578	0.329840	123
0.415030	0.331797	124
0.404770	0.329728	125
0.398359	0.324206	126
0.395410	0.318146	127
0.393080	0.310905	128
0.392112	0.301454	129
0.392172	0.291446	130
0.393817	0.280923	131
0.395966	0.268499	132
0.399327	0.255776	133
0.402938	0.242961	134
0.406983	0.231297	135
0.411803	0.217247	136
0.416076	0.205100	137
0.419080	0.193192	138
0.425401	0.171044	139
0.431672	0.147189	140
0.437329	0.124332	141
0.442126	0.100169	142
0.445679	0.077366	143
0.447624	0.054391	144
0.448903	0.034776	145
0.447259	0.006039	146
0.444460	-0.019587	147
0.438931	-0.046333	148
0.434157	-0.066731	149
0.426973	-0.087086	150
0.419023	-0.106369	151
0.407205	-0.129233	152
0.398380	-0.147379	153
0.390208	-0.160822	154
0.377620	-0.176699	155
0.364328	-0.189613	156
0.352562	-0.199299	157
0.339839	-0.207243	158
0.330263	-0.210712	159
0.317197	-0.207530	160
0.308710	-0.202108	161
0.301791	-0.191136	162
0.297132	-0.174754	163
0.295150	-0.158834	164
0.293400	-0.142052	165
0.292750	-0.123478	166
0.292636	-0.102646	167
0.292917	-0.088458	168
0.293006	-0.073398	169
0.291543	-0.057854	170
0.290273	-0.041424	171
0.287967	-0.023428	172
0.285100	-0.004777	173
0.280925	0.014890	174
0.276231	0.035354	175
0.271289	0.052275	176
0.264692	0.070497	177
0.255739	0.089876	178
0.246238	0.108841	179
0.235612	0.128056	180
0.222100	0.148336	181
0.205337	0.170581	182
0.187526	0.191479	183
0.176321	0.205437	184
0.163660	0.218100	185
0.151811	0.231464	186
0.139894	0.245822	187
0.130720	0.262956	188
0.119990	0.285494	189
0.117080	0.302310	190
0.113260	0.325373	191
0.110907	0.345614	192
0.110392	0.356456	193
0.109741	0.370584	194
0.109238	0.384505	195
0.108173	0.404055	196
0.107934	0.417065	197
0.107628	0.433489	198
0.107824	0.445878	199
0.107976	0.460840	200
0.106505	0.489438	201
0.104568	0.511491	202
0.103968	0.526619	203
0.102199	0.543301	204
0.104073	0.569850	205
0.098724	0.584138	206
0.091087	0.606483	207
0.077976	0.616978	208
0.071135	0.620089	209
0.065026	0.622688	210
0.061136	0.624342	211
0.058563	0.625447	212
0.055294	0.626848	213
0.058416	0.625511	214
0.066582	0.645095	215
0.062827	0.672258	216
0.047210	0.691929	217
0.041959	0.706112	218
0.032608	0.720028	219
0.012620	0.724025	220
-0.013595	0.723236	221
-0.024518	0.726401	222
-0.033562	0.726965	223
-0.036722	0.723403	224
-0.061759	0.717916	225
-0.078136	0.715551	226
-0.078621	0.712357	227
-0.103096	0.708306	228
-0.122342	0.702822	229
-0.106854	0.704754	230
-0.129261	0.698091	231
-0.150043	0.691520	232
-0.166099	0.686002	233
-0.185323	0.679719	234
-0.167879	0.683746	235
-0.170377	0.681999	236
-0.141783	0.688667	237
-0.118331	0.693714	238
-0.099849	0.696950	239
-0.082445	0.697891	240
-0.066055	0.698313	241
-0.047769	0.698109	242
-0.032547	0.698525	243
-0.019430	0.704216	244
-0.031350	0.697796	245
-0.046864	0.696552	246
-0.073602	0.697428	247
-0.090582	0.696844	248
-0.108032	0.695292	249
-0.127354	0.691186	250
-0.149640	0.686104	251
-0.175253	0.678551	252
-0.189703	0.673392	253
-0.203851	0.668328	254
-0.231406	0.657739	255
-0.248167	0.650820	256
-0.264010	0.644081	257
-0.280501	0.636818	258
-0.296087	0.629403	259
-0.311270	0.621773	260
-0.326023	0.614191	261
